RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,俞豪杰;任福杰;王立;邓正,聚苯胺-氧化石墨烯-碳纳米管复合电磁屏蔽材料的制备方法,310027 浙江省杭州市西湖区浙大路38号,2016-02-17,CN105330857A,发明专利,"本发明公开了一种PANI-GO-CNTs复合电磁屏蔽材料的制备方法。该方法的步骤是：将CNTs和SDS加入到HClO4溶液中得溶液a,将GO分散到HClO4溶液中得溶液b,将溶液a和溶液b混合后得溶液c；将溶液c与苯胺混合置于三口烧瓶中,在冰浴中混合得溶液Ⅰ,将APS加入HClO4溶液中得溶液Ⅱ；将溶液Ⅰ和溶液Ⅱ混合并在冰浴中反应得墨绿色溶液,抽滤后得PANI-GO-CNTs粉末材料；分别用水、乙醇和丙酮洗涤至滤液变澄清,最后将所得的墨绿色固体粉末放入真空烘箱中干燥,待恒重后得到PANI-GO-CNTs复合电磁屏蔽粉末材料。本发...",中国专利,,CNKI
Patent,1,丁洁;高成伟;刘玉山;王子逢;李亚珂;严芳芳;郭亚敏;张建民,一种Fe3O4/埃洛石/石墨烯三元复合材料的制备方法及三元复合材料的应用,450001 河南省郑州市高新区科学大道100号,2016-02-24,CN105344321A,发明专利,"本发明涉及一种Fe3O4/埃洛石/石墨烯三元复合材料的制备方法,包括如下步骤：(1)在恒温条件下,合成Fe3O4/埃洛石/石墨烯三元复合材料的前驱体；(2)在氮气氛围中,将前驱体在400~1100℃下煅烧,将氧化石墨烯还原为石墨烯,制得Fe3O4/埃洛石/石墨烯三元复合材料。该方法合成过程无需表面活性剂或者其他添加剂,直接在水溶液中合成,步骤简单,条件温和,对设备要求低,便于工业量产,且产品具有磁性,反应完成后可利用外加磁场实现产品的快速简便地分离。",中国专利,,CNKI
Patent,1,赵长伟;徐毅;张盼盼,一种MOFs石墨烯复合材料的制备方法,100085 北京市海淀区双清路18号环境技术楼227室,2016-02-24,CN105344327A,发明专利,"本发明提供一种MOFs石墨烯复合材料的制备方法,将苯甲酸利用酸胺缩合反应与氧化石墨烯表面羧基接枝,从而得到有机配体修饰的氧化石墨烯粉末,然后将其与金属盐和有机配体一定比例溶于N,N-二甲基甲酰胺溶液中,通过溶剂热法制得MOFs石墨烯复合材料。其中,经过修饰的氧化石墨烯含量为0.5-25wt％,金属盐与有机配体的摩尔比为(1-4):1。本发明中经过修饰的氧化石墨烯与金属粒子更容易发生配位,形成夹层结构,使得复合材料比表面积增加。通过本方法获得的复合材料,拥有较大比表面积和孔隙率,在吸附应用方面具有良好前景。",中国专利,,CNKI
Patent,1,冯涛;熊硕;赵婷婷;胡一敏,一种氧化石墨烯/壳聚糖微球及其制备方法,430081 湖北省武汉市青山区建设一路,2016-02-24,CN105344329A,发明专利,"本发明涉及一种氧化石墨烯/壳聚糖微球及其制备方法。其技术方案是：将壳聚糖溶解到经超声分散后得的氧化石墨烯分散液中,得氧化石墨烯/壳聚糖混合液；向氧化石墨烯/壳聚糖混合液中依次加入液体石蜡和span-80,搅拌2~4h；加入甲醛,继续搅拌1~2h；然后加入NaOH溶液/无水乙醇溶液,搅拌2~4h,洗涤,过滤,得氧化石墨烯/壳聚糖预交联微球；在65~75℃条件下,将氧化石墨烯/壳聚糖预交联微球加入环氧氯丙烷溶液中,搅拌3~5h,洗涤,过滤,真空干燥,制得氧化石墨烯/壳聚糖微球。本发明的制备工艺简单；所制备的制品具有粒径大、机械性能好、易沉降、容易从水中分离、对重金属离子的螯合能力强和对重金属离子的...",中国专利,,CNKI
Patent,1,卢小菊;李少珍;孟鸳;陈顺生;杨翔宇;刘俊明,聚氨基酯-氧化石墨烯抗菌水凝胶及其制备方法,435003 湖北省黄石市湖北理工学院桂林北路16号,2016-02-24,CN105348793A,发明专利,"本发明提供了一种聚氨基酯-氧化石墨烯抗菌水凝胶,成份包括：以质量百分比计,90～97％聚(β-氨基酯)、3～10％氧化石墨烯,所述聚(β-氨基酯)的分子量为1万～3万。上述抗菌水凝胶的制备方法,步骤包括：(1)聚多丙烯酸酯与二胺在溶剂中10～30℃反应12～24小时,沉淀、干燥；(2)将步骤(1)所得产物配制为水溶液,加入光引发剂、氧化石墨烯,20～50℃下反应20～40分钟,洗涤、冻干。氧化石墨烯与聚(β-氨基酯)有效复合,产生协同作用,聚(β-氨基酯)促进氧化石墨烯的良好分散、减少氧化石墨烯片层堆积,氧化石墨烯又可以发挥聚氨基酯抗菌效果和生物相容性优点,与聚(β-氨基酯)配合共同导致细胞死...",中国专利,,CNKI
Patent,1,冯超;万菲;黄微波;梁龙强,聚吡咯@石墨烯导电压敏复合材料及其应用,266000 山东省青岛市市北区抚顺路111号,2016-02-24,CN105348526A,发明专利,"本发明提供了一种聚吡咯@石墨烯导电压敏复合材料及其制备方法。聚吡咯@石墨烯导电压敏复合材料,所述石墨烯与聚吡咯之间通过π-π堆积的形式相结合。所述聚吡咯@石墨烯导电压敏复合材料,通过以下步骤制备得到：(1)制备芘甲酸@石墨烯复合材料；(2)芘甲酸@石墨烯复合材料的羧基转化成酰氯；(3)原位接枝聚吡咯导电聚合物。本发明以石墨烯作为碳基材料,通过π-π堆积的手段将1-芘甲酸复合在石墨烯表面；其结合力远远大于单纯的物理吸附,同时还不破坏石墨烯的SP2杂化轨道结构。本发明所述的聚吡咯@石墨烯复合材料不仅具有良好的导电性能,还具备一定的压敏特性,极大拓展了聚吡咯@石墨烯复合材料的应...",中国专利,,CNKI
Patent,1,苏招红;马艳;周文新;付禹澄;邓奕璐;周铁安,空心石墨烯的制备方法,410128 湖南省长沙市芙蓉区东湖湖南农业大学,2016-02-17,CN105331999A,发明专利,"本发明涉及一种空心石墨烯的制备方法,其包括步骤为：将氧化石墨烯分散在缓冲溶液中,得到氧化石墨烯的混合液；采用三电极体系对氧化石墨烯的混合液进行循环伏安扫描,直到析氢,通过调控扫描电位范围或溶液pH值得到尺寸可调的空心石墨烯修饰的电极,即在工作电极上得到空心石墨烯。该制备方法操作简单、绿色环保、空心石墨烯的尺寸可调。",中国专利,,CNKI
Patent,1,尚伟;何楚斌;温玉清;王媛媛;吴文凯,一种镁合金表面氧化石墨烯复合涂层的制备方法,541004 广西壮族自治区桂林市建干路12号,2016-02-24,CN105350049A,发明专利,"本发明公开了一种镁合金表面氧化石墨烯复合涂层的制备方法。首先,对镁合金基体进行预处理；然后,制备氧化石墨烯,将其溶解于1~5ml/L的三乙醇胺水溶液中,进行超声分散2小时后作为电沉积的电解液；之后,利用CHI860D型电化学工作站,组装三电极体系,预处理后的镁合金为研究电极,铂电极为辅助电极,饱和甘汞电极为参比电极,选择计时电流法对镁合金进行电化学沉积；最后,取出镁合金于60~70℃下干燥1~2小时,得到镁合金表面氧化石墨烯复合涂层。本发明的方法操作简单,所制备的复合涂层表面均匀平整,存在有氧化石墨烯典型的褶皱结构,并具有较低的腐蚀电流密度和较高的电化学阻抗,能够很好的提高镁合金的耐蚀性。",中国专利,,CNKI
Patent,1,陈云,一种石墨烯不粘涂料及其应用,214191 江苏省无锡市东北塘农新河路7号,2016-02-24,CN105348950A,发明专利,"一种石墨烯不粘涂料,由以下重量份的原料组成：石墨烯粉0.5-2份；硅溶胶35-40份；聚四氟乙烯水基树脂30-50份；水溶性聚酯改性环氧树脂5-8份；硅油2-4份；氧化铁黑1-3份；球形陶瓷微粉5-8份；氧化铝耐磨粉4-8份；硝酸铝1-3份；去离子水10-15份；所述不粘涂料用于陶瓷、金属基底的厨房用具。本涂料导热系数高,延展性好,与基材结合紧密,使用期限长,具有很大的市场竞争力。",中国专利,,CNKI
Patent,1,姚超;蔡克文;左士祥;罗士平;刘文杰;李霞章,一种添加石墨烯复合材料的防腐涂料及制备方法,213164 江苏省常州市武进区ﾜ韬ﾷ1号,2016-02-24,CN105349017A,发明专利,"本发明属于防腐涂料制备领域,尤其涉及一种添加了石墨烯/锌复合材料的防腐涂料及其制备方法。防腐涂料由以下组分构成(按重量百分含量计)：聚氨酯20～90％、石墨烯/锌复合材料5～15％、着色颜料1～10％、填料5～10％、分散剂0.1～3％、润湿剂0.1～3％、增稠剂0.1～3％、流平剂0.1～1％、消泡剂0.1～1％、杀菌剂0.1～1％、水1～35％。本发明制备的防腐涂料防腐效果优异、对环境无害、工艺简单且易于工业化生产。",中国专利,,CNKI
Patent,1,季国庆;郭强;张文祥,一种石墨烯改性聚四氟乙烯固体润滑涂层及其制备方法,215600 江苏省苏州市张家港市经济开发区西区34号(善港工业区34号)友成,2016-02-17,CN105331210A,发明专利,"本发明公开了一种石墨烯改性聚四氟乙烯固体润滑涂层,其组成成分及各个成分的质量份数组成为：聚四氟乙烯100份；二硫化钼0.3～10份；石墨0～8份；石墨烯0.1～5份；氧化石墨烯0～6份；水80～380份。制备石墨烯改性聚四氟乙烯固体润滑涂层的制备方法如下：将聚四氟乙烯乳液、二硫化钼、石墨、石墨烯、氧化石墨和余量水混匀后喷涂涂覆于金属产品的表面上,再经高温烧结、冷却后即得到石墨烯改性聚四氟乙烯固体润滑涂层。本发明得到的石墨烯改性聚四氟乙烯固体润和涂层具有良好的自润滑性能、力学性能、减摩耐磨性、热稳定性以及良好的粘附性。",中国专利,,CNKI
Patent,1,胡海;胡德波;白冰;刘瑞娜;杨晓霞;戴庆,石墨烯等离激元增强红外光谱探测的谱线峰值分离方法,100190 北京市海淀区中关村北一条11号,2016-02-24,CN105352906A,发明专利,"本发明提供了一种石墨烯等离激元增强红外光谱探测的谱线峰值分离方法,所述方法包括：1)制作石墨烯等离激元器件的红外增强及探测装置；2)将待检测物置于石墨烯微结构之上；3)对石墨烯微结构进行电学测试：测量石墨烯的Ids-Vg输运曲线,读出石墨烯的狄拉克点对应的电压Vg(CNP)；4)通过调节栅极电压来进行红外探测谱线峰值的分离,包括以下子步骤：a)采集石墨烯的狄拉克点对应的电压Vg(CNP)下的消光谱T(CNP)作为背景；b)背景采集完,调节栅极电压Vg,使其偏离石墨烯狄拉克点位置对应的电压,然后采集不同电压下样品的信号,再次采集消光谱T(EF),逐渐增加Vg的步长,使得本征...",中国专利,,CNKI
Patent,1,吕艳红;王霄飞;孟良;孙明娟;侯士峰,一种基于石墨烯导电油墨的丝网印刷电极及其加工方法,266000 山东省青岛市高新区华东路826-26,2016-02-24,CN105353009A,发明专利,"本发明属于重金属检测传感器领域,尤其涉及一种基于石墨烯导电油墨的丝网印刷电极及其加工方法。包括基片,所述基片上印刷有工作电极、对电极以及导电引线,所述工作电极与导电引线以及对电极与导电引线之间电性连通,所述工作电极与导电引线以及对电极与导电引线之间通过引线电性连通,所述工作电极、对电极、导电引线以及引线的材质均为石墨烯导电油墨。本发明利用石墨烯具有较大的比表面积、较高的电催化和电化学活性,使其作为工作电极、对电极、导电引线以及引线的材质,进而提高待检测分子或离子在电极反应界面上的电子传递性能,同时利用石墨烯导电油墨制备的丝网印刷电极既有利于重金属离子的吸附,又有利于表面功能化的修饰。",中国专利,,CNKI
Patent,1,邵会波;李璇;石玉杰,一种多孔活性石墨烯微电极的制备方法及应用,100081 北京市海淀区中关村南大街5号北京理工大学,2016-02-24,CN105353014A,发明专利,"本发明公开了一种多孔石墨烯微电极的制备方法及应用。本发明所述方法是一步电沉积的方法,即将氧化石墨烯电化学还原成石墨烯,并同时组装在Pt丝上。本发明所采用的Pt具有高的导电性,石墨烯具有优良的导电性和良好的生物相容性。这样得到的石墨烯微电极具有多孔的结构,内部空腔和孔相互交错形成了三维的结构。由于具有多孔的结构,固定上葡萄糖氧化酶后,能实现酶的直接电化学以及直接用于葡萄糖的快速电化学测定,该传感器具有较好的稳定性和长的使用寿命。",中国专利,,CNKI
Patent,1,鲁理平;郭林青,修饰DNA与石墨烯相结合的方法,100124 北京市朝阳区平乐园100号,2016-02-24,CN105353020A,发明专利,"修饰DNA与石墨烯相结合的方法,将修饰DNA与石墨烯量子点通过沟槽结合的新方法,属于生物领域。其特征在于,利用GQDs的碳六圆环与DNA中碱基结构具有的相似性,将设计的双链DNA中缺失一个碱基,使GQDs插入双链DNA中,替代了缺失的碱基,从而产生DNA-abase-GQDs的复合结构。本发明产生的DNA-abase-GQDs复合结构与DNA-NH2-GQDs复合结构及DNA-WM-GQDs复合结构相比,其具有良好的区分性,能够有效的用于研究DNA与石墨烯量子点或其他类似物质的相互作用。而且该生物纳米材料的合成方法也具有制作流程简单,制作成本低,便于研究及实际中的使用。",中国专利,,CNKI
Patent,1,雷云;刘爱林;林新华;陈伟;王鹏;邓娅妮;郑珍妮,碳点@氧化石墨烯复合材料的电化学生物传感器检测PML/RARα基因的方法,350004 福建省福州市台江区交通路88号,2016-02-17,CN105334253A,发明专利,"本发明公开一种碳点@氧化石墨烯复合材料的电化学生物传感器检测PML/RARα基因的方法,包括如下步骤：(1)根据待测的基因片段设计特异性的探针,本发明以急性早幼粒细胞白血病PML/RARα融合基因为例；(2)捕获探针通过酰胺键自组装在C-dots#@GO/GCE表面,同时以亚甲基蓝(MB)为电化学杂交指示剂,构建的DNA电化学传感器,与待测溶液杂交后,根据电信号的差异判断待测液中是否含有PML/RARα融合基因。此法制备的C-dots@GO纳米复合材料具有良好的导电性,且GO表面丰富的羧基可以增加捕获探针的量,基于此构建的D...",中国专利,,CNKI
Patent,1,吴洪鹏;孟英;侯林艳;王建华;李小莉,石墨烯/铝复合材料的制备方法,063000 河北省唐山市曹妃甸区曹妃甸工业区民族路15号,2016-02-24,CN105349846A,发明专利,"本发明公开了一种石墨烯/铝复合材料的制备方法,具体步骤如下：将氧化石墨烯粉末在醇溶液中均匀分散,经乳化、超声后,制得氧化石墨烯醇溶液；在搅拌下缓慢加入铝粉,控制温度不高于室温,搅拌速度在100~1000转/分钟,搅拌时长在1~5小时,得到含有铝粉的氧化石墨烯均匀醇溶液；经过滤、离心工艺进行固液分离,分离后的膏状固体经冷冻干燥工艺处理后,得到氧化石墨烯/铝复合干燥粉末；将干燥粉末在Ar/H2混合气氛下进行热还原,最终制得石墨烯/铝复合材料。采用本发明方法制备的石墨烯/铝复合材料,具有高强度、低热膨胀系数等优点,比刚度和比强度系数也显著增强。本发明工艺简单、高效,易于实现产业...",中国专利,,CNKI
Patent,1,谭彬;兰育辉,一种耐冲击三维石墨烯薄膜的制作方法,410000 湖南省长沙市芙蓉区八一路418号昊天大厦1224房,2016-02-17,CN105331932A,发明专利,"一种耐冲击三维石墨烯薄膜的制作方法,包括以下步骤：(1)选取陶瓷、金属或非金属基板作为基材,采用纳米压印工艺,在基材的表面制取有序排列的、纳米尺寸的网状立体结构层,并将石墨烯粉体均匀分布于网状立体结构层表面；(2)在真空工作环境下,采用沉积法将至少一种材料薄膜沉积于石墨烯粉体的表面,使沉积的材料薄膜、石墨烯粉体与网状立体结构层、基材之间形成一种连续的复合薄膜；(3)重复多次步骤(1)~步骤(2),最后经热压成型制成耐冲击三维石墨烯薄膜。本发明所制得的三维石墨烯薄膜具有高透光、高耐冲击、耐磨擦、耐候性和散热、导电等综合性能,适用范围是十分广泛。",中国专利,,CNKI
Patent,1,温鸣;房昊;陈瀚星;吴庆生,石墨烯稳定的超小尺寸铜镍纳米复合物的简易制备方法,200092 上海市杨浦区四平路1239号,2016-02-17,CN105328205A,发明专利,"本发明公开了一种石墨烯稳定的超小尺寸铜镍纳米复合物的简易制备方法,包括以下步骤：量取氧化石墨烯、镍盐、铜盐溶液,混匀后加入碱液,急速加热进行反应,反应完成后进行离心分离、洗涤收集产物得到石墨烯稳定的超小尺寸铜镍纳米复合物。本发明的工艺简单,反应中间无需有毒易爆的水合肼作为还原剂,制备条件通用,产物粒径非常小,形貌稳定、纯度高,且产物处理方便简洁,适合于中等规模工业生产。",中国专利,,CNKI
Patent,1,闫立群,石墨烯洗澡巾,214000 江苏省无锡市惠山经济开发区堰新路311号1号楼1001室,2016-02-24,CN205041303U,实用新型,"本实用新型提出了一种石墨烯洗澡巾,包括基底层,所述基底层包括粘接在一起的复合材料层和毛巾层,所述基底层两面均设有一表面层。该表面层是附着于无纺布上的石墨烯纤维层。",中国专利,,CNKI
Patent,1,吴敏春;冯冠平,一种石墨烯远红外智能理疗服,201213 上海市浦东新区郭守敬路351号2号楼A665-30室,2016-02-24,CN105342026A,发明专利,"本发明涉及一种石墨烯远红外智能理疗服,包括理疗服本体、理疗包组件和控制盒,所述理疗服本体具有由可粘贴纤维制成的内层,所述理疗包组件粘贴于内层上,所述理疗包组件包括石墨烯加热源,所述控制盒固定于理疗服本体上,控制盒上设有用于与石墨烯加热源连接的供电线路。与现有技术相比,本发明解决了现有膏贴使用麻烦、对皮肤有伤害、不能多次重复使用的问题,实现了药物加热迅速,减少了废弃物造成的环境污染,操作简单方便,可不限次数重复使用,使用位置按需放置等改进的目的,具有结构简单、设置合理、制作成本低、节能环保等优点,使理疗包变得操作简单,携带方便轻松自由。",中国专利,,CNKI
Patent,1,相小琴,一种石墨烯复合导热膜,213100 江苏省常州市武进区西太湖科技产业园兰香路8号,2016-02-17,CN205033658U,实用新型,"本实用新型提出了一种石墨烯复合导热膜,包括依次粘结的金属箔、导热胶层和石墨烯层,其中所述石墨烯层传热快,所述金属箔热流大,相互互补,散热效果良好。",中国专利,,CNKI
Patent,1,王丽琼;杨东跃;杨思懿,一种用于柳编用柳条的氧化石墨烯-硅溶胶增强预处理剂及其制备方法,236300 安徽省阜阳市阜南县中岗镇工业园区,2016-02-24,CN105345904A,发明专利,"本发明涉及柳编用柳条改性处理技术领域,具体涉及一种用于柳编用柳条的氧化石墨烯-硅溶胶增强预处理剂及其制备方法,其组成原料的重量份为：碳酸钠0.1-0.2、羧甲基纤维素0.1-0.2、氧化石墨烯0.001-0.002、澄清石灰水6-8、固含量为20-25%的硅溶胶10-12、仲烷基磺酸钠0.1-0.2、氯化钠0.1-0.2、水40-50；该预处理剂经高压渗透进入柳条纤维中后,氧化石墨烯、硅溶胶等成分渗透入纤维中后极大的增强了材料的强韧性,更为耐热耐火,澄清石灰水有辅助材料在纤维上附着粘结等功效,提高材料的利用率,经过这样预处理后的柳条编织成的产品寿命更长,承重力增加,进一步拓宽了使用范围。",中国专利,,CNKI
Patent,1,张超智;李婷;袁阳;牛孟霄;苏艳晓,一种有效降解污水中氧化石墨烯的方法,210044 江苏省南京市宁六路219号,2016-02-24,CN105347430A,发明专利,"本发明公开了一种有效降解污水中氧化石墨烯的方法,包括以下步骤：(1)取工业污水,超声1~3小时后,调节pH值为1~4；(2)加入FeCl3,搅拌均匀后,加入H2O2；FeCl3的加入量为每200mL工业污水中加入0.5~2mg；H2O2与FeCl3的加入比例为2~5mL：0.5~2mg,优选比例为4mL:1mg；(3)将步骤(2)所得溶液置于紫外光λ=185nm波长条件下照射,每天添加1mL#H2O2",中国专利,,CNKI
Patent,1,刘黎,一种石墨烯废水处理和回用系统及其处理、回用工艺,610000 四川省成都市武侯区领事馆路7号1栋1单元15层1506号,2016-02-17,CN105330060A,发明专利,"本发明公开了一种石墨烯废水处理和回用系统及其处理回用工艺,解决了现有技术中针对此类废水的处理工艺极少,且不易处理达标的问题。该石墨烯废水处理和回用系统包括：预处理单元,包括依次连接的集水池、PH调节池、絮凝反应池、沉淀池和气浮设备；回用处理单元,包括依次连接的多介质过滤器、活性炭过滤器、第一保安过滤器、超滤装置、中间水箱、第二保安过滤器、反渗透装置；其中,多介质过滤器接收经过预处理单元处理后的废水。通过本技术方案,石墨烯废水先通过预处理后,再经过回用处理,使得经过处理后的最终废水达到回用水要求,实现了资源的再利用。",中国专利,,CNKI
