RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,任国成;林晓娟;其他发明人请求不公开姓名,一种制备石墨烯颗粒增强锡铅合金的方法,250101 山东省济南市临港开发区凤鸣路1000号山东建筑大学材料学院,2016-08-03,CN105821233A,发明专利,"本发明涉及一种锡铅合金材料领域,特别是涉及一种制备石墨烯颗粒增强锡铅合金的方法。通过将丙氨酸、石墨粉按照质量1:1比例混合均匀,球磨24小时得到混合均匀的混合粉末,利用丙氨酸将石墨粉剥离得到石墨烯。将石墨烯与丙氨酸混合粉末分散于乙醇溶液,将丙氨酸溶解；过滤,得到石墨烯湿粉；将所述石墨烯湿粉置于真空干燥箱中于130℃,烘干18小时,制得石墨烯干粉,通过氩气将超细石墨烯干粉吹入锡铅合金熔体中,生成增强颗粒,再经过机械化混合搅拌、变质处理、精炼、浇注,即获得石墨烯颗粒增强锡铅合金材料。石墨烯颗粒增强锡铅合金材料的耐磨性、强度和性显著提高,同时组织稳定性好,导电和导热性能得到有效提高。",中国专利,,CNKI
Patent,1,孙根班;马腾;杨燕;马淑兰,铁镍合金纳米簇-石墨烯复合材料、其制备方法及用途,100875 北京市海淀区新街口外大街19号,2016-08-03,CN105817648A,发明专利,"本发明实施例公开了一种制备铁镍合金纳米簇#石墨烯复合材料的方法,包括以下步骤：1)、将氧化石墨加入到第一有机溶剂中并分散；2)、加入乙酰丙酮铁、乙酰丙酮镍和十八胺,在惰性保护性气体中将混合物加热至100℃～150℃,维持20～50min,然后升温至溶液沸腾回流,维持1～5h；3)加入第二有机溶剂将反应猝停,分离出反应产物,洗涤并干燥所述反应产物。本发明还公开了由上述方法制得的铁镍合金纳米簇#石墨烯复合材料以及该复合材料用于吸收电磁波的用途。本发明以石墨烯为基底,通过热分解法一步还原得到铁镍合金纳米簇#石墨烯复合材料,从而保护和分散铁镍合金纳米粒子,由此得到吸波性能良好的纳米复合材料。",中国专利,,CNKI
Patent,1,刘莉;王爽;邱晶;刘晓东;黄明明,石墨烯锌基复合材料及其制备方法,215001 江苏省苏州市高新区火炬路56号,2016-08-10,CN105834414A,发明专利,"本发明公开了一种石墨烯锌基复合材料及其制备方法,该复合材料含有以下质量百分含量的组分：钼粉4～8%,石墨烯7～9%,硼化钛5～9%,氧化锌4～12%,过氧化钠5～8%,羧甲基纤维素钠6～7%,粉煤灰1～8%,氮化硼2～6%,焦磷酸二氢二钠3～7%,其余为锌粉。制备方法：将各成分混匀后烘干,烘干温度为155～165℃,烘干时间1～2h；过200目筛；在600～700MPa的压力下压制成型；烧结,保温时间为30～40min；降温冷却至15～30℃。本发明的拉伸强度为269～276MPa,屈服强度为178～180MPa,弹性模量为86～90GPa,说明石墨烯的加入明显增强了复合材料的力学性能。",中国专利,,CNKI
Patent,1,岳红彦;姚龙辉;高鑫;林轩宇;王宝;郭二军,一种制备石墨烯增强铜基复合材料的方法,150080 黑龙江省哈尔滨市学府路52号,2016-08-03,CN105821227A,发明专利,"本发明涉及一种制备石墨烯增强铜基复合材料的方法。本发明的目的是要解决现有制备石墨烯增强铜基复合材料的方法中存在的石墨烯分散性差、成本高和工艺复杂的问题。本发明以氧化石墨烯为增强体前体,将制备的氧化石墨烯与铜粉在乙醇溶液中超声混合,利用低成本球磨技术使氧化石墨烯均匀与铜粉均匀分散。最后采用真空热压烧结制备石墨烯增强铜基复合材料。本发明所制得的复合材料具有石墨烯分散性好、制备方法简单高效和易于实现大规模生产的优点。",中国专利,,CNKI
Patent,1,刘涛;王红;郭喜;段学明;张立明;常建元,一种石墨烯复合滤纸,100081 北京市海淀区中关村南大街11号6号楼211,2016-08-10,CN205443799U,实用新型,"本实用新型公开了一种石墨烯复合滤纸,是一种由第一石墨烯层、滤纸层、第二石墨烯层复合而成,其中石墨烯层厚度在20纳米至20微米之间,该复合滤纸能够避免大颗粒物质渗漏,同时增加滤纸的机械强度,即使液体持续大量流过该复合滤纸,也不易破裂。",中国专利,,CNKI
Patent,1,陈利军,导电石墨烯纤维以及生产方法和系统,100098 北京市海淀区知春路甲48号3号楼1单元11A,2016-08-03,CN105821663A,发明专利,"本发明公开一种导电石墨烯纤维以及生产方法和系统,主要针对现有技术下的导电纤维导电能力弱的问题,提出了一种导电石墨烯纤维,包括线形的基体材料以及包覆在基体材料外的石墨烯导电涂层；所述石墨烯导电涂层按质量份计含有成分如下：石墨烯1～1.8份、导电炭黑7～25份、丙烯酸树脂40～50份；其生产方法及系统如下：利用纺纱机纺纱,利用纱线喷涂机在单丝长纤维上交替喷涂石墨烯油墨和导电炭黑油墨,利用并丝机进行并丝,形成股线,利用股线喷涂机在股线上交替喷涂导电炭黑油墨和石墨烯油墨,形成导电石墨烯纤维。本发明导电性能良好,并且折叠加工性能良好。",中国专利,,CNKI
Patent,1,黄理志,一种基于石墨烯的水处理装置及方法,225000 江苏省扬州市广陵区文昌中路首席国际大厦B座307,2016-08-10,CN105836851A,发明专利,"本发明提供一种基于单层氧化铁#石墨烯的电催化水处理装置及方法,在制备过程中使本应该使金属电极失活的金属氧化物成为具有催化活性的纳米涂层,得到高效的污染物去除效果,该方法关键点在于合成单层氧化铁,以及制作单层氧化铁电极的工艺,使大规模工业应用成为可能,不仅如此,单层氧化铁#石墨烯的多维电极对环境无任何污染,针对不同的处理废水可定制和改性,改装版本的设备同样适用于土壤修复,应用范围广泛。",中国专利,,CNKI
Patent,1,王宇晶;刘改燕;陈文文;蒋丹烈,一种石墨烯气体扩散电极的制备方法与应用,710032 陕西省西安市未央区学府中路2号,2016-08-10,CN105836855A,发明专利,"本发明涉及电极材料制备技术领域,具体涉及一种石墨烯气体扩散电极的制备方法与应用。其具体的制备过程如下：将鳞片石墨、NaNO3和浓硫酸在冰浴中混合,并与KMnO4缓慢反应后,再加入适量30%的H2O2充分反应,过滤,洗涤至中性后干燥。产物于水溶液中超声得到分散液,调节pH,离心后取上层稳定液,加入适量水合肼得到石墨烯分散液。该分散液与石墨粉、乙醇、聚四氟乙烯(PTFE)乳液混合均匀。水浴恒温至该混合物呈粘稠的糊状时将其附着在不锈钢网上,压制成石墨烯气体扩散电极。本发明在电#芬顿体系中,氧化能力更强,可用于各类...",中国专利,,CNKI
Patent,1,庞伟,机油桶(烯润石墨烯1),063000 河北省唐山市高新技术产业园区荣华西道55号,2016-08-03,CN303768087S,外观设计,1．本外观设计产品名称为机油桶(烯润石墨烯1)；2．本外观设计产品用途：用于盛汽车用机油的容器；3．本外观设计产品设计要点：本外观设计要点在于产品的整体造型；4．本外观设计产品指定主视图为授权后公告视图。,中国专利,,CNKI
Patent,1,庞伟,机油桶(烯润石墨烯2),063000 河北省唐山市高新技术产业园区荣华西道55号,2016-08-03,CN303768088S,外观设计,1．本外观设计产品名称为机油桶(烯润石墨烯2)；2．本外观设计产品用途：用于盛汽车用机油的容器；3．本外观设计产品设计要点：本外观设计要点在于产品的整体造型；4．本外观设计产品指定主视图为授权后公告视图。,中国专利,,CNKI
Patent,1,高超;孙海燕;韩ﾠD,一种石墨烯液晶行为观测装置,310007 浙江省杭州市西湖区西溪路525号C楼715室,2016-08-10,CN205450456U,实用新型,"本实用新型涉及一种石墨烯液晶行为观测装置,是一种适合石墨烯行业入门者使用的教学用具。该装置包括两个偏振片和平面光源；两个偏振片之间的空腔内具有观测液,观测液的体积占空腔容积的5％～95％；观测液可以为石墨烯/氧化石墨烯分散液,也可以为石墨烯/氧化石墨烯分散液与金属氧化物、金属纳米粒子、高分子聚合物、小分子的混合分散液。本实用新型设计巧妙,可引导初入行者观察石墨烯的液晶行为,对该产品的制作原理产生兴趣,深究石墨烯液晶的秘密,促进石墨烯行业的发展。同时调节空腔厚度,可以调节石墨烯液晶的色泽,结合美观的外壳,可达到达到摆台或者挂件的装饰效果。",中国专利,,CNKI
Patent,1,文岐业;李加洋;沈雁飞;陈智;杨青慧;张怀武;殷亮;刘朝阳,基于石墨烯/掺杂硅复合双层结构的光控太赫兹调制器,611731 四川省成都市高新区(西区)西源大道2006号,2016-08-03,CN105824138A,发明专利,"本发明属于太赫兹波应用技术领域,提供一种基于石墨烯/掺杂硅复合双层结构的光控太赫兹调制器,用以同时获得大的调制速率和调制深度；该光控太赫兹波调制器,包括从下往上依次设置的衬底1、绝缘层2、金属掺杂Si半导体层3、石墨烯薄膜4以及泵浦激光束5；其特征在于,所述金属掺杂Si半导体层3与所述石墨烯薄膜4组成石墨烯/掺杂Si复合双层结构。本发明光控太赫兹波调制器具有高速、宽带、大幅度调制以及室温工作的特点,能够工作在0.2#2.6THz,调制频率达到10MHz,最大调制深度达到50％以上；即能够用于太赫兹高速无线通信系统,也能够用在太赫兹成像、探测多个应用系统中作为高速宽带太赫兹波调控器件。",中国专利,,CNKI
Patent,1,邹望辉;曾云,一种采用石墨烯光电器件的单片光电集成电路,410082 湖南省长沙市岳麓区麓山南路1号,2016-08-10,CN105842782A,发明专利,"本发明公开了一种采用石墨烯光电器件的单片光电集成电路,其特征在于,包括：衬底；设置于所述衬底上的电路层；所述电路层上设置有包含石墨烯光电器件的光器件层；所述光器件层与所述电路层之间电性互联,并能将光器件层中传输的光信号转换成电信号传输至电路层,同时接收电路层传输过来的电信号,转换成光信号后继续在光器件层中进行传输。本发明采用石墨烯光电器件与现有的常规集成电路工艺基本兼容,只需在现有的常规集成电路工艺的基础上进行简单的扩展,就可以实现比较完整的、低成本、兼容性好的单片光电集成。",中国专利,,CNKI
Patent,1,朱君;徐汶菊;秦柳丽;傅得立;朱勇建;宋树祥,一种多层石墨烯控制局域SPP和传导SPP相互作用的装置,541004 广西壮族自治区桂林市七星区育才路15号,2016-08-10,CN105842784A,发明专利,"本发明公开了一种多层石墨烯控制局域SPP和传导SPP相互作用的装置,其特征是,包括顺序叠接的硅基层、石墨烯层、玻璃层和石墨烯带阵列层；所述硅基层的上表面刻蚀有周期光栅结构,所述玻璃层的厚度小于二分之一石墨烯层厚度。这种装置能够提供更强的局域化约束,具备为表面等离子激励电路提供光源基础,从而实现更大的带宽超快数据传输。",中国专利,,CNKI
Patent,1,王健;胡晓;贺继方,一种基于石墨烯的电吸收光学调制器及其制备方法,518129 广东省深圳市龙岗区坂田华为总部办公楼,2016-08-10,CN105849627A,发明专利,"一种基于石墨烯的电吸收光学调制器及其制造方法。该光学调制器制作在衬底(10)上,包括基于石墨烯的长程SPP波导结构、第一电极(301)、第二电极(302)、光输入端和光输出端；其中基于石墨烯的长程SPP波导结构包括依次形成于衬底(10)上的第一高折射率材料层(201)、第一石墨烯层(202)、第一低折射率材料层(203)、金属薄膜层(204)、第二低折射率材料层(205)、第二石墨烯层(206)、第二高折射率材料层(207)。该光学调制器基于长程SPP波导和电介质加载的SPP波导两种波导结构,因此兼且调制深度大,插入损耗小,品质因子高,对光场的限制作用强的优点。该基于石墨烯的电吸收光学调制器的...",中国专利,,CNKI
Patent,1,王友清;沈常宇;楼伟民;申屠锋营;包立峰;刘桦楠;魏健,基于氧化石墨烯薄膜的光纤温度传感器,310018 浙江省杭州市下沙高教园区学源街258号,2016-08-10,CN105841838A,发明专利,"本发明提供了一种基于氧化石墨烯薄膜的光纤温度传感器,其特征在于：由宽带光源(1)、第一光纤束腰(2)、氧化石墨烯薄膜(3)、第二光纤束腰(4)和光谱分析仪(5)组成；氧化石墨烯分散液经过干燥处理,均匀镀在第一光纤束腰(2)和第二光纤束腰(4)以及中间光纤区域的表面上,形成氧化石墨烯薄膜(3)；氧化石墨烯薄膜(3)的厚度为1～20nm；第一光纤束腰(2)左端与宽带光源(1)连接,第一光纤束腰(2)右端与第二光纤束腰(4)左端连接,第二光纤束腰(4)右端与光谱分析仪(5)连接。本发明利用了氧化石墨烯薄膜具有机械强度大和导热系数高的特性,镀有氧化石墨烯薄膜光纤传感器,既不会影响其对温度的灵敏度,同时...",中国专利,,CNKI
Patent,1,G·福瑞迪;P·菲奥伦扎;G·培祖罗,包括沉积在内层表面上的石墨覆膜或石墨烯覆膜的轮胎,日本东京都,2016-08-10,CN105848926A,发明专利,"一种轮胎(1),其具有面对胎体的内腔(8)的橡胶内层(5)；和完全由石墨或石墨烯制成并且沉积在所述内层(5)的表面(6)上的覆膜(7)。",中国专利,,CNKI
Patent,1,秦勇;晁磊;袁杰;储富强;孔泳,一种结构稳定的石墨烯凝胶及其制备方法,213164 江苏省常州市武进区ﾜ韬ﾷ1号,2016-08-03,CN105819885A,发明专利,"本发明涉及一种结构稳定的石墨烯凝胶及其制备方法,具体是将氧化石墨烯与交联剂经水热反应、交联,最后热处理得到。本发明的有益效果是：制备的共价键交联石墨烯凝胶具有非常稳定的三维多孔结构,用作超级电容器的电极材料具有优异的比电容。",中国专利,,CNKI
Patent,1,薛蕾;严峻;赵晓明;杨东辉,一种石墨烯制品的制备方法,710075 陕西省西安市高新区科技路48号创业广场A0508,2016-08-10,CN105837214A,发明专利,"本发明公开了一种石墨烯制品的制备方法,包括以下步骤：将石墨烯粉末与SiC粉末混合,将混合粉末加入有机溶剂分散均匀,获得过饱和石墨烯分散液浆料；将过饱和石墨烯分散液浆料与有机粘接剂在避光条件下均匀混合,得到混合浆料；将混合浆料装入3D打印成型设备中,利用可控紫外线光束,采用面曝光或点扫描的方式,根据零件三维模型逐层打印,制成石墨烯制品粗坯；将石墨烯制品粗坯进行低温脱脂处理和热等静压处理,获得致密的石墨烯制品。本方法利用光固化快速成型原理,石墨烯制品的形状不受约束,制备方法方便快速,并且产品致密性较好,填补了市场上制备石墨烯制品的空白。",中国专利,,CNKI
Patent,1,陈体伟;余小娜;曹伟华;何欢欢,一种用于Cs+离子分离的铁氰化镍/石墨烯复合材料的制备方法,461000 河南省许昌市八一路88号许昌学院,2016-08-10,CN105845189A,发明专利,"本发明公开了一种用于Cs+离子分离的铁氰化镍/石墨烯复合材料的制备方法,具体涉及一种以常见的镍盐和铁氰化钾为反应前驱液,在室温条件下采用逐滴滴加同时辅助必要的搅拌从而制备出用于放射性Cs+离子分离的铁氰化镍/石墨烯复合电极材料,属于材料合成化学领域。本发明只需常见的烧杯作为反应容器,一台简易的磁子搅拌装置,一台高速离心机和真空干燥装置外,不需要其它任何专用设备,制备方法简便易行,操作过程易于控制、材料制备成本低,其制备技术易于推广使用。",中国专利,,CNKI
Patent,1,吴秋菊;桑瑶;姚建勋,石墨烯超级电容器结构,122000 辽宁省朝阳市高新技术园区,2016-08-03,CN205428711U,实用新型,"本实用新型公开了一种石墨烯超级电容器结构,包括：壳体,其上端开口,所述壳体的空腔结构内设置有与所述壳体的下端面垂直的至少两个挡板,至少两个挡板将所述空腔结构限定为至少两个容纳腔,所述至少两个挡板的板面上均开设容置槽；至少两个石墨烯超级电容器单体,其设置在所述至少两个容纳腔内,至少两个石墨烯超级电容器单体串联或并联连接,每个石墨烯超级电容器单体包括正极电极体和负极电极体；至少两个散热装置,其嵌设在所述容置槽内。本实用新型提供的石墨烯超级电容器结构具有较好的散热以及防水效果,延长了电容器的使用寿命,并且用户可根据实际需要,将石墨烯超级电容器单体串联或并联连接,增加了石墨烯超级电容器的使用范围。",中国专利,,CNKI
Patent,1,张秀华,石墨烯充电电池,518000 广东省深圳市宝安区沙井街道东环路410号宏骏科技园719,2016-08-03,CN205429068U,实用新型,"本实用新型涉及一种充电电池,尤其是关于石墨烯充电电池。本实用新型所要解决的技术问题是一种环保、电能量大、续航能力强、使用和携带更方便的石墨烯充电电池,包括电池外壳和安装在电池外壳内的电池本体、单向充电控制电路板,所述电池本体包括石墨烯充电电极、电解液,所述石墨烯充电电极一端安装在电解液内,另一端安装在电池外壳外。本实用新型的石墨烯充电电池中的主要化学元素碳,容易被土壤吸收,碳充分燃烧生成二氧化碳对环境没有污染,是非常环保的可循环使用的材料；而且石墨烯充电电池的体积小、电能量大,续航能力强,使用和携带更方便。",中国专利,,CNKI
Patent,1,孙蓉;赵波;符显珠,高导热柔性石墨烯复合材料及其制备方法和锂离子电池,518055 广东省深圳市南山区西丽大学城学苑大道1068号,2016-08-10,CN105845903A,发明专利,"本发明涉及一种高导热柔性锂离子电池负极石墨烯复合材料的制备方法,包括如下步骤：将石墨棒浸泡在无机盐溶液使石墨棒被充分浸润；以石墨棒为阳极、铂片电极为阴极、无机盐溶液作为电解液组装成电解池体系,并在阴极与阳极之间施加恒定电压进行电化学剥离；取出阳极和阴极后,对电解液进行超声处理；对电解液离心,取上层液体得到石墨烯/SnO2复合物的水溶液,将石墨烯/SnO2复合物的水溶液进行抽滤后得到石墨烯复合材料；无机盐溶液选自锡酸钠溶液和锡酸钾溶液中的一种。还包括一种高导热柔性锂离子电池负极石墨烯复合材料及锂离子电池。上述高导热柔性锂离子电池负极石墨烯复合材料及其制...",中国专利,,CNKI
Patent,1,陈垒;赵龙涛;王延伟;郭呈家;陈敏;李延勋;张浩;叶英杰,一种钛酸锂-石墨烯复合负极材料的制备方法,451191 河南省郑州市新郑龙湖中山北路1号,2016-08-10,CN105845907A,发明专利,"本发明提出了一种钛酸锂#石墨烯复合负极材料的制备方法:(1)将乙醇与水按体积比混合,再加入酸；(2)将锂源和钛源化合物,加入到步骤(1)制得的混合液中；(3)将双组分螯合剂与水预混,混合均匀后滴加氨水直至螯合剂全部溶解,然后加入到步骤(2)制得的混合液中,并调节pH值,继续搅拌均匀成溶胶,即得钛酸锂前驱体；(4)在超声波条件下,将石墨烯粉末加入到钛酸锂前驱体溶胶中,对所得溶液进行抽滤、洗涤、干燥,最后在惰性气氛下于600～800℃烧结4～24h,冷却后得到钛酸锂与石墨烯的复合产物。采用本发明方法制备的钛酸锂#石墨烯复合负极材料,可以极大的改善钛酸锂的导电性,提高其大倍率性能,提高钛酸锂表面的包...",中国专利,,CNKI
Patent,1,程礼华;程皓,石墨烯锂与铝镁合金电池太阳能一体化制备装置,311121 浙江省杭州市金星二路美伦科技园综合楼201,2016-08-03,CN205429094U,实用新型,"本实用新型涉及电池领域,尤其涉及石墨烯锂与铝镁合金电池太阳能一体化制备装置,装置包括石墨烯岛、石墨烯锂电池岛、石墨烯硅合金贴膜太阳能发电岛、铝镁合金空气电池岛、远程防爆监控岛；石墨烯岛与石墨烯锂电池岛、石墨烯硅合金贴膜太阳能发电岛连接,石墨烯硅合金贴膜太阳能发电岛与石墨烯锂电池岛连接,铝镁合金空气电池岛与石墨烯锂电池岛连接,远程防爆监控岛用于实时在线监控确保安全。本实用新型的有益效果在于：一是低成本生产石墨烯锂电池；二是利用铝镁合金空气电池和石墨烯硅合金贴膜太阳能发电为石墨烯锂电池充电,增加续航里程,方便适合远行；三是一体化总重量不到锂离子电池重量的一半,提高电能有效利用率。",中国专利,,CNKI
