RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,王锐;仇兆忠;张昱ﾌ￦;李月梅;徐欢欢;周建军,一种在镁合金表面制备氧化石墨烯与微弧氧化陶瓷复合膜层的方法,150001 黑龙江省哈尔滨市南岗区西大直街92号,2015-09-02,CN104878377A,发明专利,"一种在镁合金表面制备氧化石墨烯与微弧氧化陶瓷复合膜层的方法,它涉及一种在镁合金表面制备膜层的方法。本发明的目的是要解决微弧氧化陶瓷膜层为多孔结构,在腐蚀过程中与腐蚀介质有较大的接触面积,导致耐腐蚀性差的问题。方法：一、镁合金预处理；二、超声处理；三、除油；四、微弧氧化；五、制备氧化石墨烯；六、将氧化石墨烯溶液涂覆到镁合金上的微弧氧化陶瓷膜层上,得到表面覆盖有氧化石墨烯与微弧氧化陶瓷复合膜层的镁合金。本发明中氧化石墨烯与微弧氧化陶瓷复合膜层的腐蚀电流密度降低至为14.5nA/cm2,是基体镁合金腐蚀电流的1/7240。本发明可获得一种在镁合金表面制备氧化石墨烯与微弧氧化陶瓷...",中国专利,,CNKI
Patent,1,谭代娣;谭霖;覃小龙;柴承平;粟明辉;李环;陈兰;黄海飞;蒋朝金,一种氧化石墨烯/纳米银复合钎焊材料及其制备方法,423038 湖南省郴州市有色金属产业园区福城大道一号,2015-09-09,CN104889595A,发明专利,"本发明公开了一种氧化石墨烯/纳米银复合钎焊材料及其制备方法,其原料组成为：0.08%～0.1%氧化石墨烯,1.5%～3%纳米银,余量为锡铜(Sn-0.7Cu)合金。本发明利用粉末冶金的工艺方法,以改进的Hummers方法合成氧化石墨烯和以化学法合成的纳米银制成氧化石墨烯/纳米银复合材料,与锡铜合金按比例机械混合后,经熔化、烧结后制得氧化石墨烯/纳米银复合钎焊材料。这种氧化石墨烯/纳米银复合钎焊材料无毒环保,熔点较低,润湿性良好,钎焊工艺性好。",中国专利,,CNKI
Patent,1,周超;李力;袁小亚;黄刚;田松;孙玉恒;王念;黄维蓉;李启仲;彭凯;杨庆国,用于制备石墨烯的机械加工介质、制备石墨烯复合材料及石墨烯的方法,400074 重庆市南岸区学府大道66号,2015-09-09,CN104889411A,发明专利,"本发明公开一种用于制备石墨烯的机械加工介质、制备石墨烯复合材料及石墨烯的方法,机械加工所采用的介质为金属材料,金属材料用于机械加工获得石墨烯或金属基石墨烯复合材料时与原料石墨混合；本发明利用该介质采用合适的机械加工方式,能够根据需要获得石墨烯复合材料以及石墨烯,具有较好的产出率和较高的产品质量,直接使用任何类型石墨为原料,可以无需作前期氧化、膨胀等预处理,采用纯物理作用,石墨烯薄层结构完整,产物纯净,除碳元素外,不含氧、氮等任何其他有机基团或无机杂质；金属易于去除,并可用热熔或电化学等方法回收,反复利用,安全环保,无废弃物排放,具有可循环性,易于大规模工业化生产。",中国专利,,CNKI
Patent,1,程伶俐;王宇佳;焦正;蒋永;潘ￚS,电子束辐照合成纳米银/还原石墨烯复合材料的方法,200444 上海市宝山区上大路99号,2015-09-09,CN104889417A,发明专利,"本发明公开了一种电子束辐照合成纳米银/还原石墨烯复合材料的方法,步骤：a.配制成聚乙二醇PEG1500溶液,加入氧化石墨烯,得氧化石墨烯混合溶液；b.配成硝酸银溶液,加氨水,得Ag(NH3)2OH溶液；c.将氧化石墨烯混合溶液与Ag(NH3)2OH溶液按体积比混合,再加入异丙醇,然后置于磁力搅拌器中搅拌,充分混合；d.将混合溶液置于密封容器中,通入氮气,氮气饱和；e.将配制的混合溶液置于电子加速器产生的电子束辐照处理；f.用乙醇洗涤辐照反应生成物,蒸馏水清洗,高速离心分离,得到分离后的生成物；g.将分离的生...",中国专利,,CNKI
Patent,1,赵乃勤;陈亚坤;何春年;师春生;刘恩佐,在铜粉表面原位催化固体碳源制备石墨烯/铜复合材料的方法,300072 天津市南开区卫津路92号天津大学,2015-09-02,CN104874803A,发明专利,"本发明涉及一种在铜粉表面原位催化固体碳源制备石墨烯/铜复合材料的方法。将钢球：铜粉：聚甲基丙烯酸甲酯以按质量比150：10:(0.1～0.3)中加入球磨罐中,抽真空后充满氩气作为保护性气氛；经过球磨,制得分散均匀的铜—聚甲基丙烯酸甲酯粉末；然后在管式炉中进行还原处理,聚甲基丙烯酸甲酯被催化成石墨烯,得到石墨烯原位生长的石墨烯/铜复合粉末；然后制备石墨烯铜基复合材料块体。采用该方法制备的石墨烯增强铜基复合材料,其拉伸性能优于传统外加法添加还原氧化石墨烯或者石墨烯片的方法。实现了对铜基体材料的强化,对于高强铜材在电子器件上的应用有着较好的前景。",中国专利,,CNKI
Patent,1,袁秋红;曾效舒;刘勇,一种用包覆氧化镁石墨烯增强镁基复合材料的方法,330031 江西省南昌市红谷滩新区学府大道999号,2015-09-09,CN104894419A,发明专利,"一种用包覆氧化镁石墨烯增强镁基复合材料的方法,包括以下步骤：将0.1-5g包覆氧化镁的石墨烯与≥250ml的乙醇溶液混合后超声1-2h得包覆氧化镁石墨烯乙醇混合液；将质量≥95g、粒度≤325目的AZ91镁合金粉末加入到混合液中,超声+机械搅拌1-3h得混合浆液；对混合浆液进行滤、真空干燥后移至模具中,室温下冷压,压力为100-600MPa；将冷压后的复合材料在氩气保护下,烧结2-4h,烧结温度为500～600℃；将烧结后的复合材料在350～400℃温度下进行热挤压；最后将挤压后的复合材料进行T6热处理。本发明工艺成本低,安全可靠,操作简单,包覆氧化镁石墨烯在镁合金中分布均匀且与基体界面结合强...",中国专利,,CNKI
Patent,1,冯章启;李家城;赵宾,一种石墨烯导电纳米纤维膜的制备,210094 江苏省南京市孝陵卫200号,2015-09-02,CN104878590A,发明专利,"本发明公开了一种石墨烯导电纳米纤维膜的制备方法。包括如下步骤：采用静电纺丝设备制备电纺纳米纤维膜；将氧化石墨烯采用超声仪和细胞破碎仪超声破碎后于电纺纳米纤维膜上抽滤,干燥；将制备的氧化石墨烯导电纳米纤维膜用还原剂还原,干燥；即制得石墨烯导电纳米纤维膜。本发明采用一种较为简单的工艺,用氧化的石墨烯制备氧化石墨烯导电纳米纤维膜后再还原制得导电性增强的石墨烯导电纳米纤维膜。",中国专利,,CNKI
Patent,1,T·诺斯克;J·林奇;J·亨德里克斯;B.基尔;G.赵;S·谢,制备石墨烯补强的聚合物基质复合材料的原位剥离法,美国新泽西州,2015-09-02,CN104884243A,发明专利,"本发明公开的是形成石墨烯补强的聚合物基质复合材料的方法。该方法包括将石墨微颗粒分配到熔融的热塑性聚合物相中；和向熔融聚合物相施加一连串的剪切应变过程,以使所述熔融聚合物相随着每个过程连续地剥离石墨,直到至少50％的石墨被剥离以在所述熔融聚合物相中形成在c轴方向上厚度小于50纳米的单层和多层石墨烯纳米颗粒的分布。",中国专利,,CNKI
Patent,1,吕生华;李莹;邓丽娟;贺亚亚;朱琳琳,氧化石墨烯/铁纳米复合鞣剂及其制备方法,710021 陕西省西安市未央大学城,2015-09-09,CN104894302A,发明专利,"本发明公开了一种氧化石墨烯/铁纳米复合鞣剂,由以下材料按照质量份制成：氧化石墨烯纳米片层分散液40～50份、硫酸铁30～40份、碱化剂溶液10～20份、分散剂0.5～1份；本发明还公开了一种氧化石墨烯/铁纳米复合鞣剂的制备方法,本发明鞣剂可以用作鞣剂,当氧化石墨烯/铁纳米复合鞣剂按照固体用量为皮重的6％时其鞣制皮革的收缩温度达到了118℃,铁鞣剂的吸收率达到了96％,鞣制皮革水洗10次其收缩温度几乎没有降低,水洗20次收缩温度降低了4％,耐老化试验表明鞣制皮革的性能稳定,没有传统铁鞣剂的鞣制革在存放过程中的发脆变硬等问题,鞣制皮革具有良好的柔软性、弹性和丰满性。",中国专利,,CNKI
Patent,1,许林峰;汪伟;刘兆平,一种保护基底上石墨烯层的方法和石墨烯复合材料,315201 浙江省宁波市镇海区中官西路1219号,2015-09-09,CN104890312A,发明专利,"本申请属于石墨烯领域,尤其涉及一种保护基底上石墨烯层的方法和石墨烯复合材料。本发明通过在保护膜和/或石墨烯层施加一定的静电,使保护膜依靠静电力吸附在石墨烯层表面,避免了基底上的石墨烯层在运输和储存过程中出现刮擦和染尘,同时由于静电力远远小于分子间范德华力,使得保护膜在撕脱过程中不会粘附基底上石墨烯,保证了基底上石墨烯层的完好。",中国专利,,CNKI
Patent,1,刘胜;徐春林;周颖;周泉;郭醒,基于石墨烯的流量传感器芯片及其制备方法,430075 湖北省武汉市东湖高新区高新大道999号未来科技城A4区4栋14楼,2015-09-09,CN104891425A,发明专利,"本发明公开了一种基于石墨烯的流量传感器芯片及其制备方法,其中芯片包括衬底、隔离层、石墨烯电阻和金属电极,隔离层设置在衬底上表面,石墨烯电阻位于隔离层上,石墨烯电阻两端设有金属电极；衬底下表面部分设有空腔结构。本发明基于石墨烯的热膜式流量传感器通过测量气体流过石墨烯电阻表面后石墨烯电阻阻值的变化来测量气体流量,具有体积小,结构简单,功耗低等优点,克服了现有MEMS流量传感器结构复杂,制造工艺繁琐,成本高和功耗大的问题。",中国专利,,CNKI
Patent,1,薛文英,一种基于石墨烯太阳能电源的昼夜通用的光电探测系统,215153 江苏省苏州市高新区通安镇新街,2015-09-02,CN204613421U,实用新型,"本实用新型公开了一种基于石墨烯太阳能电源的昼夜通用的光电探测系统,属于探测设备技术领域。其包括光学系统、光电传感器、双轴转台、控制单元、工控机、操纵杆、石墨烯太阳能电源,光学系统与所述光电传感器相连接,所述光电传感器安装于所述双轴转台上,所述光电传感器与所述工控机相连接,所述控制单元分别与所述双轴转台、所述工控机相连接,所述石墨烯太阳能电源分别与所述光电探测器、所述工控机相连接。本实用新型采用多种光电传感器集成的方式,可以实现昼夜通用,同时石墨烯太阳能电源可以提供清洁、持续的电源,具有环保、无污染的优点。",中国专利,,CNKI
Patent,1,石建华;陆炅;毛惠敏,一种石墨烯增强陶瓷及其制备方法,315400 浙江省宁波市余姚市余周公路东2号,2015-09-02,CN104876611A,发明专利,"本发明涉及一种石墨烯增强陶瓷及其制备方法,先将水性钛酸酯溶解在水中,然后加入石墨烯粉体,在磁场中进行超声处理得到石墨烯分散液；在外加磁场中对石墨烯分散液进行蒸馏或减压蒸馏得到石墨烯浓缩液,然后再进行干燥处理得到经水性钛酸酯修饰的石墨烯,将陶瓷粉、烧结助剂与水性钛酸酯修饰的石墨烯混合后投入无水乙醇中进行超声分散,结束后对分散液用球磨机球磨混合并进行干燥、成型、烧结制得石墨烯增强陶瓷。本发明的石墨烯增强陶瓷具有陶瓷半导体、导电、导热和电化学等功能特性,该陶瓷材料可用于发展传感器、电磁屏蔽、电加热器件、导热材料和储能电极等,用于航空航天、电子、化工和能源领域。",中国专利,,CNKI
Patent,1,杨友文;张勇;程婷;马东明;高远皓,一种多孔SnO2纳米球/石墨烯复合材料及其制备方法,230009 安徽省合肥市包河区屯溪路193号,2015-09-09,CN104900859A,发明专利,"本发明公开了一种多孔SnO2纳米球/石墨烯复合材料及其制备方法,其特征是先选择天然鳞片石墨结合工艺控制得到二维氧化石墨烯,然后采用一锅法在水热环境下首次原位合成尺度为200nm的多孔SnO2纳米球/石墨烯复合材料。本发明使用的原料廉价,易于操作,并且设备简单、易于工业化生产。",中国专利,,CNKI
Patent,1,邓ﾭZ雯,一种二氧化锰/石墨烯锂离子电池负极材料及其制备方法,430072 湖北省武汉市武昌区珞珈山武汉大学,2015-09-09,CN104900864A,发明专利,"本发明公开了一种二氧化锰/石墨烯锂离子电池负极材料及其制备方法,属于新能源与材料领域。其制法为：(1)制备三维石墨烯泡沫；(2)将高锰酸钾和一水合硫酸锰加入到超纯水中搅拌均匀,得混合溶液；(3)将三维石墨烯泡沫与混合溶液加入到耐高温的密闭的不锈钢反应釜的内胆中,再将不锈钢反应釜拧紧后置于程序控制烘箱中进行加热处理,分离,得复合物；(4)洗涤、真空干燥恒温退火,即得二氧化锰/石墨烯锂离子电池负极材料。其优点为：该方法对石墨烯无损伤,不影响石墨烯优异的导电性；该产品可直接用于电池的装配,不需要另外的集流体,也不需要添加粘结剂和导电剂；制备过程简单,可操作性强。",中国专利,,CNKI
Patent,1,胡华;闫智刚;杨海涛;沈维新,一种铅酸蓄电池用新型石墨烯负极活性物质及其制备方法,226400 江苏省南通市如东县经济开发区新区鸭绿江路1号,2015-09-09,CN104900876A,发明专利,"本发明公开了一种铅酸蓄电池用新型石墨烯负极活性物质,其按重量百分数计,由以下组分组成：胶体石墨0.5～1.2%、腐殖酸0.5～0.8%、木素0.3～0.8%、硫酸钡0.5～1.2%、短纤维0.07～0.2%、聚四氟乙烯0.05～0.15%、聚乙烯醇0.03～0.2%、1,2-丙二醇0.1～0.2%、石墨烯0.1～0.3%、乙炔黑0.8～1.5%、铅粉75～85%、稀硫酸溶液7%～10%、其余为去离子水。本发明提供的铅酸蓄电池用新型负极活性物质配方,增强了负极板的导电性能、低温充放电性能、延缓了负极活性物质硫酸盐化的趋势。在不影响电池初期容量的前提下,提高了电池的循环使用寿命以及大电流充放电能力...",中国专利,,CNKI
Patent,1,段凤;张晖;李伟伟;张忠,氧化石墨烯/银纳米线复合透明导电薄膜及其制备方法,100190 北京市海淀区中关村北一条11号,2015-09-02,CN104882223A,发明专利,"本发明涉及一种氧化石墨烯/银纳米线复合透明导电薄膜的制备方法,其所述方法包括如下步骤：(1)提供一基底；(2)在基底上涂敷银纳米线,获得银纳米线导电层；(3)在银纳米导电层上继续涂敷氧化石墨烯,获得氧化石墨烯层。本发明提供的氧化石墨烯/银纳米线复合透明导电薄膜与基底的附着力、耐氧化性高,导电性好,制备工艺简单,成本低。",中国专利,,CNKI
Patent,1,洪晓斌;谢凯;刘双科;许静;郑春满;李宇杰;熊仕昭;袁骏飞,三维石墨烯-空心碳球纳米复合物及其制备方法,410073 湖南省长沙市德雅路109号中国人民解放军国防科学技术大学航天与材料工程学院,2015-09-02,CN104882594A,发明专利,"本发明公开了一种三维石墨烯-空心碳球纳米复合物及其制备方法。该三维石墨烯-空心碳球纳米复合物是由空心碳球与石墨烯组成,空心碳球分布在石墨烯构成的三维网络结构中。制备方法包括(1)制备酚醛树脂包覆二氧化硅的微球；(2)制备三维石墨烯-微球水凝胶；(3)制备三维石墨烯-碳球纳米复合物；(4)制备三维石墨烯-空心碳球纳米复合物。本发明的三维石墨烯-空心碳球纳米复合物导电性能好,具有丰富的分级孔结构,可应用于锂硫电池正极材料中提供快速的电子传导、抑制聚硫锂的溶解和穿梭、以及缓解硫正极在循环过程中体积变化,制备方法简单方便,效果好。",中国专利,,CNKI
Patent,1,黄雅钦;高梦瑶;刘乃强;陈溢镭;邵洪源;其他发明人请求不公开姓名,一种动物骨基类石墨烯锂离子电池负极材料及其制备方法,100029 北京市朝阳区北三环东路15号,2015-09-02,CN104882607A,发明专利,"本发明涉及一种动物骨基类石墨烯锂离子电池负极材料及其制备方法。采用动物骨作为原材料,通过碳化、活化和石墨化,结合一定温度下的热处理制得石墨。提高材料的比容量,特别是维持材料在高电流密度及长循环下的电化学性能。电化学性能测试表明,本发明所得到的动物骨基类石墨烯锂离子电池负极材料展示出优异的电化学性能,并且随着循环次数的增加,比容量不断升高,逐渐接近石墨烯的理论比容量。",中国专利,,CNKI
Patent,1,李在均;武光慧;严涛,一种N掺杂3D石墨烯/石墨锂离子电池负极材料的制备,214122 江苏省无锡市滨湖区蠡湖大道1800号,2015-09-02,CN104882608A,发明专利,"本发明属于电化学领域,提供了一种N掺杂3D石墨烯/石墨锂离子电池负极材料的制备方法,称取氧化石墨、抗坏血酸和尿素溶解于水后超声分散加热至形成粘稠的半凝胶状态,加石墨继续搅拌后形成更浓稠的物质。将混合浓稠物移至高压反应釜中继续反应,取出样品抽滤、洗涤、烘干,在管式炉中煅烧后得到N掺杂3D石墨烯/石墨复合电极材料。将电极活性材料与乙炔黑和聚偏氟乙烯粘结剂混合均匀,涂于铜箔表面制成电池电极片,在手套箱中组装成半电池并对其进行充放电性能测试。经过检测发现,N掺杂石墨烯/石墨复合电极材料在0.2C倍率下容量仍有500mAh/g,循环100次后充放电比容量仍能保持90％以上,具有良好的倍率性能和循环稳定性...",中国专利,,CNKI
Patent,1,彭慧胜;孙浩;解松林,一种基于石墨烯和聚苯胺的织物状超级电容器及其制备方法,200433 上海市杨浦区邯郸路220号,2015-09-09,CN104900422A,发明专利,"本发明属于织物状超级电容器技术领域,具体为一种基于石墨烯和聚苯胺的织物状超级电容器及制备方法。本发明利用涤纶布料作为基底,通过蘸涂氧化石墨烯化学还原,并以原位聚合方法负载聚苯胺作为织物电极。此织物状超级电容器在0.5mA/cm2的放电电流下的面积比容量达到720mF/cm2。通过设计并构建柔性集流体,20cm2的大面积织物状超级电容器在1mA电流下放电,器件总容量达到5000mF,10mA电流下放电容量达到2500mF。这种织物状超级电容器使用价格低廉的电极材料如石墨烯和聚苯胺,成本低廉、制备简单,同时具有优异的柔性,由于其织物...",中国专利,,CNKI
Patent,1,刁国旺;蔡寅;倪鲁彬;张旺;陈铭,超分子石墨烯负载四氧化三铁自组装体的制备方法,225009 江苏省扬州市大学南路88号,2015-09-09,CN104900424A,发明专利,"超分子石墨烯负载四氧化三铁自组装体的制备方法,属于超分子化学技术领域,本发明通过结合Fe3O4的氧化还原反应,将Fe3O4修饰到石墨烯的表面,进一步提高电容性质。本发明以聚乙二醇二金刚烷为桥联剂,然后通过环糊精与金刚烷分子之间的超分子作用力。制备的石墨烯@四氧化三铁三维自组装体不但解决了石墨烯本身团聚造成的比电容减小,反而大大的增加了其比电容,最大可达392.9F/g,这表明石墨烯@四氧化三铁组装体有很大的超级电容器应用前景。",中国专利,,CNKI
Patent,1,刁国旺;蔡寅;倪鲁彬;张旺;陈铭,一种超级电容器用基于超分子作用的石墨烯自组装体的制备方法,225009 江苏省扬州市大学南路88号,2015-09-09,CN104900425A,发明专利,"一种超级电容器用基于超分子作用的石墨烯自组装体的制备方法,涉及超分子化学技术领域,本发明采用将环糊精通过物理吸附到石墨烯的表面,再添加聚乙二醇二金刚烷作为桥链分子,从而实现石墨烯三维自组装。本发明制备的石墨烯三维自组装体,不但解决了石墨烯本身团聚造成的比电容减小,反而大大的增加了其比电容,这表明石墨烯组装体有很大的超级电容器应用前景。",中国专利,,CNKI
Patent,1,范丽珍;宋阔;宋维力,碳化脱脂棉/石墨烯复合材料的制备方法,100083 北京市海淀区学院路30号,2015-09-02,CN104882295A,发明专利,"碳化脱脂棉/石墨烯复合材料的制备方法,以商用脱脂棉为基体,通过与掺杂剂或活化剂的简单混合以及热处理得到三维网络状的杂质掺杂或多孔碳化脱脂棉电极材料；通过与石墨烯复合,得到碳化脱脂棉/石墨烯的复合材料。这种碳化脱脂棉/石墨烯柔性电极材料系双三维网络结构,一方面继承了脱脂棉的三维网络结构的特性,另一方面结合了石墨烯优良的电化学性能。这种复合材料具有良好的导电性和极高的比表面积,可直接用作柔性超级电容器电极,并且具有很高的比电容、良好的倍率性能以及循环稳定性。本发明就地取材,工业流程简单,符合环境友好型的设计理念。",中国专利,,CNKI
