RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,张慧波,一种石墨烯改性的碳纤维树脂材料,315800 浙江省宁波市北仑区新大路1069号,2015-11-25,CN105086361A,发明专利,"本发明涉及一种石墨烯改性的碳纤维树脂材料,碳纤维树脂材料中加入石墨烯,所述石墨烯的加入量占碳纤维树脂材料的重量百分比为55-75%,碳纤维树脂材料中还加入改性添加剂,改性添加剂的加入量占碳纤维树脂材料的重量百分比为5-10%。本发明添加了石墨烯的碳纤维与树脂成型体,其强度ﾩp导电性ﾩp导热性及耐磨性都有了显著提升。",中国专利,,CNKI
Patent,1,蒋永华;郝建东;栗建民;张维;魏艳丽,"磺化石墨烯-导电高分子分散液,其制备方法与应用",215000 江苏省苏州市工业园区星湖街218号生物纳米园A4楼112室,2015-11-25,CN105086377A,发明专利,"本发明公开了一种磺化石墨烯-导电高分子分散液,其包含磺化石墨烯和导电高分子,所述磺化石墨烯的径向尺寸为0.05μm～100μm,厚度为0.5nm～20nm,所述磺化石墨烯内磺酸基的含量以碳元素与硫元素的摩尔比表示为12:1～3:1,所述导电高分子可选自聚吡咯,聚噻吩,聚苯胺及该三者的衍生物。本发明还公开了一种制备所述磺化石墨烯-导电高分子分散液的方法。本发明的磺化石墨烯-导电高分子分散液具备稳定性高,成膜后机械性能优异和透光性好等优点,且其制备工艺简单,易于操作,可控性好,适于规模化生产。",中国专利,,CNKI
Patent,1,杨桂生;田文伟,一种石墨烯改性耐高温尼龙复合材料,201109 上海市闵行区北松路800号,2015-11-25,CN105085899A,发明专利,"本发明属于耐高温尼龙复合材料领域,涉及一种石墨烯改性耐高温尼龙复合材料及其制备方法。该材料由包括以下重量份的组分制成：尼龙盐100份、石墨烯0.05-2份、封端剂0.1-1份、抗氧剂0.02-0.5份、催化剂0.1-0.6份、成核剂0.05-0.3份、去离子水30-60份。本发明采用原位聚合的方法改善了石墨烯在尼龙基体内容易团聚的现象,提高了石墨烯与尼龙基体间的界面性能,提高了复合材料的耐磨性和冲击性能。本发明所制备的石墨烯改性耐高温尼龙复合材料具有比纯尼龙树脂更好的耐磨性和冲击性能,此方法简单易行,适合大规模工业化生产。",中国专利,,CNKI
Patent,1,杨程;郝思嘉;戴圣龙;张晓艳;燕绍九,一种空气净化用石墨烯海绵材料,100095 北京市海淀区温泉镇环山村,2015-12-02,CN105110311A,发明专利,"本发明涉及一种吸附材料,具体为一种空气净化用石墨烯海绵材料,特别是该材料在空气净化方面的应用。本发明提供的空气净化用石墨烯海绵材料,由质量份比为1∶5～20的石墨烯纳米片和碳纳米管组成三维网络结构。采用本发明提供的石墨烯海绵材料解决了传统吸附过程中的一些问题,本发明与现有技术相比,所制备的石墨烯基海绵比表面积大、吸附性能及循环性能优异。",中国专利,,CNKI
Patent,1,靳坤峰;张幸红;陈贵清;赵广东;洪长青;韩文波;胡平,石墨烯-碳纳米纤维复合气凝胶的制备方法,150001 黑龙江省哈尔滨市南岗区西大直街92号,2015-12-02,CN105110316A,发明专利,"石墨烯-碳纳米纤维复合气凝胶的制备方法,它涉及一种复合气凝胶的制备方法。本发明为了解决数层石墨烯间弱的化学键作用及石墨烯气凝胶内部为多孔结构导致力学性能差。本方法如下：一、制备氧化石墨烯-碳纳米纤维分散液；二、制备还原过的样品；三、将还原过的样品用去离子水冲洗后浸入氨水并保存,最后冷冻干燥或超临界干燥,得到石墨烯-碳纳米纤维复合气凝胶。本发明引入碳纳米纤维提高了强度；采用新的还原剂通过水热法使氧化石墨烯在温和条件下被还原。本发明属于气凝胶的制备领域。",中国专利,,CNKI
Patent,1,郭焕焕;慈立杰;丁显波;杨杰,一种石墨烯水性浆料及其制备方法,518000 广东省深圳市福田区上步中路1003号科学馆三楼,2015-12-02,CN105110318A,发明专利,"本发明适用于石墨烯材料领域,提供了一种石墨烯水性浆料及其制备方法,所述石墨烯水性浆料包括水性分散液及分散在所述水性分散液中的石墨烯材料,其中,所述水性分散液中含有表面活性剂。所述石墨烯水性浆料的制备方法包括以下步骤：以氧化石墨固体或可膨胀石墨固体为原料,进行膨胀处理,制备膨胀石墨；将所述膨胀石墨浸泡于水性剥离液中浸润处理,获得含膨胀石墨的混合物；将所述含膨胀石墨的混合物进行高速剪切或超声波处理,除去所述水性剥离液,得到石墨烯湿料；将所述石墨烯湿料置于水性分散液中,进行高速剪切处理,得到石墨烯水性浆料。",中国专利,,CNKI
Patent,1,郝思嘉;杨程;戴圣龙;张晓艳;燕绍九,一种空气净化用石墨烯海绵材料的制备方法,100095 北京市海淀区温泉镇环山村,2015-12-02,CN105110319A,发明专利,"本发明涉及一种吸附材料的制备方法,具体为一种空气净化用石墨烯海绵材料的制备方法,特别是该材料在空气净化方面的应用。该材料为石墨烯纳米片和碳纳米管组成三维网络结构。该方法包括：1)超声处理氧化石墨烯和碳纳米管配成的混合水溶液；2)将步骤1)得到的溶液转入反应釜中,加热恒温后自然冷却；冷冻干燥处理,得石墨烯海绵。采用本发明制备的石墨烯海绵材料解决了传统吸附过程中的一些问题,本发明与现有技术相比,所制备的石墨烯基海绵比表面积大、吸附性能及循环性能优异。",中国专利,,CNKI
Patent,1,杨程;郝思嘉;戴圣龙;张晓艳;燕绍九,一种烟气吸附用石墨烯多孔材料的制备方法,100095 北京市海淀区温泉镇环山村,2015-12-02,CN105110320A,发明专利,"本发明涉及一种吸附材料的制备方法,具体为一种烟气吸附用石墨烯多孔材料的制备方法。本发明提供的制备方法通过超声处理将氧化石墨烯配成水溶液；冷冻干燥处理液后进行热还原,最终得到石墨烯多孔材料。本发明提供的制备方法工艺简单,容易操作,且利用的原材料来源广泛,制备过程中无环境污染,工艺环保；制得的石墨烯多孔材料表面及内部结构均呈现三维、多孔状,且具有高的比表面积和孔隙率。",中国专利,,CNKI
Patent,1,王建国;王磊;钟兴;庄桂林,一种金属酞菁及其合金前驱体在石墨烯表面制备纳米孔的方法,310014 浙江省杭州市下城区潮王路18号浙江工业大学,2015-12-02,CN105110321A,发明专利,"本发明公开了一种金属酞菁及其合金前驱体在石墨烯表面制备纳米孔的方法。该石墨烯中纳米孔的孔径为3-50纳米。利用化学氧化超声分散的方法制备0.04-5mg/ml的氧化石墨烯分散液,并与0.1-5mg/ml金属酞菁或其合金的前驱体分散液混合均匀,再通过聚碳酸酯多孔膜真空抽滤和干燥除去溶剂,得到的黑色粉末在惰性气氛下以1-10℃/min的升温速率升温至400-1000℃,并在该温度段恒温1-10h得到所述纳米孔。该方法具有制备方法简单、制备周期短、设备便宜并且能大规模制备的特点,制备的纳米孔石墨烯能运用于DNA测序,气体分离净化和离子通道等领域。",中国专利,,CNKI
Patent,1,曾海波;吉建平;严仲;宋秀峰,一种三维石墨烯的制备方法,210094 江苏省南京市孝陵卫200号,2015-12-02,CN105110322A,发明专利,"本发明公开了一种三维石墨烯的制备方法,采用色氨酸为碳源,在惰性气体保护下,升温至指定温度并保温一定时间,从而制得自支撑的三维石墨烯。本发明以色氨酸为碳源,引入氮原子掺杂石墨烯,显著提高电学传输性能；本发明无需其他发泡剂辅助,自发泡效果更好,工艺简单。",中国专利,,CNKI
Patent,1,安琪;黄滔;张以河,一种氧化石墨烯自支撑超薄膜的制备方法,100083 北京市海淀区学院路29号,2015-12-02,CN105110323A,发明专利,"本发明公开了一种氧化石墨烯超薄膜的制备方法,利用层层自组装的方法,首先将在浓硫酸/双氧水混合溶液中洗干净的石英片在聚丙烯胺盐酸盐溶液中浸泡一段时间,然后用去离子水洗干净,氮气吹干,接着在氧化石墨烯分散液中浸泡相同时间,去离子水洗干净,氮气吹干,重复进行上述步骤,直到得到想要的层数,最外层为聚丙烯胺盐酸盐,然后在DAS浸泡,使其渗透到薄膜内部,通过紫外辐照引发层间和层内交联,增强薄膜的稳定性,接着把石英片放入氢氧化钠溶液中浸泡,破坏PAH与石英片基底之间的相互作用,使石英片上的薄膜发生脱落,然后把石英片放入水中,揭下石英片表面薄膜,即得到制备的氧化石墨烯自支撑超薄膜。",中国专利,,CNKI
Patent,1,狄增峰;戴家ￚS;王刚;郑晓虎;汪子文;薛忠营;张苗,一种制备无褶皱的石墨烯的方法,200050 上海市长宁区长宁路865号,2015-12-02,CN105110324A,发明专利,"本发明提供一种制备无褶皱的石墨烯的方法,包括以下步骤：S1：提供一催化基底,在所述催化基底表面预设区域进行离子注入以破坏注入区域的催化性能,并使得所述催化基底表面形成若干分立的未注入单元；S2：将所述催化基底放入生长腔室,将所述催化基底加热至预设温度,并往所述生长腔室内通入碳源,在所述催化基底表面生长出若干分立的没有褶皱的石墨烯单元。本发明不仅可以得到高质量的没有褶皱或褶皱密度很低的石墨烯单元还可以通过控制离子注入的区域,得到具有特定形状的石墨烯单元,从而适应多样的器件应用需求。",中国专利,,CNKI
Patent,1,何孝军;邵小龙,一种制备超级电容器用相互连接的且褶皱的石墨烯材料的方法,243002 安徽省马鞍山市花山区湖东路59号,2015-12-02,CN105110325A,发明专利,"本发明公开了一种制备超级电容器用相互连接的且褶皱的石墨烯材料的方法,属于炭材料制备技术领域。该方法是以被N,N-二甲基甲酰胺溶解的蒽油为碳源,纳米氧化镁为模板,氢氧化钾为活化剂,将所得原料研磨混合后所得的混合物转移至刚玉瓷舟中,在流动的氩气气氛下进行加热直接制得目标产物。本发明以廉价的蒽油为原料,具有工艺简单,成本低廉和适合工业化生产等优点。本发明所得相互连接且褶皱的石墨烯材料作为超级电容器的电极材料表现出了很高的容量和能量密度,在1-丁基-3-甲基咪唑六氟磷酸盐(BMIMPF6)离子液体电解液中,在50mA/g电流密度下,电极比容达271F/g,超级电容器的可用能量密度...",中国专利,,CNKI
Patent,1,朱振业,一种利用液相剥离法制备石墨烯的方法及石墨烯,518131 广东省深圳市龙华新区民治街道绿景香颂B2栋15层,2015-12-02,CN105110326A,发明专利,"本发明提供了一种利用液相剥离法制备石墨烯的方法,该方法包括：步骤一、制备一定浓度的十二烷基苯磺酸钠乙醇溶液；步骤二、将膨胀石墨过筛；步骤三、通过磁力搅拌将过筛后的膨胀石墨溶于步骤一制备的溶液中；步骤四、将步骤三中制备的膨胀石墨微波处理5min；步骤五、将微波处理后的溶液冰浴条件下超声剥离。步骤六、将经过超声处理后的溶液静止24h,经过离心、透析处理后获得石墨烯样品。经过形貌分析及结构分析表明,石墨烯片层较薄,层数在十层以内,结构缺陷小,导电性能好。",中国专利,,CNKI
Patent,1,罗德和;元栋观;朴银梭;柳在ﾆﾴ,石墨烯、用于制备石墨烯的组合物和利用该组合物制备石墨烯的方法,韩国庆尚南道昌原市,2015-12-02,CN105121337A,发明专利,公开了一种石墨烯、用于制备石墨烯的组合物和利用该组合物制备石墨烯的方法。,中国专利,,CNKI
Patent,1,权容ﾐﾜ;金基秀,石墨烯制造用组合物及利用该组合物的石墨烯制造方法,韩国庆尚南道昌原市,2015-12-02,CN105121338A,发明专利,"本发明公开一种石墨烯制造用组合物及利用该组合物的石墨烯制造方法。所提供的石墨烯包含：由化学式1或2表示的含氮有机化合物氧化剂；以及酸,其中,所述石墨烯的面电阻值低,且所述面电阻值的维持时间长。",中国专利,,CNKI
Patent,1,仲崇明;汪卫帮,一种改性氧化石墨烯/PI复合材料的制备方法,215100 江苏省苏州市吴中区木渎镇珠江南路378号天隆大楼6727室苏州卓伟企业管理咨询有限公司,2015-11-25,CN105086447A,发明专利,"本申请公开了一种改性氧化石墨烯/PI复合材料的制备方法,以氨基封端的聚对苯二甲酰对苯二胺低聚物为改性剂,先对氧化石墨烯进行表面改性,再利用水合肼为还原剂对改性后的氧化石墨烯进行还原,得到改性的石墨烯,然后将制备的改性石墨烯溶解在NMP中进行完全剥离,然后溶液共混法将溶解改性石墨烯的NMP溶液分散在PI中,改性石墨烯的用量为0.1～0.2wt％。本发明通过的简单的一步聚合得到氨基封端的PPTA聚合物,并直接接枝到氧化石墨烯,得到改性后的石墨烯,改性后的石墨烯在有机溶剂中表现出了良好的分散性,同时PPTA上含有的极性基团以及苯环的结构,使之能与许多聚合物具有良好的相容性。由上述改性的氧化石墨烯制备...",中国专利,,CNKI
Patent,1,徐志伟;倪亚;吴腾飞;陈磊;滕ﾈ耀h,一种提高三维石墨烯结构体/聚合物复合材料力学性能的方法,300387 天津市西青区宾水西道399号,2015-12-02,CN105111690A,发明专利,"一种提高三维石墨烯结构体/聚合物复合材料力学性能的方法,主要通过切割氧化石墨烯片的粒径,降低构建的三维石墨烯结构体的孔径,以此作为增强体,与聚合物树脂复合成型,提升三维石墨烯结构体/聚合物复合材料的力学性能。本发明涉及的三维石墨烯结构体孔径小,体密度大,使石墨烯在聚合物复合材料中的含量明显增加,有效提高了三维石墨烯结构体/聚合物复合材料的力学性能。同时,三维石墨烯结构体保持了石墨烯片在复合材料中稳定有序的分布状态,协同提高了三维石墨烯结构体/聚合物复合材料的力学性能。",中国专利,,CNKI
Patent,1,孙京华;潘正海,基于高分子材料/石墨烯的复合电极材料,214192 江苏省无锡市锡山经济开发区科技创业园(芙蓉中三路99号)瑞云六座,2015-12-02,CN105111702A,发明专利,"本发明公开一种复合电极材料以及其在改性电极方面的应用。本发明涉及的复合电极材料包括石墨烯、纳米铂、有机高分子材料等,在电极改性过程中利用有机高分子材料的高温降解,将纳米铂与石墨烯紧密结合并附着在电极上,提高了电极修饰物的均匀性,充分利用了石墨烯与纳米铂的高比面积,大大增加了载体电极的导电性,为电极的改性与修饰提供了一个新的方向。",中国专利,,CNKI
Patent,1,奚明;胡兵;吴红星;吴ﾈￒ;于广辉;张燕辉;陈志蓥;徐伟;张浩然,一种生长石墨烯薄膜的装置及其生长方法,201203 上海市浦东新区张江居里路1号,2015-11-25,CN105088335A,发明专利,"本发明提供一种在柔性衬底上生长石墨烯薄膜的装置,该装置包括：内腔,该内腔分为预处理仓、上反应仓和中反应仓,所述预处理仓、上反应仓和中反应仓分设有进气口和出气口且依次排列；金属衬底,一般为铜膜或铜镍合金膜,延伸于内腔,金属衬底两侧的细缝连通预处理仓、上反应仓和中反应仓；加热器,位于立式内腔外侧,用于加热金属衬底；反射板,位于加热器外周侧,用于将热量向立式内腔方向反射。进一步地,所述内腔和外腔均为立式结构,并且金属衬底垂直延伸于内腔中,并可由预处理仓向上反应仓、中反应仓的方向匀速移动。利用本发明的装置和方法能够量产出高品质、大尺寸的石墨烯薄膜。",中国专利,,CNKI
Patent,1,赵金花;秦希峰;王凤翔;付刚,一种调控SiC基外延石墨烯电子带隙的方法,251200 山东省济南市历城区临港开发区凤鸣路1000号,2015-11-25,CN105088350A,发明专利,"一种调控SiC基外延石墨烯电子带隙的方法,包括如下步骤：a)通过SRIM软件计算辐照离子在SiC晶体中产生的损伤分布、电子能量损失和核能量损失分布,计算缺陷石墨烯的能带结构；b)用离子束对SiC基外延石墨烯样品进行辐照,形成带有缺陷结构的外延石墨烯；c)分别采用金相显微镜观察石墨烯辐照前后的金相结构以及通过扫描电子显微镜观察石墨烯辐照前后表面褶皱变化；d)测通过公式##计算不同辐照条件下的石墨烯样品的...",中国专利,,CNKI
Patent,1,仲崇明;汪卫帮,氧化石墨烯/聚醚型苯并咪唑复合材料的制备方法,215100 江苏省苏州市吴中区木渎镇珠江南路378号天隆大楼6727室苏州卓伟企业管理咨询有限公司,2015-12-02,CN105111736A,发明专利,"本申请公开了一种氧化石墨烯/聚醚型苯并咪唑复合材料的制备方法,包括：采用溶剂交换的方法将氧化石墨烯分散在二甲亚砜中,获得氧化石墨烯有机溶液；以3,3’-二氨基联苯、4,4’-二苯甲酸醚、以及PPMA为原料,在140～160℃、氮气氛围下反应1～3小时,洗涤后,获得聚醚型苯并咪唑；将聚醚型苯并咪唑溶解在氧化石墨烯有机溶液中,然后蒸发溶剂,获得氧化石墨烯/聚醚型苯并咪唑复合材料。采用溶剂交换法,可以完全地将氧化石墨烯分散在有机溶液中,制备简单。所获得的复合材料具有良好的机械性能,而且热稳定性高,适应严酷的环境。",中国专利,,CNKI
Patent,1,闫立峰;夏圣安;谢封超,制备石墨烯的方法以及由该方法制备的石墨烯,518129 广东省深圳市龙岗区坂田华为总部办公楼,2015-11-25,CN105084344A,发明专利,"本发明实施方案提供了一种制备石墨烯的方法和由该方法制备的石墨烯。该方法包括：(a)制备膨胀石墨；(b)将得自步骤(a)的膨胀石墨与氧化剂混合并引发弱氧化反应,得到氧化的膨胀石墨；(c)将得自步骤(b)的氧化的膨胀石墨在剥离试剂中进行剥离,获得石墨烯悬浮液。本发明实施方案通过氧化剂对膨胀石墨的表层部分进行氧化,得到氧化的膨胀石墨,再将氧化的膨胀石墨置于剥离试剂中进行剥离,获得石墨烯悬浮液。这种制备石墨烯的方法,用氧化剂对膨胀石墨的表层部分进行氧化,使得膨胀石墨的边缘开放,剥离试剂更容易进入膨胀石墨的内部,从而使剥离更加充分,能够提高单层石墨烯的产率。",中国专利,,CNKI
Patent,1,刘兆平;周旭峰;唐长林;秦志鸿;胡建国;王国华;赵永胜,一种石墨烯材料粉体及制备方法,315000 浙江省宁波市慈溪慈东滨海区天叙璐1号,2015-11-25,CN105084345A,发明专利,"本发明提供了一种适用于产业化应用的石墨烯材料粉体,该石墨烯材料粉体由石墨烯材料与高分子复合而成,所述石墨烯材料表面均匀覆盖有高分子,使得相邻的石墨烯材料之间均有高分子形成阻隔,其视密度≥0.02g/cm3。本发明提供的石墨烯材料粉体,在受到外界压力时,其石墨烯材料不会产生回叠,并且容易恢复到原有状态,方便运输和储存；同时该石墨烯材料粉体与其他体系具有很好的相容性,极大的扩展了该石墨烯材料粉体在下游产品中应用的领域。成功解决了石墨烯材料粉体的产业应用问题。本发明还提供了一种石墨烯材料粉体的制备方法。",中国专利,,CNKI
Patent,1,张鑫;史飞,多层石墨烯的制备方法,100083 北京市朝阳区北沙滩1号院,2015-11-25,CN105084346A,发明专利,"本发明涉及多层石墨烯的制备方法,包括：a)在去离子水中溶解羧甲基纤维素和聚乙二醇,搅拌至澄清溶液,得到分散剂；b)在冷却至室温的分散剂中伴随搅拌加入膨胀石墨,得到悬浊液；c)将悬浊液加入纳米研磨机中进行研磨,得到多层石墨烯。所述制备方法更加简单、环保且廉价无毒,并能够制得保持电子结构和晶体完整性的石墨烯,也能够制得大量的多层石墨烯。",中国专利,,CNKI
Patent,1,滕超;鹿现永;朱英;江雷,石墨烯制备方法,100083 北京市海淀区学院路37号,2015-11-25,CN105084347A,发明专利,"本发明公开了一种石墨烯制备方法,为解决现有的石墨烯制备方法工业化大规模生产难的问题而设计。所述石墨烯制备方法包括：将石墨与表面活性剂溶解在水中形成混合溶液；其中,所述石墨的浓度为0.1mg.mL-1到14mg.mL-1,所述表面活性剂的浓度为0.1mg.mL-1到0.7mg.mL-1；将所述混合溶液加入机械碾磨设备中碾磨,形成碾磨液；静置所述碾磨夜,形成第一上清液；将所述第一上清液加入离心设备中进行离心处理,离心后获取第二上清液；过滤干燥所述第二上清液,获取石墨烯。所述石墨烯制备方法具有设备造价低、石墨烯纯...",中国专利,,CNKI
Patent,1,卢宪波;王雪;陈吉平,一种制备水相可分散的导电石墨烯分散浆液或固体的方法,116023 辽宁省大连市中山路457号,2015-11-25,CN105084348A,发明专利,"本发明是一种制备水相可分散的导电石墨烯分散浆液或固体的方法。该水溶性石墨烯浆液和固体材料采用非共价方法进行制备,包括以下步骤：将一定量的具有一定水溶性的离子液体加入去离子水中震荡摇匀,然后称取一定量的高导电性石墨烯加入上述离子液体的水溶液中超声或震荡分散,获得经离子液体改性的水相可分散性导电石墨烯分散浆液。将上述浆液通过真空冷冻干燥或者在低于100摄氏度的条件下干燥去除水分得到具有水相可分散性的石墨烯固体。本发明所得到的离子液体功能化的石墨烯材料在亲水溶剂中具有较好的分散性及溶解性。本发明所述的制备方法和制备的具有水相分散性的导电石墨烯可广泛应用在化学传感、生物传感、储能、器件、催化、分析等领...",中国专利,,CNKI
