RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,徐华;顾忠泽;吴品;戎非,具有可控形貌的石墨烯杂化材料及其制备和形貌控制方法,215123 江苏省苏州市工业园区仁爱路188号,2014-05-28,CN103818898A,发明专利,"本发明公开了一种具有可控形貌的石墨烯杂化材料及其制备和形貌控制方法,所述石墨烯杂化材料是在所述石墨烯的表面和边缘都连接有羟基金属卟啉或酞菁,所述羟基金属卟啉或酞菁通过共价键以面-面平行的方式连接在所述石墨烯的表面上,以边-面垂直的方式连接在所述石墨烯的边缘。制得的石墨烯杂化材料显示出具有褶皱、折叠或卷曲的形貌,并且可通过加入二羟基金属卟啉或二羟基金属酞菁来恢复石墨烯的片状形貌,因此本发明的石墨烯杂化材料的形貌具有很好的可控性；且本发明制得的石墨烯杂化材料具有在有机溶剂中分散性和稳定性好,独特的结构,可控的形貌及优异的光电性能等优点,可作为光限幅、太阳能转换、光转化及集光材料用于光电子器件。",中国专利,,CNKI
Patent,1,薄拯;岑可法;严建华;池涌;李晓东;祝伟光,一种基于辉光等离子体正柱区制备石墨烯纸的装置和方法,310027 浙江省杭州市西湖区浙大路38号,2014-05-28,CN103818899A,发明专利,"本发明公开了一种基于辉光等离子体正柱区制备石墨烯纸的装置和方法。它包括基片台、石英套管、石英管、锥形电极、高压负电电源、氦气气源；基片台、石英套管和锥形电极布置在石英管内；基片台可在石英管内平动；基片台嵌入石英套管；锥形电极锥尖面对基片台；锥形电极与高压负电电源相连,基片台接地；石英管一端开口,另一端与氦气气源相连。制备过程中,将氧化石墨烯纸固定在基片台上,并通过高压在氧化石墨烯纸与锥形电极之间形成具有正柱区的辉光放电等离子体。本发明可在常压下实现石墨烯纸的快速制备,装置和过程简单,环境友好,能量利用率高,具备大规模放大应用的潜力,有利于推动石墨烯纸在多个领域的广泛应用。",中国专利,,CNKI
Patent,1,张新荔;吴义强,一种以一次性纸质餐具为原料制备石墨烯的方法,410000 湖南省长沙市韶山南路498号,2014-05-28,CN103818900A,发明专利,"本发明公开了一种以一次性纸质餐具为原料制备石墨烯的方法。主要工艺过程是先将一次性纸质餐具制成碱金属离子掺杂的纸浆,接着通过离子交换过程制得铁盐负载的纸浆,通过对铁盐负载纸浆的高温热处理,以及炭化产物提纯,得到石墨烯。本发明的制备工艺简便,所得石墨烯品质优良,且产率可观。",中国专利,,CNKI
Patent,1,罗川南;李磊磊;冯娟娟;孙敏,一种磁性介孔二氧化钛/氧化石墨烯吸附材料的制备方法,250022 山东省济南市市中区南辛庄西路336号,2014-05-28,CN103816869A,发明专利,"本发明公开了一种磁性介孔二氧化钛/氧化石墨烯吸附材料的制备方法,特别涉及采用水热法合成磁性介孔二氧化钛、然后将氧化石墨烯包裹在磁性介孔二氧化钛表面上。这种材料的特征在于以磁性介孔二氧化钛为载体材料,将氧化石墨烯包裹到其表面,制备磁性介孔二氧化钛/石墨烯复合纳米材料。此复合材料具有良好的机械性能,具有较大的比表面积,介孔二氧化钛的引入既能够很好地保护磁性粒子不被破坏,又能够增强氧化石墨烯在水溶液中的分散性,增加其吸附位点,从而获得具有吸附量大、易于分离、重复使用效果好和无二次污染的生物吸附剂。该复合材料可用于废水中重金属的分离富集和有机物废水的处理中。为环境污染的处理和废物回收利用提供了简单易行...",中国专利,,CNKI
Patent,1,周盈科;徐晓;袁涛;卢吉明;田小慧;祝洪喜,掺杂型石墨烯负载PtRu合金纳米电催化剂及其制备方法,430081 湖北省武汉市青山区建设一路,2014-05-28,CN103816894A,发明专利,"本发明涉及一种掺杂型石墨烯负载PtRu合金纳米电催化剂及其制备方法。其技术方案是：将石墨烯氧化物∶H2PtCl6·6H2O∶RuCl3·3H2O的质量比为70~90∶15~65∶5~40的原料搅拌均匀,向其中加入尿素或硼酸,在搅拌和20~60℃条件下恒温干燥,得到前驱体；将前驱体进行研磨,将研磨后得到的前驱体粉末在惰性气体保护和400~1000℃条件下固相反应5~120min,冷却,得到黑色固体粉末；将黑色固体粉末进行研磨,洗涤,干燥,制得掺杂型石墨烯负载PtRu合金纳米电催化剂；其中...",中国专利,,CNKI
Patent,1,姜炜;马培昌;沈萍;谢覃;李凤生,一种基于石墨烯的磁性纳米复合光催化材料及其制备方法,210094 江苏省南京市孝陵卫200号,2014-05-28,CN103816901A,发明专利,"本发明公开一种基于石墨烯的磁性纳米复合光催化材料及其制备方法。所述材料是由具有光催化性能的TiO2纳米粒子和磁性回收效果的Fe3O4纳米粒子负载在石墨烯片层上,构成新型多功能复合材料。该材料的制备方法：通过溶剂热法制备具有顺磁性的Fe3O4粒子；锐钛矿TiO2粒子可直接采用气热法制备；将氧化石墨在水和乙醇溶液中超声分散得到氧化石墨烯溶液；将合成的TiO2和Fe3O4粒子直接分散在氧化石墨烯溶液中；将...",中国专利,,CNKI
Patent,1,韩生;刘凡;武慧慧;何慧红;龚文博;王驰;高峰;祝俊;于飞,一种具有氧化石墨烯镍磷复合镀层的玻璃及其制备方法,200235 上海市徐汇区漕宝路120号,2014-06-04,CN103833231A,发明专利,"本发明公开一种具有氧化石墨烯镍磷复合镀层的玻璃及制备方法,所述具有氧化石墨烯镍磷复合镀层的玻璃包括玻璃基体,还包括在所述玻璃基体表面上镀有的一层氧化石墨烯镍磷复合镀层；所述氧化石墨烯镍磷复合镀层是将经除油、除污、粗化、活化处理后的玻璃基体浸泡在氧化石墨烯镍磷化学镀液中20-30min后,经蒸馏水冲洗干净后干燥得到,其与玻璃基体结合力好,具有很强的耐磨性,耐腐蚀性和电学性能。所述的氧化石墨烯镍磷化学镀液,按每升计算由0.1-1g氧化石墨烯,25-35g硫酸镍,25-35g次亚磷酸钠,15g乙酸钠,10-15g植酸,8g柠檬酸钠,10-15g乳酸和0.05g复合稳定剂组成。",中国专利,,CNKI
Patent,1,毕恩兵;陈汉;韩礼元,类石墨烯结构铜铟硫纳米片阵列薄膜的制备方法,200240 上海市闵行区东川路800号,2014-05-28,CN103819099A,发明专利,"一种纳米材料制备技术领域的类石墨烯结构铜铟硫纳米片阵列薄膜的制备方法,所用的铜源一价铜盐,铟源为氯化铟,硫源为硫粉和硫脲,采用原位溶剂热法制备具有规则的纳米薄膜。将铜源、铟源溶于三乙醇胺、丙酮以及柠檬酸钠溶液中,再加入氨水调节pH,加入摩尔比为2:1硫粉/硫脲的硫源后,再加入水合联氨溶液,最后混合溶剂体积比为1:1的水/乙二醇加入,得到CuInS2前体反应液。将反应液并加入反应釜,再插入玻璃片,进行溶剂热原位反应,即可得到具有规则的纳米片阵列薄膜。本发明方法简单,成本低,阵列均一,纳米片厚度为2～8nm,为铜铟硫在太阳能电池、光催化等新能源领域的应用提供一种有效的方法。",中国专利,,CNKI
Patent,1,李金焕;陆建辉;肖军;王堂洋,一种导电石墨烯碳浆油墨及其制备方法,226600 江苏省南通市开发区振兴路19号,2014-06-04,CN103834235A,发明专利,"本发明公开了一种导电石墨烯碳浆油墨及其制备方法,该油墨包括含石墨烯的导电功能单元、溶剂、助剂和树脂连接剂,各组分按照重量份数组成为：导电单元为10-70份；溶剂为10-90份；助剂为0.1-30份；树脂连接剂为0-70份。该导电油墨的制备方法包括：导电单元分散液的制备和导电浆料的制备。本发明的导电石墨烯碳浆油墨制备方法简单,与传统碳浆相比,具有高导电性、印刷膜层薄且均匀光滑、性能优良优点,适用于多种印刷工艺和基材。",中国专利,,CNKI
Patent,1,亓钧雷;张天琪;张丽霞;曹健;冯吉才,一种低温高效制备石墨烯增强铜基复合钎料的方法,150001 黑龙江省哈尔滨市南岗区西大直街92号,2014-05-28,CN103817466A,发明专利,"一种低温高效制备石墨烯增强铜基复合钎料的方法,本发明涉及制备石墨烯增强铜基复合钎料的方法。本发明要解决传统方法制备石墨烯增强铜基复合钎料时存在的石墨烯分散性差、表面缺陷多、制备温度高及效率低的问题。方法：将铜粉置于等离子体增强化学气相沉积真空装置中,通入氢气,并在高温下保温,再通入氩气和碳源气体进行沉积,沉积结束后,停止通入碳源气体,最后冷却至室温以下,得到石墨烯/铜复合粉末,再将金属粉末或合金粉末与石墨烯/铜复合粉末混合均匀,即得到石墨烯增强铜基复合钎料。本发明用于一种低温高效制备石墨烯增强铜基复合钎料的方法。",中国专利,,CNKI
Patent,1,孙蓉;徐益涛;符显珠;郭慧子,氧化石墨烯复合材料的制备方法、石墨烯复合材料的制备方法,518055 广东省深圳市南山区西丽大学城学苑大道1068号,2014-05-28,CN103817336A,发明专利,"本发明公开了一种石墨烯复合材料的制备方法,包括：将氧化石墨超声分散在蒸馏水中得到氧化石墨烯的分散液；将表面修饰后的球形铜粉配置成球形铜粉的分散液；将球形铜粉的分散液和氧化石墨烯的分散液充分混匀,得到氧化石墨烯复合材料的分散液,液相还原使得氧化石墨烯被还原成石墨烯,得到石墨烯复合材料,其中,石墨烯包覆球形铜粉。这种石墨烯复合材料的制备方法将球形铜粉和氧化石墨烯液相分散后充分混匀,得到氧化石墨烯复合材料的分散液,接着液相还原得到石墨烯复合材料。相对于传统的化学气相沉积法,这种石墨烯复合材料的制备方法不需要专用设备,生产成本较低。本发明还公开了一种氧化石墨烯复合材料的制备方法。",中国专利,,CNKI
Patent,1,B.西塔拉曼;B.S.帕拉塔拉,磁性类石墨烯纳米粒子或石墨纳米或微米粒子和其制造方法和用途,美国纽约州,2014-05-28,CN103826840A,发明专利,"磁性类石墨烯纳米粒子或石墨纳米或微米粒子展现高弛豫度,并且可用作MRI造影剂。一种用于MRI成像的组合物,其包含足量的所述磁性类石墨烯纳米粒子或石墨纳米或微米粒子；和一种或多种生理学上可接受的载剂或赋形剂。使用所述磁性类石墨烯纳米粒子或石墨纳米或微米粒子作为MRI造影剂的方法。制造所述磁性类石墨烯纳米粒子或石墨纳米或微米粒子的方法。",中国专利,,CNKI
Patent,1,于伟;谢华清;夏丽刚,一种含石墨烯高强度抗静电聚酯纤维面料,201209 上海市浦东新区金海路2588号1号楼A252室,2014-06-04,CN203625575U,实用新型,"本实用新型涉及一种高强度抗静电聚酯纤维面料。面料织物是由经纬纤维编织而成,其中经向纤维和纬向纤维中所含石墨烯的比例不同,相对较高石墨烯含量的径向纤维对面料织物主要起抗静电效果,相对较低石墨烯含量的纬向纤维对面料主要起增强作用。本实用新型与现有技术相比,通过在聚酯纤维中添加低含量的石墨烯便可获得高强度以及抗静电效果的纤维织物,对纤维的可纺性影响较小,方便实现使用者对高强度以及抗静电面料的使用需求。",中国专利,,CNKI
Patent,1,麻树波,一种石墨烯太阳能电池发电系统,710119 陕西省西安市高新区新型工业园创业大道39号2号标准厂房10102室,2014-06-04,CN203632594U,实用新型,"本实用新型公开了一种石墨烯太阳能电池发电系统,包括固定支架,控制柜,和安装于固定支架顶端的石墨烯太阳能电池阵列,所述控制柜内部设置有蓄电池,所述蓄电池的输入端与石墨烯太阳能电池阵列的输出端相连接,所述蓄电池的输出端连接有与用于对蓄电池存储的电能进行转换的电能转换器,所述电能转换器的输出端设置有用于向外输出电压的接线端子。本实用新型的系统结构简单、制作成本低,对光线的感应能力强,不需要对太阳光进行跟踪,降低了设备安装的难度。",中国专利,,CNKI
Patent,1,汪学方;刘胜;蒋圣伟;师帅;袁娇娇;方靖,基于石墨烯的MEMS压力传感器,430074 湖北省武汉市洪山区珞喻路1037号,2014-06-04,CN203629725U,实用新型,"基于石墨烯的MEMS压力传感器,属于微机电系统(MEMS)的压力检测器件,解决现有MEMS压力传感器尺寸较大,灵敏度有限的问题。本实用新型包括基底、绝缘层,所述基底表面氧化形成绝缘层,绝缘层内刻蚀出空腔,绝缘层上表面覆盖石墨烯薄膜,将所述空腔封闭,石墨烯薄膜为1~5层；所述石墨烯薄膜边缘沉积两个金属电极,两个金属电极上分别焊接有导线。本实用新型采用石墨烯薄膜构成MEMS压阻式压力传感器,制备方法简单,可靠性好,压力传感器体积更小,从微米尺度变为纳米尺度,灵敏度更高,在1~5层内增加石墨烯层数,可以相应增大测量的压力大小,应用范围更广。",中国专利,,CNKI
Patent,1,周明杰;袁新生;王要兵;钟辉,石墨烯复合电极的制备方法,518052 广东省深圳市南山区南海大道海王大厦A座22层,2014-06-04,CN103839692A,发明专利,"本发明提供了一种石墨烯复合电极制备方法。该石墨烯复合电极的制备方法包括：制备氧化石墨,将氧化石墨与有机离子液体混合置于快中波辐射器里加热剥离出石墨烯,得到石墨烯和有机离子液体的混合物,然后置于模具里,经过施加压力、冷却后得到石墨烯复合电极。该方法优化了化学电源制造工艺,降低制造成本,并且原料来源广,易于实现工业化。该方法制备的石墨烯复合电极提高了活性物质比重和提高能量密度。",中国专利,,CNKI
Patent,1,周明杰;袁新生;王要兵;钟辉,石墨烯复合电极的制备方法,518052 广东省深圳市南山区南海大道海王大厦A座22层,2014-06-04,CN103839693A,发明专利,"本发明提供了一种石墨烯复合电极的制备方法。该石墨烯复合电极的制备方法包括：制备氧化石墨,将氧化石墨与有机离子液体、还原剂混合,置于超声仪器里剥离出石墨烯,得到石墨烯和有机离子液体的混合物,然后置于模具里,经过施加压力、冷却后得到石墨烯复合电极。该方法优化了化学电源制造工艺,降低制造成本,并且原料来源广,易于实现工业化。该方法制备的石墨烯复合电极提高了活性物质比重和提高能量密度。",中国专利,,CNKI
Patent,1,周明杰;吴凤;王要兵;袁新生,一种石墨烯/金属集流体的制备方法,518100 广东省深圳市南山区南海大道海王大厦A座22层,2014-06-04,CN103839694A,发明专利,"本发明属于复合材料领域,其公开了一种石墨烯/金属集流体的制备方法,包括步骤：金属集流体的预处理；在金属集流体表面涂覆石墨烯,制得石墨烯/金属集流体。本发提供的一种石墨烯/金属集流体的制备方法,由金属集流体和涂覆层石墨烯组成,石墨烯作为导电层涂覆在集流体表面可以增强集流体与电极材料的相容性,减小集流体与活性材料的界面接触电阻,降低电化学电容器的内阻,功率密度得到提高；石墨烯化学稳定性高,不易被腐蚀,则可在金属的表面形成保护层,避免金属集流体直接与电解液接触,可提高电化学电容器的循环寿命。",中国专利,,CNKI
Patent,1,周明杰;钟玲珑;王要兵;刘大喜,石墨烯电极片及其制备方法和应用,518000 广东省深圳市南山区南海大道海王大厦A座22层,2014-06-04,CN103839695A,发明专利,"本发明属于电化学材料,公开了一种石墨烯电极片及其制备方法和应用；该石墨烯电极片的制备方法包括：在集流体上制备海藻酸盐和导电剂为材质的导电层；在烘干处理后的导电层表面制备以石墨烯、导电剂和海藻酸盐为材质的石墨烯层,烘干处理,得到石墨烯电极片。本发明提供的石墨烯电极片的制备方法,海藻酸盐的链状结构上分布着均匀的羧基,海藻酸盐中的羧基能够与不同石墨烯片层上的羟基形成化学键,从而增强了石墨烯片层与片层之间的结合力,增强石墨烯片层之间的导电性,从而提高了倍率性能；海藻酸盐与电解液之间的低反应活性,以及良好的耐电解液特性,循环过程中,减少了电解液在负极活性物质颗粒表面的不可逆消耗,保证了电池的长循环性能。",中国专利,,CNKI
Patent,1,周明杰;钟玲珑;王要兵;刘大喜,石墨烯电极片及其制备方法和应用,518000 广东省深圳市南山区南海大道海王大厦A座22层,2014-06-04,CN103839696A,发明专利,"本发明属于电化学材料,其公开了一种石墨烯电极片及其制备方法和应用；该石墨烯电极片的制备方法包括步骤：利用海藻酸盐、石墨烯和水配置石墨烯浆料,再将浆料涂覆在集流体上,干燥,得到石墨烯电极片。本发明提供的石墨烯电极片的制备方法,海藻酸盐的链状结构上分布着均匀的羧基,海藻酸盐中的羧基能够与不同石墨烯片层上的羟基形成化学键,从而增强了石墨烯片层与片层之间的结合力,增强石墨烯片层之间的导电性,从而提高了倍率性能；海藻酸盐与电解液之间的低反应活性,以及良好的耐电解液特性,循环过程中,减少了电解液在负极活性物质颗粒表面的不可逆消耗,保证了电池的长循环性能。",中国专利,,CNKI
Patent,1,周明杰;钟辉;王要兵;刘大喜,石墨烯/C60复合材料及制备方法和应用,518100 广东省深圳市南山区南海大道海王大厦A座22层,2014-06-04,CN103839697A,发明专利,"本发明属于电化学材料领域,其公开了一种石墨烯/C60复合材料及其制备方法和应用；该电极材料中,按照质量比,包括50%~85%的石墨烯和15%~50%的C60。本发明提供的石墨烯/C60复合材料,其石墨烯片层的团聚较低,使得该复合材料用作电化学电容器电极材料时具有较高的储能容量。",中国专利,,CNKI
Patent,1,周明杰;王要兵;钟辉;袁新生,石墨烯复合电极材料及其制备方法和应用,518100 广东省深圳市南山区南海大道海王大厦A座22层,2014-06-04,CN103839698A,发明专利,"本发明涉及一种石墨烯复合电极材料及其制备方法,该石墨烯复合电极包括石墨烯、碳纳米管及离子液体,其中,碳纳米管分散在石墨烯的片状结构之间,离子液体分散在石墨烯及碳纳米管的空隙中,石墨烯、碳纳米管及离子液体的质量比为5~10:5:1~2。该石墨烯复合电极材料通过在具有较高的比表面积和电导率的石墨烯电极材料中增添离子液体和碳纳米管从而形成复合电极材料,该复合电极材料具有高的比容量、优良的电导率以及与离子液体电解液的浸润性好的优点。且该复合电极材料制备工艺简单,制备得到的复合电极材料能用于制备电化学电容器。此外,本发明还涉及一种石墨烯复合电极材料的制备方法以及含有该石墨烯复合电极材料的电极片和电化学电...",中国专利,,CNKI
Patent,1,马延文;张自强;冯晓苗;周伟欣;黄维,"气相聚合聚3,4-乙撑二氧噻吩和石墨烯叠层柔性透明电极的方法",210023 江苏省南京市亚东新城区文苑路9号,2014-05-28,CN103824615A,发明专利,"本发明公开了一种气相聚合聚3,4-乙撑二氧噻吩和石墨烯叠层柔性透明电极的方法,所述柔性透明电极由气相聚合聚3,4-乙撑二氧噻吩(VPP-PEDOT)薄膜和石墨烯薄膜通过叠层结构附着在透明聚合物衬底上而构成。本发明实现了石墨烯和VPP-PEDOT薄膜的有效叠加。这种叠层结构既具有明显的薄膜界面又实现了石墨烯薄膜和VPP-PEDOT薄膜在二维尺度上的连接,能产生二者的协同效应,性能优于其中任一薄膜。相对于石墨烯薄膜和VPP-PEDOT薄膜,本结构具有电导率高、透光率优秀、柔性好等特点。所得到的柔性透明电极在图像传感器、太阳能电池(OPV)、液晶显示器、有机电致发光(OLED)和触摸屏面板等方面有着...",中国专利,,CNKI
Patent,1,麻树波,一种石墨烯电极的超级电容器,710119 陕西省西安市高新区新型工业园创业大道39号2号标准厂房10102室,2014-06-04,CN203631326U,实用新型,"本实用新型公开了一种石墨烯电极的超级电容器,包括外壳,所述外壳内设置有两个与外壳侧壁平行的石墨烯电极,两个所述石墨烯电极之间填充有电解质,两个所述石墨烯电极之间设置有隔膜,所述石墨烯电极的端部设置有引线,所述引线穿出外壳与设置于外壳上方的引脚相连接。该超级电容器具有能量密度大和比充电电池功率密度高的优点,而且可快速充放电,使用寿命长,有很宽的电压和工作温度范围,是一种新型、高效、实用的能量存储装置。",中国专利,,CNKI
Patent,1,沈小平;李兴旺;李严勤;杜晓东;刘修红,一种石墨烯复合式光电缆,215233 江苏省苏州市吴江市震泽镇八都开发区小平大道18号,2014-05-28,CN103824646A,发明专利,"本发明公开了一种石墨烯复合式光电缆,包括绞合芯、包覆在绞合芯外部的金属保护层和包覆在金属保护层外侧的外护层,所述绞合芯包括设置绞合芯中心位置的中心加强件和均匀交错分布在中心加强件圆周表面的电缆芯和大径填充绳,所述电缆芯和大径填充绳外切处设有小径填充绳和光缆芯,所述小径填充绳和光缆芯交错设置在电缆芯和大径填充绳外切处,所述电缆芯、大径填充绳、小径填充绳和光缆芯均沿中心加强件圆周方向绞合。有益效果为：设计合理、结构简单、提高了电力的传输效率和载流量、降低施工和维护成本、便于推广。",中国专利,,CNKI
Patent,1,黄晓凤;陈品诚;温俊祥;刘伟仁,石墨烯电极、包含它的能量储存装置、及其制造方法,中国台湾新竹县,2014-06-04,CN103840129A,发明专利,"本发明提供一种石墨烯电极、包含它的能量储存装置、及其制造方法。其中,该石墨烯电极包含金属箔；未掺杂石墨烯层；以及杂原子掺杂石墨烯层,其中该杂原子掺杂石墨烯层与该金属箔被该未掺杂石墨烯层隔开。",中国专利,,CNKI
