RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,赵裕兴;狄建科;张伟,用于刻蚀触摸屏上以石墨烯为导电层的装置,215021 江苏省苏州市园区苏虹中路77号,2013-07-24,CN203076790U,实用新型,"本实用新型涉及用于刻蚀触摸屏上以石墨烯为导电层的装置,高频率短脉冲激光器的输出端布置有光闸,光闸的输出端设置有扩束镜,扩束镜的输出端布置有45度全反射镜,45度全反射镜的输出端依次布置有动态聚焦镜和扫描场镜,扫描场镜正对于工作平台,工作平台的一侧安装有吹气装置,工作平台的另一侧安装有集尘装置。通过不同波长的高频率的脉冲激光器作为激光源,对不同触摸屏产品中以石墨烯为导电层材料进行激光蚀刻,使石墨烯导电层在高频率的短脉冲激光器的作用下气化而达到蚀除的目的,通过高精度动态聚焦镜和振镜配合,一次性实现蚀刻范围500mm×500mm,加工出无污染、线性稳定、功能完好的触摸屏电子产品。",中国专利,,CNKI
Patent,1,刘卫华;李昕;李全福;王小力,一种电子封装用的石墨烯包覆铜焊丝及其制备方法,710049 陕西省西安市咸宁西路28号,2013-07-24,CN103212924A,发明专利,"本发明公开了一种电子封装用的石墨烯包覆铜焊丝及其制备方法,在普通铜焊丝表面直接生长或移植石墨烯薄膜,所生长或移植的石墨烯薄膜将铜焊丝包覆,从而制成石墨烯包覆铜焊丝。包覆在铜表面的石墨烯薄膜起到保护膜的作用,避免铜焊丝在运输,存储及使用过程中氧化。特别是在焊接的高温环境下,石墨烯首先被氧化以避免内部的铜被氧化而导致焊接质量下降,同时石墨烯氧化生成的二氧化碳也可以形成保护气,进一步避免铜被氧化。此外,石墨烯的良好导热性能也有利于焊接热量的散发。由于石墨烯薄膜的存在,很好的保证了铜焊丝的焊接质量,有利于提高电子封装质量和成品率。",中国专利,,CNKI
Patent,1,袁光兵;黄新华;朱敏,一种石墨烯铜线生产装置,265400 山东省烟台市招远市经济开发区鑫汇路8号,2013-07-31,CN203096170U,实用新型,"本实用新型涉及铜导线生产技术领域,公开了一种石墨烯铜线生产装置。包括化学气相沉积炉,其特征在于,所述化学气相沉积炉包括方形炉体及设于所述炉体内的方形沉积室,在所述炉底与室底之间,所述炉壁与室壁之间分别设有加热板；所述沉积室内竖直设有两个辊筒,所述辊筒外圆上设有螺旋过线槽；所述炉体的底部设有与所述沉积室相通的进气口,所述炉体的顶部设有与所述沉积室相通的出气口；所述炉体的一侧设有与所述沉积室连通的进线孔,所述炉体的另一侧设有与所述沉积室连通的出线孔。本实用新型的有益效果在于,解决了由于沉积时间过长而导致本工序难于连续生产的困难,同时也保证了化学沉积效果和产品质量。?",中国专利,,CNKI
Patent,1,吴红艳;顾正彬;徐林华;王俊峰;郭亦佳,一种耐磨石墨烯表面改性方法,210044 江苏省南京市浦口区宁六路219号,2013-07-31,CN103225076A,发明专利,"本发明采用磁控溅射技术通过在石墨烯表面嵌入金属元素形成柱状的柱状阵列结构,通过表面微结构化起到降低摩擦,提高耐磨寿命的目的。本发明的耐磨石墨烯表面改性方法包括1)化学气相沉积法制备石墨烯：2)石墨烯表面嵌入柱状的阵列结构：所述石墨烯表面嵌入柱状的阵列结构分为以下几步：第一步,将石墨烯及衬底放入磁控溅射炉内,石墨烯表面放置金属掩膜板,金属掩膜板设有呈阵列排布的孔,源极为99.99%纯金属靶；第二步,打开真空泵,将磁控溅射炉内抽到极限真空1.0～5.0×10-5Pa,充入高纯氩气到2～6Pa,对试样进行1～3分钟左右预轰击；第三步,室温状态下,以30～80W功率进行溅射,溅射时间为10～15min...",中国专利,,CNKI
Patent,1,刘长江;连榕,一种金属纳米颗粒掺杂石墨烯的制备方法,361000 福建省厦门市火炬高新区创业园伟业楼南楼S301C室,2013-07-24,CN103215548A,发明专利,"本发明公开了一种金属纳米颗粒掺杂石墨烯的制备方法,包括如下步骤：将带金属衬底的石墨烯薄膜放置于真空镀膜机中,并抽真空至0.001Pa；加热石墨烯薄膜至100℃,并保持30min；将石墨烯薄膜降温至常温,加热放置在坩埚中的金属靶材对石墨烯薄膜表面进行金属沉积；监测金属沉积厚度至达到所需厚度时,进氩气破真空,获得具有金属纳米颗粒掺杂的石墨烯薄膜。本发明所述的制备方法,采用真空蒸镀的方法,在石墨烯薄膜表面蒸镀上金属纳米颗粒,利用石墨烯与金属纳米颗粒之间的功函数差异,使它们之间发生电子交换,进而改变石墨烯薄膜的费米面,实现石墨烯薄膜的载流子浓度和极性的调控。",中国专利,,CNKI
Patent,1,田明;张祥龙;宁南英;张立群;王文才;邹华,一种高导电性氧化石墨烯的制备方法,100029 北京市朝阳区北三环东路15号,2013-07-24,CN103212711A,发明专利,"本发明涉及一种高导电性氧化石墨烯的制备方法,属于填料表面功能化领域。即：通过碱性条件下将多巴胺沉积在氧化石墨烯表面之后,将用聚多巴胺表面功能化的氧化石墨烯置于银镀液中,加入还原剂葡萄糖溶液进行还原,最后通过热处理使高形状系数的氧化石墨烯纳米片层表面包覆均匀致密的银薄层,本发明所提供的方法条件温和、耗时短,可控性强,所制备的复合材料的包覆性能好,银层与氧化石墨烯之间具有较高的粘结强度,导电性能优良。",中国专利,,CNKI
Patent,1,李克智;宋强;张磊磊;李贺军,碳纤维-氧化石墨烯-碳纳米管多尺度增强体的制备方法,710072 陕西省西安市友谊西路127号,2013-07-31,CN103225203A,发明专利,"本发明涉及一种碳纤维-氧化石墨烯-碳纳米管多尺度增强体的制备方法,特别是涉及碳纤维表面经氧化石墨烯涂覆改性后原位生长碳纳米管,制备多尺度增强体的制备方法。将氧化石墨烯涂覆在碳纤维表面,在不损失碳纤维的前提下改善了其表面活性,进而降低了催化剂在碳纤维表面均匀加载的难度,改善了碳纳米管在碳纤维表面分布的均匀性,同时避免了金属催化剂粒子与碳纤维的直接接触,进而避免了高温条件下炉内气氛对碳纤维的冲蚀和催化剂对碳纤维的固溶侵蚀,所制备的多尺度混杂增强体具有优异的拉伸性能。",中国专利,,CNKI
Patent,1,邓杰帆,一种石墨烯净化污水组合装置及其净化污水的方法,523000 广东省东莞市莞城区下水巷13号,2013-07-24,CN103214133A,发明专利,"本发明涉及净化污水技术领域,尤其涉及一种石墨烯净化污水组合装置及其净化污水的方法；一种石墨烯净化污水组合装置包括反应器、超声波发生装置和膜分离器；所述反应器内设置有催化剂和多层石墨烯；其净化污水的方法包括以下步骤：a.往反应器中投入多层石墨烯及催化剂,污水输入至反应器中,空气进入反应器底部；b.超声波发生装置产生超声波,超声波将多层石墨烯剥离为单层石墨烯,单层石墨烯和催化剂分解污水的污染物；c.经步骤b处理后的水体进入膜分离器；d.水体从膜分离器中排出。本发明的净化污水的方法能连续或间歇处理各种液体,实现超快速分解污染物和消毒杀菌的目的。",中国专利,,CNKI
Patent,1,白亚磊,一种基于石墨烯的表面摩擦力测量装置及使用方法,210016 江苏省南京市白下区御道街29号,2013-07-24,CN103217243A,发明专利,"本发明公开了一种基于石墨烯的表面摩擦力测量装置及使用方法,该装置的圆台形测量体固定在底座上,在圆台形测量体侧面均匀分布若干块等面积的石墨烯片层,铜箔电极对应各石墨烯片层两侧弧线的边缘设置。使用方法是利用流体流过石墨烯时,在石墨烯材料两端会诱导产生电压,且诱导电压与流体壁面摩擦力成线性关系。根据诱导电压的大小,进行流体壁面摩擦力大小和方向的测量。本发明结构简单,无可动部件,可靠性好,由于测量信号为电信号,响应快,能进行动态摩擦力测量。另外对测量装置进行阵列分布,则可实现全局表面摩擦力场的测量。",中国专利,,CNKI
Patent,1,罗德和;尹钟赫;宋荣日;元栋观,用于转移石墨烯的方法和设备,韩国庆尚南道昌原市,2013-07-24,CN103221335A,发明专利,"提供了用于转移石墨烯的方法和设备。石墨烯转移方法包括：石墨烯合成操作,包括在催化剂金属膜的至少一个表面上形成至少一层石墨烯；基底膜附着操作,包括使基底膜的粘性第一表面接触所述至少一层石墨烯并通过使用第一辊将催化剂金属膜和基底膜压紧；基底膜分离操作,包括将基底膜与催化剂金属膜分离,使得所述至少一层石墨烯和基底膜一起与催化剂金属膜分离。",中国专利,,CNKI
Patent,1,黄富强;周密;毕辉,石墨烯负载多孔陶瓷导电材料及其制备方法,200050 上海市长宁区定西路1295号,2013-07-24,CN103214274A,发明专利,"本发明涉及一种新型的石墨烯负载多孔陶瓷导电材料及其制备方法。所述制备方法包括：以多孔陶瓷材料为基底,通过在金属盐溶液中多次提拉并还原的方法,使得多孔陶瓷材料表面附有一层金属；将该材料在高温炉内通过化学气相沉积法沉积上石墨烯,使得本身绝缘的多孔陶瓷具备了优良的导电性能。本发明可得到石墨烯负载多孔陶瓷导电材料,该材料具有优良的导电性能。",中国专利,,CNKI
Patent,1,谢健;屠芳芳;刘双宇;朱铁军;曹高劭;赵新兵,PbSe立方颗粒/石墨烯复合材料及其制备方法和应用,310027 浙江省杭州市西湖区浙大路38号,2013-07-24,CN103219515A,发明专利,"本发明公开了一种PbSe立方颗粒/石墨烯复合材料及其制备方法和应用。所述的PbSe立方颗粒/石墨烯复合材料,由纳米级PbSe立方颗粒和石墨烯复合而成。由于石墨烯的分散、承载及隔离作用,可有效提高PbSe在充放电过程中的稳定性。该复合材料可用作或制备锂离子电池负极材料。本发明所述的复合材料的一步溶剂热法的制备方法,具有工艺简单、成本低、周期短、能耗低等优点。",中国专利,,CNKI
Patent,1,董伟玲;陈宏伟;王长虹;卢威;陈立桅,一种硫-石墨烯复合结构锂硫电池正极材料制备方法,215123 江苏省苏州市苏州工业园区若水路398号,2013-07-24,CN103219519A,发明专利,"本发明涉及电池技术领域,尤其提供一种硫-石墨烯复合结构的锂硫电池正极材料制备方法,包括如下步骤：将硫粉与有机胺混合,配成第一分散液,所述硫与有机胺的质量-体积比为0.05～0.4g∶1mL；将石墨烯分散到有机溶剂中,配成第二分散液,所述石墨烯与有机溶剂的质量-体积比为0.0005～0.02g∶1mL；将所述第一分散液滴加至第二分散液中,均匀混合后形成第三分散液；往所述第三分散液中加入水或酸液并继续搅拌,使得所述第三分散液中析出硫-石墨烯复合物；对所述第三分散液进行固液分离,得到的第一固体干燥后即为锂硫电池正极材料。本发明使制备出的锂硫电池具有良好的库伦效率和循环性,且制备方法简单快速低耗。",中国专利,,CNKI
Patent,1,席靖宇;李钊华;周海鹏;武增华;邱新平,一种液流电池用石墨烯复合离子交换膜及其制备方法,518055 广东省深圳市南山区西丽大学城清华校区,2013-07-24,CN103219533A,发明专利,"本发明公开了一种液流电池用石墨烯复合离子交换膜及其制备方法,石墨烯复合离子交换膜包括作为离子交换膜基体的磺酸化聚合物以及掺杂在离子交换膜基体中的石墨烯和/或石墨烯衍生物。所述制备方法为制备前述石墨烯复合离子交换膜的方法。与现有技术相比,本发明通过在磺酸化聚合物中引入石墨烯和/或石墨烯衍生物进行改性,二维片层结构的石墨烯或石墨烯衍生物既可通过与聚合物分子间的相互作用提高复合离子交换膜的稳定性,又可在复合离子交换膜中充当活性物质渗透的障碍物(壁垒)而提高复合离子交换膜的离子选择性。将磺酸化聚合物-石墨烯复合离子交换膜应用于液流电池特别是全钒液流电池中,可以获得更高的电池效率和更加稳定的电池性能。",中国专利,,CNKI
Patent,1,薄拯;岑可法;严建华;王智化;池涌,一种垂直取向石墨烯表面修饰的集流体及其制备方法,310027 浙江省杭州市西湖区浙大路38号,2013-07-24,CN103219166A,发明专利,"本发明公开了一种垂直取向石墨烯表面修饰的集流体,所述的集流体的表面修饰一层垂直取向的石墨烯纳米片。本发明还公开了所述的垂直取向石墨烯表面修饰的集流体的制备方法,以碳源气体、不定型碳刻蚀气体、氩气组成的混合气体作为前驱物,采用等离子体增强化学气相沉积方法,在无需粘结剂的情况下获得垂直取向石墨烯表面修饰的集流体。本发明得到的集流体表面修饰一层由垂直取向石墨烯纳米片组成的网络结构,提供密集的石墨烯暴露边缘,有助于集流体和活性材料的充分接触,降低内阻,在应用于超级电容器和二次电池等储能装置时可实现高倍率和高功率密度储能。",中国专利,,CNKI
Patent,1,项宏发;郭鑫;周天培,一种Li4Ti5O12/石墨烯复合电极材料及其制备方法,230009 安徽省合肥市屯溪路193号,2013-07-24,CN103219168A,发明专利,"一种Li4Ti5O12/石墨烯复合电极材料,由以下组分合成：碳包覆的二氧化钛、石墨烯,及锂源,碳包覆的二氧化钛和锂源的混合物中,锂与钛的摩尔比为0.8～0.88：1,石墨烯占钛酸锂/石墨烯复合电极材料总重量的1.0%～15%。本发明还提供了该复合电极材料的制备方法。在对原料纳米TiO2进行碳包覆的基础上,与锂源、石墨烯球磨复合,然后在惰性气氛下通过原位固相反应法制备该复合电极材料。该方法有效抑制了Li4Ti5O12在高温下的团聚,使包覆的碳层与石墨烯之间的结合更加紧密,形成稳定均匀的复合材料。测试表明,该复合材料作为锂离子电池和超级电容器的电极材料均表现出良好的电化学性能,是一种理想的锂离子电...",中国专利,,CNKI
Patent,1,麦立强;晏梦雨;韩春华;许絮;马鑫萸,V2O5量子点/石墨烯复合材料及其制备方法和应用,430070 湖北省武汉市洪山区珞狮路122号,2013-07-31,CN103227317A,发明专利,"本发明涉及V2O5量子点/石墨烯复合材料及其制备方法,包括有以下步骤：1)取V2O5溶胶并稀释于去离子水中得到V2O5溶液,量取苯胺溶液滴入V2O5溶液中,搅拌；2)向步骤1)所得溶液中按比例加入石墨烯分散液,并加入去离子水,在室温下搅拌；3)将步骤2)所得的均一溶液转进行恒温水浴加热处理；4)将步骤3)处理后的溶液进行水热反应,自然冷却到室温；5)用无水乙醇反复洗涤步骤4)所得产物,烘干即得。本发明的有益效果是：本发明采用水浴-水热两步法,液相合成制备V2O5量子点/石墨烯复合材料,其纯度高,分散性好。其作为锂离子电池正极材料活性物质,表现出比较好的循环稳定性和较高的可逆容量。",中国专利,,CNKI
Patent,1,朱宽军;司佳钧;李新民,一种附着式石墨烯纳米材料导线接续金具,100192 北京市海淀区清河小营东路15号,2013-07-31,CN203103529U,实用新型,"本实用新型提供一种附着式石墨烯纳米材料导线接续金具,解决了附着式石墨烯纳米材料导线施工中的难题,为石墨烯纳米材料导线的工程应用提供技术支撑。本实用新型接续金具包括石墨烯膜接续套管,石墨烯膜接续套管由横截面为圆弧形的扇形薄片构成,石墨烯膜接续套管开有沿其径向贯通所述扇形薄片的通气孔,通气孔的宽度小于扇形薄片的宽度。",中国专利,,CNKI
Patent,1,朱宽军;司佳钧;李新民,一种复合式石墨烯纳米材料导线接续金具,100192 北京市海淀区清河小营东路15号,2013-07-31,CN203103535U,实用新型,"本实用新型提供一种复合式石墨烯纳米材料导线接续金具,解决了复合式石墨烯纳米材料导线施工中的难题,为复合式石墨烯纳米材料导线的工程应用提供技术支撑。本实用新型接续金具包括石墨烯接续管和铝套管,石墨烯接续管由横截面为O字型的柱状基体构成；铝套管为开有通气孔的圆管,圆管的横截面积沿铝套管长度方向先递增再递减。",中国专利,,CNKI
Patent,1,朱宽军;司佳钧;李新民,一种石墨烯纳米材料导线接续金具,100192 北京市海淀区清河小营东路15号,2013-07-31,CN203103536U,实用新型,"本实用新型提供一种石墨烯纳米材料导线接续金具,解决了附着式石墨烯纳米材料导线施工中的难题,为石墨烯纳米材料导线的工程应用提供技术支撑。本实用新型接续金具包括碳纤维压接接续管和石墨烯膜接续套管；碳纤维压接接续管由横截面为O字型的柱状基体构成；石墨烯膜接续套管由横截面为圆弧形的扇形薄片构成。",中国专利,,CNKI
Patent,1,黄富强;周密;毕辉,石墨烯/多孔陶瓷复合导电材料及其制备方法,200050 上海市长宁区定西路1295号,2013-07-24,CN103219061A,发明专利,"本发明涉及一种新型的石墨烯/多孔陶瓷复合导电材料与制备方法。所述方法包括：将粉体材料经过压片成型,形成多孔基底；并采用在绝缘底衬上直接生长石墨烯的方法得到石墨烯/多孔陶瓷复合导电材料,该材料具有优良的导电性能。本发明所用陶瓷材料为二氧化硅、三氧化二铝、氮化铝、碳化硅、氧化锆和碳化硼等材料,通过成型方法得到多孔材料；利用化学气相沉积的方法,运用直接在绝缘底衬上生长石墨烯的工艺宏量制备石墨烯/多孔陶瓷复合导电材料。该石墨烯/多孔陶瓷复合导电材料的制备具有原创性和积极的科学意义,并能应用到光伏、导电、散热等诸多领域。",中国专利,,CNKI
Patent,1,黄富强;毕辉;林天全,二维石墨烯与一维纳米线复合的柔性导电薄膜及其制备方法,200050 上海市长宁区定西路1295号,2013-07-24,CN103219066A,发明专利,"本发明涉及一种二维石墨烯与一维纳米线复合的柔性导电薄膜及其制备方法。所述制备方法包括：将石墨烯、纳米线与分散助剂分散到溶剂中,超声震荡,得到分散良好的石墨烯/纳米线溶液,经真空抽滤、干燥后,得到石墨烯/纳米线复合薄膜。所述复合薄膜厚度为10nm-1000μm,有良好的强度和柔性,方块电阻在0.001-3000Ω/sq.范围内,电导率为0.01-5000S/cm。本发明得到的石墨烯/纳米线复合薄膜具有良好的强度、柔性和导电性,厚度可控、形状可剪裁,并且制备过程简单,易于操作,制备成本低,适合于太阳电池、储能、散热、催化、传感及导电复合材料领域。",中国专利,,CNKI
Patent,1,黄富强;周密;毕辉,多孔石墨烯或石墨烯/多孔复合陶瓷导电材料及其制备方法,200050 上海市长宁区定西路1295号,2013-07-24,CN103219089A,发明专利,"本发明涉及一种新型的多孔石墨烯或石墨烯/多孔复合陶瓷导电材料与制备方法,其特征在于该方法包括：将金属粉体与陶瓷粉体材料混合均匀后用一定方式成型,形成多孔基底；采用化学气相沉积方法生长石墨烯,得到多孔石墨烯或石墨烯/多孔复合陶瓷导电材料。本发明所述材料具有优良的导电性能。本发明所用陶瓷材料为二氧化硅、三氧化二铝、氮化铝、碳化硅、氧化锆和碳化硼等材料；所用的金属为Cu、lr、Pt、Mo、W、Zn、Nb、Ta、Ru、Ti、Zr、Pd、Fe、Co、Ni、V、Rh或其组合。该石墨烯/多孔复合陶瓷导电材料在现有技术中并未出现,而且,具有积极的技术效果和应用,包括能应用到光伏、导电、散热等诸多领域。",中国专利,,CNKI
