RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,马衍伟;张大成;张熊;孙现众,球磨氧化石墨和镁粉宏量制备石墨烯的方法,100190 北京市海淀区中关村北二条6号,2014-12-17,CN104211049A,发明专利,"一种通过球磨镁粉和氧化石墨宏量制备石墨烯的方法,将制备的氧化石墨和镁粉混合球磨得到石墨烯,本发明工艺条件简单,可实现宏量制备,制备的石墨烯可以有多种用途,作为超级电容器电极材料电化学性能优越,具有高的比电容、高的倍率特性和长的循环稳定性。",中国专利,,CNKI
Patent,1,朱彦武;陈冠雄,一种石墨烯量子点悬浮液和粉末的制备方法,230026 安徽省合肥市包河区金寨路96号,2014-12-17,CN104211050A,发明专利,"本发明公开了一种石墨烯量子点悬浮液和粉末的制备方法。本发明的制备方法包括：从富勒烯出发,采用化学氧化切割一步制备出石墨烯量子点悬浮液,除去悬浮液中的杂质离子,通过干燥获得石墨烯量子点粉末。本发明解决了现有石墨烯量子点悬浮液和粉末制备方法工艺复杂、成本高等问题。本发明制备方法操作简单,能够迅速放大制备出宏量石墨烯量子点悬浮液和粉末,具有高产率,制备的石墨烯量子点尺寸分布均一、水溶性良好等优点。",中国专利,,CNKI
Patent,1,李琦;李召平;康飞宇;杜鸿达;孙占威;蔡庆荣,一种石墨烯复合材料及其制备方法,523000 广东省东莞市大朗镇新园一路141号,2014-12-17,CN104211051A,发明专利,"本发明涉及材料技术领域,具体涉及一种高性能石墨烯复合材料及其制备方法；本发明包括石墨烯50～100wt％和其他纳米材料0.001～50wt％,所述其他纳米材料为碳纳米管和/或纳米碳纤维；本发明的石墨烯复合材料不仅纯度高,而且具有优异的导热导电性能和力学性能；可广泛用于3C、平板显示器、LED、电池模组、汽车、医疗器械、航天航空、冶金、核反应等工业的散热、导电、防辐射等领域。",中国专利,,CNKI
Patent,1,李新禄;钟奇能;张欣琳;李同涛;黄佳木,一种多孔洞石墨烯的制备方法,400044 重庆市沙坪坝区沙正街174号重庆大学材料学院,2014-12-17,CN104211052A,发明专利,"本发明公开一种多孔洞石墨烯的制备方法,包括如下步骤：1)以石墨烯粉末为溶质,去离子水为溶剂,配制石墨烯水溶液。向所述石墨烯水溶液加入过渡金属氧化物的可溶性盐获得混合液I。向所述混合液I滴加浓硫酸得到混合液II,搅拌所得混合液II反应得到混合液III,经洗涤、抽滤、干燥得到固体残余物I,即为石墨烯基纳米金属氧化物。2)制备多孔洞石墨烯：将步骤1)中制备得到的石墨烯基纳米金属氧化物加入到酸溶液中,酸洗之后得到混合液IV,经洗涤、抽滤、收集得到固体残余物II,将所得固体残余物II恒温干燥后得到多孔洞石墨烯。",中国专利,,CNKI
Patent,1,王圆圆;崔璨;孙明娟;侯士峰,一种改性石墨烯水分散液的制备方法,272000 山东省济宁市高新区崇文大道产学研基地A5区B座,2014-12-17,CN104211053A,发明专利,"本发明公开了一种改性石墨烯水分散液的制备方法,包括制备得到氧化石墨烯浆料,将氧化石墨烯浆料清洗至中性；采用聚乙烯吡咯烷酮、聚氧乙烯、聚苯乙烯磺酸钠等表面活性剂共价改性；然后通过还原作用一步得到聚乙烯吡咯烷酮等表面活性剂共价改性的石墨烯；超声分散得到改性的石墨烯水分散液；本发明制备的石墨烯水分散液稳定性高、分散性好、生产成本低、工艺简单；所需设备简易,产量高,易于实现工业化生产。",中国专利,,CNKI
Patent,1,于贵;罗庇荣;耿德超;徐洁;王华平,一种可控制备石墨烯的方法,100080 北京市海淀区中关村北一街2号,2014-12-17,CN104211054A,发明专利,"本发明提供一种可控制备石墨烯的方法。该方法包括：将金属催化剂置于反应器中,在还原性气氛中于常压下加热使所述金属催化剂升温至1000～1050℃,并保温10-40分钟；维持所述金属催化剂的温度不变,将所述反应器密封并抽成真空状态,接着关闭真空泵,维持反应器中的真空状态；向所述反应器中通入碳源气体和还原性气体进行变压化学气相沉积；当所述反应器内的压强增加到常压时,关闭碳源气体,同时将密封的反应器与外界连通,维持所述还原性气体的流速并通入惰性气体进行冷却,在所述金属催化剂上得到所述石墨烯。本发明通过改变碳源气体/还原性气体流量比,进而改变压强变化的速率达到控制石墨烯形貌和层数演变的效果。",中国专利,,CNKI
Patent,1,高超;刘峥;夏芝香;彭蠡,一种石墨烯金属纳米粒子复合膜的制备方法,310013 浙江省杭州市西湖区西溪路525号C楼715室,2014-12-17,CN104211055A,发明专利,"本发明公开了一种石墨烯金属纳米粒子复合膜的制备方法,该方法采用溶液湿纺的方法,将石墨烯或氧化石墨烯金属纳米粒子混合分散液在一字形模口的制备装置中挤出,以石墨烯或氧化石墨烯液晶为模板,凝固成基于石墨烯或氧化石墨烯金属纳米粒子复合膜,干燥还原后得到石墨烯/金属纳米粒子复合膜。本发明具有工艺简单、便捷、高效的特点,可制备的石墨烯/金属纳米粒子复合膜种类多,所获得的石墨烯/金属纳米粒子复合膜尺寸可以调节,可以有效提高复合膜的导电性并应用于许多不同的工业领域。",中国专利,,CNKI
Patent,1,高超;刘峥;李拯;彭蠡;夏芝香,一种高强度石墨烯膜的制备方法,310013 浙江省杭州市西湖区西溪路525号C楼715室,2014-12-17,CN104211056A,发明专利,"本发明公开了一种高强度石墨烯膜的制备方法,该方法采用溶液湿纺的方法,将石墨烯或氧化石墨烯分散液在一字形模口的制备装置中挤出,以石墨烯或氧化石墨烯液晶为模板,凝固成基于石墨烯或氧化石墨烯凝胶膜,干燥后得到石墨烯或氧化石墨烯膜。本发明方法简便、工艺简单、能耗低、绿色环保,所获得的石墨烯膜厚度、尺寸均可以调节、微结构规整,可以应用于许多不同的领域。",中国专利,,CNKI
Patent,1,秦伟;韩璐;高鹏,一种Co9S8/石墨烯复合储氢材料及其制备方法,150001 黑龙江省哈尔滨市南岗区西大直街92号,2014-12-24,CN104229731A,发明专利,"一种Co9S8/石墨烯复合储氢材料及其制备方法,本发明涉及钴系储氢材料及其制备方法。本发明是为了解决现有的钴系储氢材料储氢性能不高、高密度放电电流下的性能较低和循环稳定性较差的技术问题。Co9S8/石墨烯复合储氢材料是层状结构,Co9S8附着在石墨烯片层表面。制法：钴粉与硫粉高能球磨后得到Co9S8粉末,再将石墨烯与Co9S8高能球磨,得到Co9S",中国专利,,CNKI
Patent,1,陈磊;朱婷;吴凡;徐志伟;刘梁森;周宝明;石睫;牛家嵘,一种制备三维石墨烯超轻泡沫的方法,300387 天津市西青区宾水西道399号,2014-12-17,CN104211057A,发明专利,"一种制备三维石墨烯超轻泡沫的方法,它属于新材料及其制备技术领域。本发明是利用γ射线能量高、穿透力强的特点,对氧化石墨和丙烯酰胺混合水溶液进行辐照处理,使溶液中氧化石墨发生插层接枝、剥离和交联,进而“一步”制备出复合的三维石墨烯泡沫,直接将该产物进行冷冻干燥和高温热处理,获得三维石墨烯超轻泡沫。本发明同时解决了三维石墨烯超轻泡沫制备工艺复杂,毒性大,成本高等问题,具有制备工艺简单,周期短,产率高,成本低,绿色环保等优点,可实现工业化批量生产。",中国专利,,CNKI
Patent,1,谭德新;王艳丽;徐远,一种由导电聚合物聚苯胺制备石墨烯的方法,232001 安徽省淮南市舜耕中路168号,2014-12-17,CN104211058A,发明专利,"本发明涉及聚苯胺的低温碳化制备石墨烯方法。将一定量的铁系催化剂与聚苯胺混合,考察煅烧温度对聚苯胺碳化制备石墨烯的影响,并通过X射线衍射光谱、拉曼光谱和高分辨电子显微镜分析石墨烯的结构变化及形貌。本发明的应用在于：将聚苯胺在1000℃-1600℃下碳化,加入适量铁催化剂可以实现聚苯胺的低温碳化制备石墨烯。本发明的方法是以聚苯胺或其废弃物为碳源,铁单质、氧化铁、羰基铁、四氧化三铁等作为催化剂,反应过程是在高温炉里高纯氮气下进行的,碳化温度为1000-1600℃。",中国专利,,CNKI
Patent,1,王华兰;邬继荣;张国栋;伍川;蒋剑雄;来国桥,一种氧化石墨烯/二氧化硅/聚苯胺复合材料的制备方法及应用,310036 浙江省杭州市下沙经济开发区学林路16号,2014-12-24,CN104231264A,发明专利,"本发明属于有机/无机纳米复合物和功能高分子材料的交叉领域,为解决氧化石墨烯中碳原子结构的改变而减弱了氧化石墨烯本身的力学强度、导电、导热等性能,从而影响对聚合物的性能促进作用和最终使用效果的问题,本发明提出了一种氧化石墨烯/二氧化硅/聚苯胺复合材料的制备方法及应用。所述的复合材料由氧化石墨烯、二氧化硅和聚苯胺三组份组成,三组份的质量百分比分别为氧化石墨烯5~90%、二氧化硅5~90%和聚苯胺5~90%,通过非共价功能化作用对氧化石墨烯进行修饰,解决现有共价功能化方法制备的氧化石墨烯作为填料使用时性能不高的技术问题。",中国专利,,CNKI
Patent,1,霍开富;王ﾆﾴ;马国强,石墨烯管包裹金属氮化物纳米带及其制备方法,430074 湖北省武汉市武昌珞喻路1037号华中科技大学,2014-12-24,CN104229759A,发明专利,"本发明具体涉及一种石墨烯纳米管包裹金属氮化物纳米带及其制备方法。该制备方法包括以下步骤：1)金属氧化物前驱体纳米带的制备；2)称量烘干的金属氧化物前驱体纳米带在蒸馏水中搅拌超声分散,然后加入聚二烯丙基二甲基氯化铵溶液,继续搅拌后离心,量取Hummer法制备的氧化石墨烯分散液,将离心得到的金属氧化物前驱体纳米带逐滴加入氧化石墨烯分散液中,超声分散并搅拌待分散均匀后,抽滤烘干；3)将烘干的膜从滤膜上揭下,在氨气气氛下退火处理。本发明制备的石墨烯纳米管包裹金属氮化物纳米带有利于提高材料的比表面积,其一维纳米结构为电解质的流动和离子迁移提供了一维通道,并同时具有良好的电化学性能。",中国专利,,CNKI
Patent,1,赵立平;洪江彬;邱淑璇;黄卫明,原位聚合制备聚苯硫醚/石墨烯复合材料的方法,361027 福建省厦门市海沧区东孚镇东孚大道2881号16号厂房二层南侧,2014-12-24,CN104231270A,发明专利,"本发明属于纳米聚合物复合材料技术领域,具体涉及一种原位聚合制备聚苯硫醚/石墨烯复合材料的方法。该方法为：将石墨烯与硫化钠、助剂、溶剂、对二氯苯在反应釜中进行原位缩聚反应,分离、纯化、干燥得到聚苯硫醚/石墨烯复合材料。该法原料易得,反应条件较为温和,产率较高,适合工业化生产,所得的复合材料可改善聚苯硫醚的韧性差的问题,同时进一步提升导热、导电及其他综合性能,具有可观的经济价值,为石墨烯改性聚苯硫醚开辟了一条新途径。",中国专利,,CNKI
Patent,1,唐一林;张金柱;郑应福;刘晓敏,一种石墨烯在酚醛树脂中的分散方法以及石墨烯改性酚醛树脂,250204 山东省济南市章丘市刁镇工业经济开发区,2014-12-24,CN104231539A,发明专利,"本发明提供了一种石墨烯在酚醛树脂中的分散方法,包括：A)将石墨烯溶液与第一酚醛树脂混合、分散,得到第一石墨烯改性酚醛树脂；B)将步骤A)得到的第一石墨烯改性酚醛树脂与第二酚醛树脂混合,得到石墨烯改性酚醛树脂。本发明通过多次分散的方法,使得石墨烯能够很好的直接分散于酚醛树脂中,无需将石墨烯分散于甲醛中,避免了甲醛的挥发,制备的石墨烯改性酚醛树脂具有较高的强度。",中国专利,,CNKI
Patent,1,邓顺柳;冯蓝;谢素原;黄荣彬;郑兰荪,一种石墨烯荧光纳米材料的制备方法,361005 福建省厦门市思明南路422号,2014-12-24,CN104229775A,发明专利,"一种石墨烯荧光纳米材料的制备方法,涉及石墨烯。1)将石墨粉加入四氢呋喃溶液中分散；2)在步骤1)所得石墨粉四氢呋喃分散液中依次加入碱金属和萘,搅拌；3)在步骤2)所得的混合溶液中加入卤代有机试剂反应；4)将步骤3)所得的固体产物洗涤,干燥；5)以步骤4)所得产物为原料,重复步骤1)～4),得产物。反应的完全程度和均匀性好,制备的效率高。可通过使用含不同官能团的烷基来修饰石墨烯,获得水溶性或者油溶性的石墨烯荧光纳米材料来满足不同的应用需求。可实现石墨烯功能化程度的有效控制,实现石墨烯能隙的有效调控。制备得到的产物具有较大的荧光发光效率。所有操作均在室温下完成,制备工艺能耗低。",中国专利,,CNKI
Patent,1,崔珉硕;金泰亨;文振山;郑明姬,制造石墨烯的方法及通过所述方法制造的石墨烯,韩国首尔,2014-12-24,CN104229776A,发明专利,"本发明涉及制造石墨烯的方法及通过所述方法制造的石墨烯。更特别地,公开了一种用于生长具有高品质的石墨烯的制造石墨烯的方法,以及通过所述方法制造的石墨烯。所述方法包括准备热膨胀补偿基底；在所述热膨胀补偿基底上形成金属层以及在所述金属层上形成石墨烯。",中国专利,,CNKI
Patent,1,王明艳;李树安;刘霖;童志伟,一种自支撑还原氧化石墨烯薄膜的绿色还原制备方法,222005 江苏省连云港市淮海工学院苍梧路59号,2014-12-24,CN104229777A,发明专利,"本发明公开了一种自支撑石墨烯薄膜的绿色还原制备方法。该方法包括氧化石墨烯水溶液先与还原剂在常温下预反应,采用抽滤自组装法制得预还原氧化石墨烯薄膜,再与还原剂在水热条件下反应制得自支撑石墨烯薄膜。该方法采用的还原剂无毒,环境有好,可以自然降解,无环境污染,制备过程简单易控。",中国专利,,CNKI
Patent,1,北浦秀敏;西木直巳;西川和宏;中谷公明;田中笃志,石墨烯分离方法、石墨烯分离装置、石墨烯层形成方法及石墨烯层形成装置,日本大阪府,2014-12-24,CN104229778A,发明专利,"本发明涉及石墨烯分离方法、石墨烯分离装置、石墨烯层形成方法及石墨烯层形成装置。本发明的石墨烯分离方法用于解决现有技术问题,其包括以下工序：对含石墨粒子、石墨烯和溶剂的容器施加磁场,利用所述磁场在所述溶剂中将所述石墨粒子和所述石墨烯分离到不同位置的分离工序；以及从所述容器所设置的喷出口取出所述溶剂和所述石墨烯的取出工序。",中国专利,,CNKI
Patent,1,王省业,可循环使用的石墨烯,266000 山东省青岛市李沧区青山路626号,2014-12-24,CN104229779A,发明专利,"本发明公开了一种可循环使用的石墨烯,包括下列重量份数的物质：氟化石墨13-27份,六溴水散体11-23份,甲基丙烯基环己烯13-28份,石英沙10-14份,甲醇份15-36份,石墨75-80份,丁酰柠檬酸三正己酯5-8份,偏苯三酸壬基己基酯15-27份,粉煤灰1-5份,苯甲酸一缩乙二醇酯50-77份,水78-80份。本发明工艺简单,可在多种极性溶剂中进行,所得石墨烯质量好,且用作辅助剥离的石墨烯量子点可循环使用。",中国专利,,CNKI
Patent,1,宋宏芳;赵东辉;戴涛;周鹏伟,一种制备高掺氮量氮掺杂石墨烯的方法,523000 广东省东莞市黄江镇江北路胜前工业C区C幢东莞市翔丰华电池材料有限公司,2014-12-24,CN104229781A,发明专利,"本发明公开一种制备高掺氮量氮掺杂石墨烯的方法,包括以下步骤：(1)石墨烯的分散；(2)超声分散；(3)微波加热；(4)过滤干燥；本发明方法制备出氮掺杂石墨烯其氮掺杂量为10～15.0％,高掺氮量大幅提高了石墨烯中自由载流子密度,增强石墨烯和金属的相互作用,而且未进行任何氧化预处理,反应过程中不使用任何有毒溶剂,反应物成分简单,反应条件温和,制得的氮掺杂石墨烯具有优异的电化学性能,可用于制备作为锂离子电池、锂空气电池和超级电容器电极材料及燃料电池氧还原催化剂等新能源材料,本发明方法使用微波加热高压釜,未涉及高温,能耗低,密闭环境下对环境污染低,工艺简单,操作方便,生产设备少,从而进一步降低成本。",中国专利,,CNKI
Patent,1,宋肖肖;孙明娟;王圆圆;孟良,一种水性石墨烯环氧树脂纳米复合材料的制备方法,272000 山东省济宁市高新区崇文大道产学研基地A5区B座,2014-12-24,CN104231547A,发明专利,"本发明公开了一种水性石墨烯环氧树脂纳米复合材料的制备方法,具体步骤如下包括：采用Hummers法获得的氧化石墨烯经功能化改性、分散后得到高浓度石墨烯水分散液；在石墨烯水分散液中加入环氧树脂,搅拌均匀后,在真空条件下去除水并加入固化剂混合；高温固化后得到石墨烯/环氧树脂纳米复合材料,其操作过程简便可控,易于大批量制备及合成；通过高稳定的石墨烯水分散液的获得,使得石墨烯与环氧树脂具有优异的界面相容性及结合力；有效提高了环氧树脂与基底的结合力、耐腐蚀及抗冲击性能；相比于常规的水性环氧树脂材料,本发明制备的水性石墨烯/环氧树脂纳米复合材料的硬度提高了1.5倍,耐冲击性提高了12倍。",中国专利,,CNKI
Patent,1,高超;刘峥;黄铁骑;孙海燕;夏芝香,一种石墨烯有序多孔膜的制备方法,310013 浙江省杭州市西湖区西溪路525号C楼715室,2014-12-24,CN104229782A,发明专利,"本发明公开了一种石墨烯有序多孔膜的制备方法,该方法为：将入1重量份的石墨烯或氧化石墨烯和10~1000重量份的水混合后在一字形出口的制备装置中挤出,在液氮中冷冻,冷冻干燥或超临界干燥后获得石墨烯有序多孔膜。所得石墨烯有序多孔膜密度低,空隙率高,孔隙尺寸可控,力学性能优异,有较好的韧性,可用于能源器件、水处理、负载多种催化剂和电化学传感器等许多不同的领域。",中国专利,,CNKI
Patent,1,高超;刘峥;许震;夏芝香;李拯,一种高导热石墨烯膜的制备方法,310013 浙江省杭州市西湖区西溪路525号C楼715室,2014-12-24,CN104229783A,发明专利,"本发明公开了一种高导热石墨烯膜的制备方法。该方法将石墨烯或氧化石墨烯与溶剂混合,然后将混合液从具有一字形出口的制备装置中连续匀速挤出后进入凝固液,凝固成石墨烯或氧化石墨烯凝胶膜,干燥后送入高温炉中进行高温热处理,获得高导热石墨烯膜。高导热石墨烯膜的拉伸强度为20~300MPa,断裂伸长率为0.3-20%,导电率大于10000S/m,热导率为500-3000W/mK,该溶液湿纺制备方法简便、工艺简单、能耗低、绿色环保、可连续化操作,所获得的石墨烯膜厚度、尺寸均可以调节,导热性能优异,能够提高电子产品的散热效果,可以应用于许多不同的领域。",中国专利,,CNKI
Patent,1,高超;刘峥;许震;夏芝香,一种离子增强石墨烯膜的制备方法,310013 浙江省杭州市西湖区西溪路525号C楼715室,2014-12-24,CN104229784A,发明专利,"本发明公开了一种离子增强石墨烯膜的制备方法,该方法为：将1重量份的石墨烯或氧化石墨烯,10~1000重量份的溶剂混合后,将混合液从具有一字形出口的制备装置中连续匀速挤出,进入含有配位离子的凝固液,凝固成石墨烯或氧化石墨烯凝胶膜,干燥后获得连续宏观的离子增强的石墨烯或氧化石墨烯膜。本发明方法简便、工艺简单、能耗低、绿色环保,所获得的石墨烯膜厚度、尺寸均可以调节,离子增强后的石墨烯膜强度高,可以应用于许多不同的领域。",中国专利,,CNKI
Patent,1,张小英,一种高电导率石墨烯的制备方法,215000 江苏省苏州市高新区国际教育园北区学府路287号,2014-12-24,CN104229786A,发明专利,"本发明属于石墨烯领域,公开了一种高电导率石墨烯的制备方法,所述的高电导率石墨烯的制备方法包括以下步骤：(1)取氧化石墨烯粉末,将氧化石墨烯粉末放入烧杯中,再向烧杯中加入水,分散成为氧化石墨烯水溶液；(2)室温下对氧化石墨烯的水溶液进行搅拌,搅拌的同时加入氢氧化钾；(3)加完氢氧化钾后,再将氧化石墨烯水溶液进行搅拌分散,搅拌的同时再加入赖氨酸、甲硫氨酸；(4)再继续进行搅拌,搅拌时加入乳糖；(5)加入上述成分后,将溶液进行超声波处理,超声处理后离心,收集沉淀物,为制备的高电导率的石墨烯。",中国专利,,CNKI
Patent,1,胡国新;高寒阳;刘长青,对天然石墨预处理提高超临界流体制备石墨烯产率的方法,200240 上海市闵行区东川路800号,2014-12-24,CN104229787A,发明专利,"本发明涉及对天然石墨预处理提高超临界流体制备石墨烯产率的方法,将天然石墨粉和酸加入到容器中并搅拌均匀,加入添加剂并降温得到低温的石墨浆料,喷入到盛有超临界流体介质的高压反应釜中进行超临界处理,然后将超临界处理后的物料快速喷入到常压产料罐内,经过滤、分离产料罐内的物料并干燥,得到石墨烯产物。与现有技术相比,本申请将酸预先处理过的低温天然石墨浆料作为进料,与常温天然石墨作为进料相比,通过超临界流体剥离过程,石墨烯的产率提高约为2～5倍,本发明不但提高了石墨烯的产率,而且也保持了石墨烯具有的电性能和热性能。",中国专利,,CNKI
