RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,王潮霞;曹机良;张婉;殷允杰;陈少瑜,一种石墨烯/聚苯胺自组装柔性导电织物的制备方法,214122 江苏省无锡市蠡湖大道1800号,2015-01-28,CN104313873A,发明专利,"本发明公开了一种石墨烯/聚苯胺自组装柔性导电织物的制备方法,属于纺织化学技术领域。本发明通过先使织物表面覆盖一层还原氧化石墨烯(rGO)或其衍生物,再使上述织物吸附苯胺后进行原位聚合,在石墨烯整理织物上覆盖一层导电高分子聚合物,重复上述步骤,获得效果优良的导电织物。该方法弥补了单一石墨烯及其衍生物整理织物需织物吸附足够多的石墨烯方能获得好的导电效果,单一聚苯胺整理织物的稳定性不佳的缺点,制得的导电织物导电性、耐热稳定性提高,该织物可应用于医疗保健、智能传感器、移动发电、军事等领域。该方法适用于常用织物如棉、羊毛、蚕丝等天然纤维,涤纶、锦纶、腈纶等合成纤维,以及上述织物的混纺或交织物的导电整理。",中国专利,,CNKI
Patent,1,黄勇;夏圣安;邢长生,一种掺杂型石墨烯涂层的布料及其制备工艺,443299 湖北省宜昌市枝江市体育路4号,2015-01-21,CN104294584A,发明专利,"本发明提供了一种掺杂型石墨烯涂层的布料,其特征在于：所述布料表面涂覆有掺杂型石墨烯,所述掺杂元素为非金属元素。本发明利用了非金属掺杂的石墨烯催化、吸附和导电特性,在普通布料表面涂覆一层或多层非金属掺杂的石墨烯,使布料具有抗菌、除臭、防尘、防雾、防静电的特性。而且涂覆层非金属掺杂的石墨烯无毒无公害,易于生产和制造,制备工艺简单,布料产品轻便,具有很强的实用性。",中国专利,,CNKI
Patent,1,潘洪亮;崔华亭;史浩飞;余崇圣;钟达,一种石墨烯的化学图形化方法,401329 重庆市九龙坡区凤笙路15号附3号,2015-01-28,CN104317162A,发明专利,"本发明公开了一种石墨烯的化学图形化方法,包括以下步骤：1)在石墨烯表面涂抹光阻材料；2)将步骤1)得到的光阻材料-石墨烯复合材料曝光显影,得到需要的图形；3)将步骤2)得到的曝光显影后的光阻材料-石墨烯复合材料送入反应装置,将显影暴露的石墨烯转变为石墨烷；4)去除步骤3)得到的复合材料上的光阻材料,得到图形化的石墨烯。本发明将需要图形化的石墨烯部分进行保留,而将不需要的部分变成石墨烷,由于石墨烷不导电,所以不会影响石墨烯的导电性能,这样既保证了石墨烯的功能性图形化得以实现,同时也保留了石墨烯加工的可逆性。本发明能够做到大规模、高效率的对石墨烯进行图形化。",中国专利,,CNKI
Patent,1,薛晨阳;李艳娜;张文栋;梁庭;韦丽萍;王飞;王永华,基于高Q环形谐振腔的石墨烯电光调制器,030051 山西省太原市尖草坪区学院路3号,2015-01-21,CN104297949A,发明专利,"本发明为一种基于高Q环形谐振腔的石墨烯电光调制器,包括高Q环形谐振系统,在其环形波导上取周长的一部分覆盖制作双层石墨烯薄膜调制系统,双层石墨烯薄膜调制系统包括底层电介质层、底层石墨烯、中间电介质层和顶层石墨烯,在顶层石墨烯和底层石墨烯之间加入电压V(t)。本发明调制器集成了石墨烯宽带吸收、载流子迁移率高等材料优势和高Q值环形光学谐振腔的光程放大的结构优势,在增加调制深度的同时,通过缩减石墨烯面积来减小RC延迟的方式增加最大调制频率,从而解决目前直波导石墨烯调制器中存在的调制深度和调制带宽此消彼长的两难问题。预期实现的3dB带宽可达100GHz以上。",中国专利,,CNKI
Patent,1,刘永;叶胜威;寿晓峰;王子帅;陆荣国;张尚剑;张雅丽,一种基于石墨烯的平面光波导偏振分束器,611731 四川省成都市高新西区西源大道2006号,2015-01-28,CN104317071A,发明专利,"本发明公开了一种基于石墨烯的平面光波导偏振分束器,属于光电技术领域,包括绝缘层,位于半导体衬底层之上,Y分支位于绝缘层之上；Y分支包括输入光波导,第一分支波导和第二分支波导；第一石墨烯层垂直嵌入于第二分支波导中,第二石墨烯层水平嵌入于第一分支波导中；在具有水平嵌入石墨烯的波导中可有效控制波导对横磁(TM)模的吸收,而对横电(TE)模几乎透明,从而滤除TM模,输出TE模；在具有垂直嵌入石墨烯的波导中可有效控制波导对TE模的吸收,而对TM模几乎透明,从而可以滤除TE模,输出TM模。本发明具有体积小、消光比高、工作波长范围宽、串扰小、可集成的优点,在未来光电子集成中有着广泛的应用前景。",中国专利,,CNKI
Patent,1,杨俊;魏大鹏;汤林龙;史浩飞;杜春雷,一种基于石墨烯纳米墙的气流传感器及制作方法,400714 重庆市北碚区方正大道266号,2015-01-28,CN104316086A,发明专利,"本发明公开了一种基于石墨烯纳米墙的气流传感器,包括柔性衬底、设置在柔性衬底上的石墨烯纳米墙和设置在石墨烯纳米墙上的电极,所述柔性衬底会因气体流动而产生微小震动,从而导致石墨烯纳米墙的电阻发生改变；与此同时,本发明还提供一种制作前述气流传感器的方法。本发明所提供的气流传感器对气体流动有优良的探测特性,并且体积小巧,功耗低,性能稳定；同时柔性较好,可穿戴性能佳。",中国专利,,CNKI
Patent,1,王权;白冰;刘帅;郑蓓蓉;薛伟,基于飞秒激光的大规模阵列石墨烯纳机电谐振器制备方法,212013 江苏省镇江市京口区学府路301号,2015-01-28,CN104310305A,发明专利,"本发明公开一种基于飞秒激光的大规模阵列石墨烯纳机电谐振器制备方法,在SiO2/Si衬底的表面溅射TiW合金和Au,通过化学汽相淀积法制备出单层石墨烯薄膜,将单层石墨烯薄膜转移到TiW/Au连线之上；采用飞秒激光扫描切割相邻两个TiW/Au连线和相邻两个Au电极片之间的单层石墨烯薄膜区域,形成阵列石墨烯纳机电谐振器,飞秒激光能量密度大于0.16~0.21J/cm2；本发明结合传统的CMOS工艺与飞秒激光微加工技术该制备过程,完全采用自下而上的制备工艺,既不需要旋涂光刻胶,又规避了等离子体刻蚀,减少了对石墨烯的二次污染,大大提高了纳机电谐振器的谐振频率和...",中国专利,,CNKI
Patent,1,徐士民;李宏斌;马毅;徐一丹;都云;刘志坚;陈俊桦,氧化物包覆锡合金/石墨烯纳米复合材料的制备方法及应用,710311 陕西省西安市高新区草堂科技产业基地秦岭大道西2号科技企业加速器2号楼A3,2015-01-28,CN104319378A,发明专利,"本发明公开了氧化物包覆锡合金/石墨烯纳米复合材料的制备方法,包括以下步骤：将锡和其它金属非金属元素熔炼合金化制得成分均一的锡合金,将锡合金制成无定型合金颗粒,然后制备锡合金/石墨烯复合材料,在惰性气体气氛保护条件下,在水溶液中制备氢氧化物包覆的锡合金/石墨烯纳米复合材料,然后在惰性气体保护条件下煅烧,制备得到氧化物包覆的锡合金/石墨烯纳米复合材料。本发明的制备方法简单,产量大,设备要求低,反应过程无污染。制备的氧化物包覆锡合金/石墨烯纳米复合材料在锂离子二次电池中具有很高的克容量,适合工业化生产。",中国专利,,CNKI
Patent,1,刘瑞丽;邢霞;吴东清;刘少卿;徐培敏,一种三维氮掺杂石墨烯/CoOx复合材料的制备方法,200444 上海市宝山区上大路99号,2015-01-28,CN104319395A,发明专利,"本发明涉及三维氮掺杂石墨烯/CoOx复合纳米材料的制备方法,属于功能材料技术领域。本发明方法的主要过程是：以邻苯二甲腈为含氮前驱体、醋酸钴为过渡金属前驱体、以Hummers法制备氧化石墨烯为碳载体,加入表面活性剂,通过溶剂热技术一步原位配位、组装,以及冷冻干燥和焙烧处理,得到具有三维结构的氮掺杂的石墨烯/CoOx复合纳米材料。与现有的技术相比,本发明所制备的三维氮掺杂石墨烯/CoOx复合材料具有颗粒均一没有形成团聚,且表面活性剂除去后留有的介孔,使其有更多的电子传输通道,降低了阻抗,提高了材料电化学性能。",中国专利,,CNKI
Patent,1,臧剑锋;袁方;裴梦婷;戴祖明;黄琦,一种基于石墨烯的柔性电极制备方法,210000 江苏省南京市栖霞区马群街道紫东路1号2幢,2015-01-28,CN104319012A,发明专利,"本发明提供了一种基于石墨烯的柔性电极制备方法,包括制备氧化石墨烯溶液、镀膜、化学还原、电化学还原的步骤。化学还原的步骤中,还原剂为醋酸和氢碘酸,能极好的去除氧化石墨(烯)的官能团,提高还原氧化石墨烯的导电性能；电化学还原的步骤中,采用线性扫描伏安法加压,进一步减少含氧官能团的存在。本发明的柔性薄膜电极的制备方法制备的热处理的氧化石墨烯与电极活性材料杂化的柔性薄膜电极可广泛用于电池、触摸屏、OLED、超电容材料及绿色环保汽车等领域。",中国专利,,CNKI
Patent,1,赵宇光;钟毓娟;汪清,一种二次铝电池用石墨烯阵列复合正极,210000 江苏省南京市新港经济技术开发区恒达路3号,2015-01-28,CN204130629U,实用新型,"本实用新型公开了一种基于石墨烯阵列的碳硫复合正极,所述正极由石墨烯阵列、二氧化钛和硫复合而成,比表面积巨大,导电性能优良,其中,石墨烯阵列垂直生长于导电基底材料上,形成三维网络导电骨架,活性物质硫均匀负载于导电骨架表面和孔隙中,外层包覆有二氧化钛。由此制备的二次铝电池具有较高的比容量和良好的循环性能,且制备工序简单,适合工业化生产。",中国专利,,CNKI
Patent,1,孙明轩;孙善富;王莹;方亚林;何佳;张强;石玉莹,一种制备负载三维花状石墨烯/二硫化钼复合材料的纤维状对电极的方法,201620 上海市松江区龙腾路333号,2015-01-28,CN104319102A,发明专利,"本发明公开了一种制备负载三维花状石墨烯/二硫化钼复合材料的纤维状对电极的方法,为一步水热还原法,即：将钼酸或氧化钼与硫氰酸铵及氧化石墨烯水溶液加入水热反应器中,并使碳纤维同时垂直浸没在反应液中,然后在160～200℃下进行水热还原反应12～36小时,反应结束,取出碳纤维,用去离子水和无水乙醇洗涤后干燥。本发明方法具有工艺简单、反应条件温和、产率高、重现性好及易于规模化等优点；尤其是,应用本发明所制备的纤维状对电极组装形成的染料敏化太阳能电池的光电转换率明显高于由负载MoS2或铂的纤维状对电极组装形成的染料敏化太阳能电池,对促进染料敏化太阳能电池的商业应用具有重要价值。",中国专利,,CNKI
Patent,1,王培远;孙淑敏;方少明;靳清贤;黄改玲;吴琼,一种共价有机骨架/石墨烯复合材料及制法和用途,450000 河南省郑州市金水区东风路5号,2015-01-28,CN104319107A,发明专利,"本发明涉及一种共价有机骨架/石墨烯复合材料及制备方法。该材料以氨基化石墨烯为基体,按照一定的比例将均苯三甲醛、对苯二胺和催化剂醋酸加入石墨烯的悬浊液中搅拌,并将其置于反应器中加热一定时间,即可得到共价有机骨架/石墨烯复合材料。本发明工艺简单,制备得到的复合材料具有比电容高、性能稳定的特点,可成为电动汽车使用的新型能量存储系统的电极材料。",中国专利,,CNKI
Patent,1,丁芳芳;张娜;张骋;黄成杰,一种石墨烯/四氧化三锰复合电极材料的制备方法,200235 上海市徐汇区漕宝路120号,2015-01-28,CN104319108A,发明专利,"本发明公开一种石墨烯/四氧化三锰复合电极材料的制备方法,即首先将氧化石墨烯与四水氯化锰混合超声分散于异丙醇中,然后水浴控制温度为83℃向其中加入高锰酸钾水溶液进行反应30min,所得反应液抽滤、洗涤、干燥,得到氧化石墨烯/针状二氧化锰前驱体；然后将所得氧化石墨烯/二氧化锰前驱体超声分散在蒸馏水中,然后加入还原剂,静置8-24h,然后控制温度为60-90℃下进行还原反应2h,所得的反应液抽滤,所得滤饼用蒸馏水反复洗涤至流出液为中性,最后控制温度为50℃-65℃进行干燥,即得有良好超级电容性能的石墨烯/四氧化三锰复合电极材料。该制备方法反应步骤简单,不涉及苛刻条件及昂贵反应设备,适于工业化生产。",中国专利,,CNKI
Patent,1,何孝军;许国徽;余谟鑫,一种超级电容器用微孔炭/石墨烯复合电极材料的制备方法,243002 安徽省马鞍山市花山区湖东中路59号,2015-01-28,CN104319116A,发明专利,"本发明公开了一种超级电容器用微孔炭/石墨烯复合电极材料的制备方法,属于炭材料制备技术领域。该方法是以煤沥青和氧化石墨为碳源,以氢氧化钾为活化剂,将煤沥青和氧化石墨湿法混合,干燥后再与氢氧化钾干法混合,将得到的混合物置于管式炉内,在氮气气氛下进行加热,制得超级电容器用微孔炭/石墨烯复合电极材料。本发明采用氢氧化钾同时活化煤沥青和氧化石墨制备超级电容器用微孔炭/石墨烯复合电极材料的方法,具有制备工艺简单,生产成本低廉,所制备的微孔炭/石墨烯复合电极材料在超级电容器中具有高比容和高倍率性能等优点。",中国专利,,CNKI
Patent,1,亓钧雷;王旭;张夫;费维栋;冯吉才,一种3D碗状混合纳米结构石墨烯超级电容器电极材料的制备方法,150001 黑龙江省哈尔滨市南岗区西大直街92号,2015-01-28,CN104319117A,发明专利,"一种3D碗状混合纳米结构石墨烯超级电容器电极材料的制备方法,本发明涉及石墨烯超级电容器电极材料的制备方法。本发明要解决现有石墨烯制备方法中,温度过高可能会引起石墨烯结构性质的变化和石墨烯褶皱的形成,阻碍了电荷的传输,使电荷湮灭几率增大,也导致电荷传导和存储的有效面积大大降低,且二维平面基底的面积是一定的,限制了可沉积的石墨烯数量,使电极材料的有效比表面积无法继续提高的问题。方法：将基底材料置于等离子体增强化学气相沉积真空装置中,通入氩气,调节压强并升温,然后对基底材料进行退火处理,再通入碳源气体进行沉积,最后冷却至室温。本发明用于一种3D碗状混合纳米结构石墨烯超级电容器电极材料的制备。",中国专利,,CNKI
Patent,1,胡海龙;郭太良;李福山;杨尊先;周雄图;叶芸;俞伟明;张典,一种基于石墨烯内电极层的多层陶瓷电容器,350002 福建省福州市鼓楼区工业路523号,2015-01-21,CN104299777A,发明专利,"本发明涉及一种基于石墨烯内电极层的多层陶瓷电容器,包括多层交替叠加的内电极层和介质层；所述内电极层由石墨烯或石墨烯与纳米导电材料的复合结构薄膜构成,所述介质层由烧结陶瓷体构成；所述内电极层的厚度取值范围为1nm-500nm；所述内电极层通过印刷、喷墨、涂覆或转移的方法制备。本发明的内电极层导电性能极好,大大增加了小尺寸下多层陶瓷电容器的电容值。",中国专利,,CNKI
Patent,1,李维实;赵福刚,石墨烯和金属纳米线复合的导电膜、制备方法及其用于制备透明导电膜的用途,200032 上海市徐汇区零陵路345号,2015-01-21,CN104303241A,发明专利,"一种石墨烯和金属纳米线复合的导电膜、制备方法及其用于制备透明导电膜的用途,其中提供了一种由石墨烯和金属纳米线构成,或用包括石墨烯和金属纳米线的材料制备的复合导电膜,及其制法和用途。得到的复合导电膜可用于制备一系列的复合材料制品,比如具有优异性能的透明导电膜。该复合导电膜制备工艺简单、成本低廉、使用范围广。",中国专利,,CNKI
Patent,1,李志,一种硼原子掺杂改性石墨烯材料、制备方法及应用,471000 河南省洛阳市西工区红山乡下沟村龙翔大道41号,2015-01-21,CN104299798A,发明专利,"本发明公开了一种硼原子掺杂改性石墨烯材料、制备方法及应用,属于电极材料生产技术领域。本发明通过制备可溶性氧化石墨烯溶液及含硼原子化合物溶液,将二者充分混合实现分子级别的分散,有利于氧化石墨烯中羟基官能团与含硼原子化合物发生反应,使硼原子以化学键的方式连接到氧化石墨烯上,将硼原子掺杂在碳-碳晶格内,额外的电子空穴存在产生赝电容的性能,可利用杂原子自身多余的电子以及空穴产生电化学反应来提高石墨烯材料的电容性能。将该材料作为电极活性物质用于制备超级电容器,有利于提高电容器的比电容、比功率及能量密度,性能卓越,成本低廉,与传统活性炭型超级电容器相比能有效节省能源,适于大规模工业化生产及应用。",中国专利,,CNKI
Patent,1,聂金芳,石墨烯LED球泡灯,213000 江苏省常州市武进区高新技术产业开发区广电东路8号8幢610室,2015-01-21,CN104295959A,发明专利,"本发明涉及一种石墨烯LED球泡灯,包括外壳,所述的外壳由外部的塑料外壳以及内部的石墨烯内衬组成；所述的塑料外壳和石墨烯内衬通过胶粘连接；所述的外壳的底部设置有底座；所述的底座为陶瓷散热底座；所述的底座下方连接有安装螺旋口；所述的外壳内腔、陶瓷散热底座上设置有LED芯片；所述的外壳顶端设置有灯罩；灯罩与外壳的连接处具有螺纹；所述的灯罩与外壳通过螺纹可拆卸式连接；所述的灯罩表面为平面。本发明通过石墨烯内衬进行很好的导热,将LED灯产生的热量快速的传递到塑料外壳进行散热,不仅提高了LED球泡灯的散热效果,而且延长了LED球泡灯的使用寿命。",中国专利,,CNKI
Patent,1,康晓旭,三栅石墨烯鳍式场效应晶体管及其制造方法,201210 上海市浦东新区上海浦东张江高斯路497号,2015-01-28,CN104319290A,发明专利,"本发明公开了一种三栅石墨烯鳍式场效应晶体管及其制造方法,通过在衬底上鳍结构中间的栅极位置覆盖形成三个表面的石墨烯层,再依次沉积栅极介质层和栅极电极层,从而形成三栅结构,以形成3D器件,可以提高晶体管的电学性能,并相较于单栅和双栅结构,本发明的三栅结构还可缩小晶体管占用的硅片表面面积。",中国专利,,CNKI
Patent,1,康晓旭,双栅石墨烯鳍式场效应晶体管及其制造方法,201210 上海市浦东新区张江高斯路497号,2015-01-28,CN104319291A,发明专利,"本发明公开了一种双栅石墨烯鳍式场效应晶体管及其制造方法,通过在衬底上鳍结构中间的栅极位置覆盖形成两个侧面的石墨烯层,再依次沉积栅极介质层和栅极电极层,从而形成双栅石墨烯结构,以形成3D器件,可以提高晶体管的电学性能,并相较于单栅石墨烯结构,本发明的双栅结构还可缩小晶体管占用的硅片表面面积。",中国专利,,CNKI
Patent,1,张新宇;罗俊;佟庆;雷宇;桑红石;张天序;谢长生,一种基于石墨烯电极的电控液晶光发散微透镜阵列芯片,430074 湖北省武汉市洪山区珞喻路1037号,2015-01-28,CN204129387U,实用新型,"本实用新型公开了一种基于纳米石墨烯电极的电控液晶光发散微透镜阵列芯片,包括驱控信号输入端口、以及石墨烯液晶散光微透镜阵列,石墨烯液晶散光微透镜阵列为m×n元,石墨烯液晶散光微透镜阵列采用液晶夹层结构,且下上层之间顺次设置有第一基片、图案化石墨烯电极、第一液晶定向层、液晶层、第二液晶定向层、石墨烯电极、第二基片,图案化石墨烯电极和石墨烯电极分别制作在第一基片和第二基片上,图案化石墨烯电极是由m×n个以微圆环隔离并以微线连接的微圆形石墨烯有序排布构成,从图案化石墨烯电极和石墨烯电极分别延伸出一根金属电极引线。本实用新型器件寿命长,可靠性高,易与常规光学光电机械结构耦合,环境适应性好等特点。",中国专利,,CNKI
Patent,1,张新宇;罗俊;佟庆;雷宇;桑红石;张天序;谢长生,一种基于石墨烯电极的电控液晶光发散微透镜阵列芯片,430074 湖北省武汉市洪山区珞喻路1037号,2015-01-28,CN104317116A,发明专利,"本发明公开了一种基于纳米石墨烯电极的电控液晶光发散微透镜阵列芯片,包括驱控信号输入端口、以及石墨烯液晶散光微透镜阵列,石墨烯液晶散光微透镜阵列为m×n元,石墨烯液晶散光微透镜阵列采用液晶夹层结构,且下上层之间顺次设置有第一基片、图案化石墨烯电极、第一液晶定向层、液晶层、第二液晶定向层、石墨烯电极、第二基片,图案化石墨烯电极和石墨烯电极分别制作在第一基片和第二基片上,图案化石墨烯电极是由m×n个以微圆环隔离并以微线连接的微圆形石墨烯有序排布构成,从图案化石墨烯电极和石墨烯电极分别延伸出一根金属电极引线。本发明器件寿命长,可靠性高,易与常规光学光电机械结构耦合,环境适应性好等特点。",中国专利,,CNKI
