RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,孙万虹;孟淑娟;臧荣鑫;李海玲;林华典,聚吡咯/石墨烯薄片/氧化镍纳米复合导电材料的制备方法,730030 甘肃省兰州市城关区西北新村1号,2013-04-03,CN103012791A,发明专利,"本发明提供了一种聚吡咯/石墨烯薄片/氧化镍纳米复合导电材料及其制备方法,属于复合材料技术领域。本发明以乙醇为介质,以聚乙二醇-400为分散剂,以对甲苯磺酸为掺杂剂,FeCl3为引发剂,将石墨烯薄片、纳米氧化镍、吡咯单体在超声条件下聚合,使聚吡咯和氧化镍纳米粒子均匀分布在GNS的表面,并且将GNS完全包覆在内,不但解决了吡咯聚合时的团聚问题,还有效地提高了聚吡咯的导电性能。",中国专利,,CNKI
Patent,1,曾鸣;卢立媛;王静;李然然;刘建新;顾宜,氧化石墨烯苯并ﾇf嗪纳米复合树脂的原位插层粉末制备,430074 湖北省武汉市洪山区鲁磨路388号,2013-04-03,CN103012792A,发明专利,"本发明涉及氧化石墨烯苯并ﾇf嗪纳米复合树脂的原位插层粉末制备,制备的方法是以天然鳞片石墨为原料,通过改进的Hummers方法制得氧化石墨；再采用原位插层粉末聚合法,将氧化石墨与苯并ﾇf嗪预聚体粉末在高速行星球磨仪中进行共混、插层,混合样品在80~100℃抽真空脱气1~2h,再于150~190℃固化反应4~20h,制得氧化石墨烯苯并ﾇf嗪纳米复合树脂。本发明采用简单的高速剪切粉末混合法制备性能优异的纳米复合树脂,具有制备工艺简单、原料易得,无溶剂挥发,环保等优点。加入氧化石墨烯降低了复合树脂的固化温度,提高了加工性和玻璃化转变温度,树脂耐热性增强,在覆铜板、层压板、宇航器等领域具有极大的应用前景。",中国专利,,CNKI
Patent,1,黄富强;毕辉;万冬云;林天全,大尺寸的六角形双层石墨烯单晶畴及其制备方法,200050 上海市长宁区定西路1295号,2013-03-27,CN102995119A,发明专利,"本发明属于纳米材料领域,涉及一种新型的大尺寸六角形双层石墨烯单晶畴及其制备方法。所述制备方法包括采用金属单质及其多元合金作为催化剂,利用化学气相沉积法制备六角形石墨烯单晶畴。石墨烯单晶畴为双层结构,其质量优异,双层覆盖率90％以上。本发明工艺简单,过程易控制,适合于晶体管和光调制器等微纳米电子及光子器件领域。",中国专利,,CNKI
Patent,1,吴以舜;谢承佑;彭晟书;陈静茹;林君孟;林庚蔚,石墨烯的制备方法,中国台湾宜兰县,2013-04-03,CN103011135A,发明专利,"一种石墨烯的制备方法,包括以下步骤：(a)氧化一石墨材料,形成一石墨氧化物；(b)将该石墨氧化物分散于水中,得到一氧化石墨悬浮液；(c)加入一分散剂到该氧化石墨悬浮液中,以及(d)加入一酸性还原剂到该氧化石墨悬浮液中,该酸性还原剂与该氧化石墨进行还原反应,以形成一石墨烯,该石墨烯与该分散剂进一步产生键结,得到一石墨烯分散液,该石墨烯分散液中包括一表面改质的石墨烯。本发明使用酸性还原剂制备石墨烯,所制得的石墨烯可均匀分散于水、酸性溶液、碱性溶液或有机溶剂中,形成均匀分散的石墨烯分散液。",中国专利,,CNKI
Patent,1,徐明生;陈红征;施敏敏;吴刚;汪茫,一种合成石墨烯薄膜的方法,310027 浙江省杭州市浙大路38号,2013-04-03,CN103011136A,发明专利,"本发明公开了一种制备石墨烯薄膜的方法。采用能量粒子如激光束、电子束、射频束、射线、光子、中子束、离子束、等离子体等技术方法将含有碳元素的气态碳源、固态碳源、液态碳源或前述碳源中任意两种或两种以上混合碳源材料中的碳原子活性化而在衬底上生长石墨烯薄膜。本发明产生合成石墨烯薄膜所需的碳原子的方法与常规的方法不同,其优点在于产生合成石墨烯薄膜所需的碳原子的产生方法具有很大的选择性,对碳源材料没有特殊要求,对衬底也没有特殊的要求,既可以在具有催化功能的衬底,也可以在不具有催化性能的半导体或绝缘体衬底上直接合成石墨烯薄膜。所生长的石墨烯薄膜的层数、结构、尺寸容易控制；适合用于大规模地制造高性能的光电子器件...",中国专利,,CNKI
Patent,1,徐明生;陈红征;施敏敏;吴刚;汪茫,化学反应合成石墨烯薄膜的方法,310027 浙江省杭州市浙大路38号,2013-04-03,CN103011137A,发明专利,"本发明公开了通过化学反应制备石墨烯薄膜的方法。以含有碳元素的气态碳源、固态碳源、液态碳源或前述碳源中任意两种或两种以上混合碳源材料与化学反应物质进行化学反应而使碳源材料中的碳原子活性化,并沉积在衬底上生长石墨烯薄膜。本发明的特征在于产生合成石墨烯薄膜所需的碳原子的方法与常规的化学气相沉积等方法不同,合成石墨烯薄膜的碳源材料来源广泛,合成石墨烯薄膜不受衬底制约；所生长的石墨烯薄膜结构、大小尺寸容易控制；适合用于大规模地制备石墨烯薄膜。",中国专利,,CNKI
Patent,1,周明;陈友虎;田天;秦禄昌;崔平,具有复合孔结构的石墨烯、其制备方法及在超级电容器中的应用,315201 浙江省宁波市镇海区庄市大道519号,2013-04-03,CN103011138A,发明专利,"本发明提供了一种具有复合孔结构的石墨烯及其制备方法。该石墨烯片层结构上既包含孔径为0.1nm～10nm的微孔,又包含孔径为50nm以上的大孔。采用半导体氧化物纳米粒子结合氧化石墨烯,在其混合分散液中通过紫外光照的方法,使氧化石墨烯共轭微区吸收光子产生电子和空穴,与非共轭区域的含氧基团反应,生成大孔；半导体氧化物纳米粒子吸收光子产生电子和空穴,氧化与半导体氧化物纳米粒子直接接触的微小区域的氧化石墨烯,产生微孔。该石墨烯作为电极材料时,不仅具有高比表面积,同时还能够使电解液进入石墨烯片层间的狭小空间形成有效的双电层,以提高石墨烯的有效比表面积,从而能够得到具有高比电容值的器件。",中国专利,,CNKI
Patent,1,张为国;史浩飞;李占成;杜春雷,一种石墨烯的制备方法及石墨烯的制备装置,401122 重庆市北部新区金渝大道85号汉国中心B座9楼,2013-04-03,CN103011139A,发明专利,"本发明提供了一种石墨烯的制备装置,包括：供气系统、与所述供气系统相连接的真空室、设置于所述真空室内的两组以上的滚筒组,每组滚筒组至少包括转动方向相同的第一滚筒和第二滚筒,分别驱动所述第二滚筒转动的驱动系统、分别设置于所述滚筒组上的生长基体,生长基体的一端卷绕于第一滚筒上,另一端搭置在所述第二滚筒上,生长基体可随第二滚筒的转动移动以及与所述真空室的出口相连的退火系统。采用本发明提供的石墨烯的制备方法和制备装置可以实现石墨烯批量化、连续式生产,提高了石墨烯的生产效率和产量,促进了石墨烯进一步的产业化发展。",中国专利,,CNKI
Patent,1,郭ￚS娴;王晓娟;张增星,利用光刻胶制备石墨烯/石墨图案的方法,200092 上海市杨浦区四平路1239号,2013-04-03,CN103011140A,发明专利,"一种利用光刻胶制备石墨烯/石墨图案的方法,采用热处理和微加工技术,主要步骤：(1)利用标准的光刻技术在基底上形成所需要的图案；(2)在无氧环境下在不低于750摄氏度下进行热处理,形成石墨烯/石墨结构；(3)再利用标准的光刻套刻技术进行后续处理,把基底上多余的石墨烯去除。最后形成所需要的石墨烯/石墨图案。本发明不需要催化剂,可以在所需要的基底上直接形成石墨烯/石墨图案。依赖石墨烯以及石墨的不同性能,这些图案可以行使多种功能,比如在作为场效应晶体管时,石墨烯可以作为沟道,石墨作为电极使用。本发明依托于现有的商业化的光刻方法制备石墨烯/石墨图案,方法简便,成本低廉、易于集成,且对基底的依赖性不高,可...",中国专利,,CNKI
Patent,1,李修兵;吴天如;孙静;丁古巧;谢晓明;江绵恒,一种石墨烯的制备方法,200050 上海市长宁区长宁路865号,2013-04-03,CN103011142A,发明专利,"本发明涉及一种石墨烯的制备方法,包括以下步骤：在催化剂存在下,六卤代苯在有机溶剂中发生反应,形成石墨烯的悬浮溶液；经过滤、洗涤和干燥除去悬浮溶液中的溶剂和未反应的六卤代苯,得到石墨烯和催化剂的混合物；混合物经酸洗后再过滤、洗涤和干燥,即得到石墨烯产品；该方法仅用一种有机化合物六卤代苯为原料,根据反应的温度不同,可以控制石墨烯的层数,制得的石墨烯产品即可制备石墨烯器件,其制备方便、后处理简单,应用前景广阔。",中国专利,,CNKI
Patent,1,周旭峰;刘兆平;郑超;王国华,石墨烯及其制备方法、超级电容器,315201 浙江省宁波市镇海区庄市大道519号,2013-04-03,CN103011143A,发明专利,"本发明提供了一种石墨烯及其制备方法,该方法先将膨胀石墨进行球磨,得到纳米石墨片；然后氧化,得到部分氧化的石墨烯；再与第一活化剂混合,加热进行第一次造孔得到微孔石墨烯；最后与第二活化剂混合,加热进行第二次造孔得到石墨烯。与现有技术相比,本发明以膨胀石墨烯为原料,经过弱氧化及两次造孔处理,得到具有中孔结构的石墨烯。首先,本发明以膨胀石墨为原料,经球磨处理分散均匀,得到具有更薄片层结构的纳米石墨片,对其进行膨胀造孔,从而使最终得到的石墨烯具有三维片层结构及中孔结构,使其具有较高的比表面积；其次,对纳米石墨片进行弱氧化处理,使制备得到的石墨烯具有短程有序,长程无序结构,从宏观上具备较高的振实密度。",中国专利,,CNKI
Patent,1,金彩虹;何丹农;刘睿;张金龙;邢明阳;杨小龙,具有可见光响应的石墨烯纳米带的制备方法,200241 上海市闵行区江川东路28号,2013-04-03,CN103011144A,发明专利,"本发明涉及一种具有可见光响应的石墨烯纳米带的制备方法。本发明的特征是,先采用真空还原法,在300℃下将氧化石墨烯还原成石墨烯,同时石墨烯骨架中的C=C键被破坏掉,再结合超声处理,从而得到长100～400nm,宽20～80nm的石墨烯纳米带。该纳米带暴露出较多的边缘,可以作为一种理想的载体,并表现出半导体的特性。在模拟太阳光的照射下,制备的石墨烯纳米带具有强的光生电子能力及电子传输能力。",中国专利,,CNKI
Patent,1,彭汝芳;处士晋;金波;杜利成,一种动态高压合成石墨烯的装置及其方法,621010 四川省绵阳市涪城区青龙大道中段59号,2013-04-03,CN103011145A,发明专利,"本发明属于石墨烯高压合成技术领域,提供了一种动态高压合成石墨烯的装置及方法,将一定质量石墨氧化物置于石墨烯实验样品盒,在安装飞片、炸药及雷管后,将爆炸容器抽真空至10～100torr,并充入要填充的气体,用雷管引爆炸药,炸药爆炸产生冲击波通过飞片使氧化石墨分子发生碰撞生成石墨烯,整个实验在百万分之一秒内完成,在0.1-1MPa压力下,利用爆炸产生的动态高压环境生产石墨烯,爆炸装置成本低,反应条件可控性强,反应时间短,实现了批量生产,为工业化生产的实现提供了可能,反应产物易处理,节省了时间,减少了劳动量,能快速、批量合成石墨烯,具有较强的推广与应用价值。",中国专利,,CNKI
Patent,1,张焱;魏玉科;冯庆荣;甘子钊,一种石墨烯胶膜及其制备方法和石墨烯的转移方法,100871 北京市海淀区颐和园路5号,2013-04-03,CN103011146A,发明专利,"本发明公开了一种石墨烯胶膜及其制备方法和石墨烯的转移方法。本发明采用在基底上生长好的石墨烯薄膜上旋涂聚乙烯醇缩醛胶,制备得到大面积、低缺陷的自支撑的透明石墨烯胶膜,可以进行大面积、定向的转移,操作简单,要求条件宽松,经过拉曼光谱、电学、磁学测量等方法可以证明该方法可以高质量的石墨烯,并可以转移得到大面积低缺陷的石墨烯薄膜,得到标准的石墨烯特征曲线。本发明的方法制备得到的石墨烯胶膜存储和转移都方便快捷,也可以快速测量石墨烯的性能,步骤简单快捷,转移成本低,不仅适用于手动裁剪,也适用于大规模机器自动剪成,同时仍可保证石墨烯薄膜的高质量,可以极大促进石墨烯材料的应用和推广。",中国专利,,CNKI
Patent,1,纪效波;宋维鑫;邓文韬;鲁放;周洲;陈启元;李叙,一种热还原制备石墨烯的方法,410083 湖南省长沙市岳麓区麓山南路932号,2013-04-03,CN103011147A,发明专利,"本发明公开了一种热还原制备石墨烯的方法,该方法是将Hummers法制得的分散的氧化石墨烯胶体经过含碱金属离子或碱土金属离子的溶液处理后,再真空干燥得到含碱金属离子或碱土金属离子的氧化石墨烯；将得到的氧化石墨烯通过加热引燃发生还原反应；反应产物经洗涤过滤后干燥,即得；该方法制得的石墨烯片层薄、结构膨胀疏松,表面含氧功能团少,以此构件的超级电容器电极在水系电解质中能产生理想的双电层电容和78F/g的比容量；对燃烧火焰具有一定的阻滞特性,可以用作阻燃剂材料；该方法工艺简单,成本低廉,生产周期短,易于实现大规模生产。",中国专利,,CNKI
Patent,1,何谷峰;吴欣凯;刘俊;王经;黄赛君;石鑫栋,一种多层还原石墨烯薄膜的制备方法及其应用,200240 上海市闵行区东川路800号,2013-04-03,CN103011149A,发明专利,"本发明公开了一种多层还原石墨烯薄膜的制备方法及其应用,该制备方法包括：制备两份浓度相同的氧化石墨烯溶液,分别加入电性相反的电解质与石墨烯表面功能基团发生作用后,制成两份分别带有正电性和负电性的石墨烯溶液,之后通过静电作用在基板上层层自组装制成多层还原石墨烯薄膜。本发明利用静电作用自组装成膜的方法简便,成本较低,且石墨烯薄膜的层数可控。所制备的薄膜结构均匀,将其应用于电极后有利于提高电极的导电率,能够满足柔性化发展的需要,适合大规模生产,适用于太阳能电池、传感器、有机发光二极管(OLED)、触摸屏等光电领域。",中国专利,,CNKI
Patent,1,吴欣凯;何谷峰;王经;刘俊;黄赛君;石鑫栋,一种柔性石墨烯复合薄膜及其制备方法,200240 上海市闵行区东川路800号,2013-04-03,CN103011150A,发明专利,"本发明公开了一种柔性石墨烯复合薄膜及其制备方法。本发明的制备方法包括：以氧化或还原石墨烯和带有特殊功能基团的有机高分子或小分子作为原料,利用石墨烯的表面功能基团与有机分子基团相互作用形成均匀复合材料,通过旋涂、喷涂等方法在不同基材表面制备石墨烯复合薄膜。本发明利用有机高分子或小分子中的吸电子基团、供电子基团或共轭基团,提高石墨烯电极表面的空穴或电子浓度,控制电极的功函数,改善石墨烯电极的导电性能,扩大器件的应用范围。本发明由于利用基团间的相互作用,其制得的复合薄膜相容性较好,结构均匀,适用于太阳能电池、传感器、有机发光二极管、触摸屏等光电领域。",中国专利,,CNKI
Patent,1,赵弘韬;张丽芳;徐平;李志刚,一种利用伽马射线制备石墨烯/镍纳米复合材料的方法,150001 黑龙江省哈尔滨市南岗区科研街26号,2013-04-03,CN103011151A,发明专利,"一种利用伽马射线制备石墨烯/镍纳米复合材料的方法,本发明属于纳米复合材料及辐射化学交叉领域,特别是涉及一种利用伽马射线制备石墨烯/镍纳米复合材料的制备方法。本发明是要解决现有方法制备石墨烯-镍纳米复合材料成本高、对环境危害大的问题。方法：一、氧化石墨的制备；二、制备混合溶液；三、伽马射线照射下进行反应得到产物；四、将产物经离心分离、清洗和干燥后即得到石墨烯/镍纳米复合材料。本发明应用于石墨烯/镍纳米复合材料制备领域。",中国专利,,CNKI
Patent,1,薛庆忠;孙晋;褚良永;雷拓;夏富军;张忠阳,一种具有多孔结构的石墨烯材料及其制备方法,266580 山东省青岛市青岛经济技术开发区长江西路66号,2013-04-03,CN103011152A,发明专利,"本发明提出一种具有多孔结构的石墨烯材料及其制备方法,属于新材料技术领域。我们将多层石墨烯原材料在加入表面活性剂的条件下,与强碱水溶液混合,通过水热法处理,制备了具有多孔结构的石墨烯材料。该石墨烯材料不仅具有多孔结构,而且在孔洞边缘存在羟基基团。该方法简单易行、成本低廉、安全环保。在催化、气体分离和超级电容器等领域具有巨大的应用价值。",中国专利,,CNKI
Patent,1,侯勇;夏中梅;曾显斌;王海涛;朱彭玲;曾芸;黄秀辉;陈浩;王兰英;赵国正,石墨烯溶胶及石墨烯的制备方法,610066 四川省成都市锦江区静居寺路20号,2013-04-03,CN103011153A,发明专利,"本发明提供了一种石墨烯溶胶及石墨烯的制备方法。该方法包括：(1)将石墨粉与双氧水按质量比混合均匀,在匀速搅拌条件下,送入钴—60室,利用60Co产生的γ射线依次在0.03—0.1KGY、0.2—2.5KGY、0.01—0.03KGY的射线强度下分别照射,得到石墨烯悬浮液；(2)将石墨烯悬浮液与甲醛、乙醇、苯酚、苯胺、二乙烯三胺中的一种按质量比混合均匀,送入钴—60室,利用60Co产生的γ射线在0.01—0.05KGY的射线强度下照射,再在10—250kHz超声振荡作用下反应,即制得石墨烯溶胶。将石墨烯溶胶过滤,蒸馏水洗涤,干燥即得石墨烯。本发明方法操作简单、更安全、清洁,适宜规模化生产。",中国专利,,CNKI
Patent,1,陈瀛;李博;李智民;陈敬中,寡层石墨烯的梯度氧化法制备方法,430074 湖北省武汉市鲁磨路388号,2013-03-27,CN102992303A,发明专利,"本发明公开了一种寡层石墨烯的梯度氧化法制备方法,包括以下步骤：(1)制备氧化锰/石墨烯复合物：取碳原料和氧化剂的混合物均匀分散于蒸馏水中,室温下搅拌反应,然后在冰浴下加入强酸,继续搅拌反应；然后升温至80℃继续搅拌反应；反应结束后加入蒸馏水稀释反应溶液,过滤得滤饼,将所得滤饼清洗至中性；干燥,得到氧化锰/石墨烯复合物；(2)制备石墨烯：取步骤(1)中制备的氧化锰/石墨烯复合物分散于蒸馏水中,加入稀盐酸,在室温下搅拌1~6?h,以去除包覆在石墨烯表面的氧化锰,过滤,用蒸馏水将滤渣清洗至中性,得到石墨烯。该方法设备简单,步骤简单,易于操作,采用的强酸用量少,在规模化生产中非常利于对环境的保护。",中国专利,,CNKI
Patent,1,汪洋,石墨烯纳米复合材料的制备方法,210000 江苏省南京市鼓楼区宁工二村207号,2013-03-27,CN102992304A,发明专利,"本发明公开了一种石墨烯纳米复合材料的制备方法,先制备了石墨烯和HHDTP,将石墨烯、HHDTP混合用研钵碾碎,加入到DMF中,紫外光照射后搅拌回流离心干燥,得到产物。可大大改善石墨烯的分散性,提高石墨烯和聚合物基体的相容性,为石墨烯的进一步功能化以及用于聚合物改性。",中国专利,,CNKI
Patent,1,刘素琴;涂飞跃;金冠华,一种石墨烯材料及固体石墨烯的制备方法,410083 湖南省长沙市岳麓区麓山南路932号,2013-03-27,CN102992305A,发明专利,"本发明公开了一种石墨烯材料及固体石墨烯的制备方法。该石墨烯材料是由固体石墨烯形成的三维多孔构造；所述的固体石墨烯由不多于10层的二维六方碳单片层组成,所述的多孔分布在单片层表面及单片层之间。其中固体石墨烯的制备方法是用超声将氧化石墨均匀分散在水中；在分散了氧化石墨的水溶液中加入C1～4短链醇作为还原剂,在80～280℃下水热反应,形成多孔石墨烯水溶胶；将多孔石墨烯水溶胶经真空冷冻干燥后得到多孔的固体石墨烯。该石墨烯材料结构稳定、表面积大、导电性能优良,其制备方法简单,并可以一次大量制备。特别适合于用做高能量密度、高功率密度锂离子电池正、负极材料,超级电容器电极材料,催化材料、催化载体材料以及吸...",中国专利,,CNKI
Patent,1,王义;孔继烈,一种具有高比电容的石墨烯及其制备方法,200433 上海市杨浦区邯郸路220号,2013-03-27,CN102992308A,发明专利,"本发明属于纳米材料制备技术领域,具体为一种具有高比电容的石墨烯及其制备方法。具体步骤如下：首先将MCM-22分子筛浸渍在碳源、镍盐和浓硫酸的混合液中,让碳源分子和Ni2+离子充分的进入到MCM-22分子筛的层与层之间,然后在低温下预碳化；再在高温、惰性气体的保护下焙烧一段时间,得到石墨烯和MCM-22分子筛的复合物；最后将此复合物中的MCM-22分子筛和镍溶解,通过离心分离,并干燥即可得石墨烯。这种方法制备的石墨烯具有大的比表面积、高的导电性、可控的二维尺寸和层数。其可以作为超级电容器的电容材料,具有优良的电容性能。该方法操作简单,成本较低,重现性好,可用于大规模制备。",中国专利,,CNKI
Patent,1,马杰;陈君红;周慧明;杨明轩;陈璐;程宽,一种快速大规模制备高质量氧化石墨烯固体的方法,200092 上海市杨浦区四平路1239号,2013-03-27,CN102992309A,发明专利,"本发明属于纳米新功能材料技术领域,具体涉及一种大规模制备氧化石墨烯固体的方法,具体步骤如下：采用氧化剂对天然鳞片石墨进行氧化处理,获得氧化石墨,将氧化石墨配置成低浓度的氧化石墨水溶液,采用超声处理,离心过滤除去未能充分剥离的氧化石墨,获得氧化石墨烯的水溶液。在氧化石墨烯水溶液中加入分离剂,发生絮凝沉淀,静置过滤后的,采用叔丁醇与水的混合溶剂进行冲洗,抽真空过滤后进行冷冻干燥,即可大量制备得到氧化石墨烯固体。本发明方法简单,设备要求低,原料可选择范围广,价格低廉,加入量低,效果好,对氧化石墨烯产生破坏小,产品质量高,可进行大规模工业化产生。",中国专利,,CNKI
