RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,张爱勤;肖元化;陈俊利;李峰;巩飞龙,一种固相反应一步制备还原氧化石墨烯/钯复合纳米电催化剂的方法,450002 河南省郑州市东风路5号,2016-05-04,CN105552394A,发明专利,"本发明提供了一种固相反应一步制备还原氧化石墨烯/钯复合纳米电催化剂的方法。本方法的技术方案是以金属钯盐、氧化石墨烯和固体还原剂为原料,通过研磨或球磨发生固相化学反应,一步法制备还原氧化石墨烯/钯复合纳米电催化剂。根据反应物质的不同,反应温度为常温～300℃,反应时间为10分钟～2周不等。本发明制备方法简单可控,原料价廉易得,并且可在环境友好的条件下大量制备,易于实现工业化。由本发明所制备的还原氧化石墨烯/钯复合纳米电催化剂对甲醇、乙醇的电化学氧化具有良好的电催化性能,在燃料电池电催化领域应用前景广阔。",中国专利,,CNKI
Patent,1,王海人;周东浩;王麒钧;童彩豪;杨倩;崔日俊;屈钧娥;曹志勇,一种石墨烯掺杂导电聚合物修饰的质子交换膜燃料电池金属双极板及其制备方法,430062 湖北省武汉市武昌区友谊大道368号,2016-05-04,CN105552399A,发明专利,"本发明涉及一种石墨烯掺杂导电聚合物修饰的质子交换膜燃料电池金属双极板及其制备方法,属于燃料电池技术领域。本发明所述的双极板由金属板、极性氧化膜层、石墨烯掺杂的导电聚合物膜层组成,所述极性氧化膜层覆盖在金属板表面,所述石墨烯掺杂的导电聚合物膜层覆盖在极性氧化膜层表面,所述石墨烯掺杂的导电聚合物膜层的厚度为0.005～0.3mm,所述极性氧化膜层的厚度为5～30nm,所述金属板的厚度为0.1～2mm。本发明是利用电化学合成方法将石墨烯掺杂导电聚合物膜沉积在预处理后的不锈钢板表面,通过本发明制得的金属双极板接触电阻较小,腐蚀电流密度低,金属基板与导电聚合物膜结合牢固度高,且本发明方法简单,加工成本低...",中国专利,,CNKI
Patent,1,张海娇;高仁美;李立昂;徐来强;王艺佳,SnO2-TiO2@石墨烯三元复合纳米材料及其制备方法,200444 上海市宝山区上大路99号,2016-04-27,CN105529441A,发明专利,"本发明涉及一种SnO2-TiO2@石墨烯三元复合纳米材料的制备方法。本发明采用一步法,以热解还原的氧化石墨烯、二水合氯化亚锡(SnCl2·2H2O)、硫酸氧钛(TiOSO4)为原料,水和乙醇为溶剂,采用简单的水热合成方法,在盐酸的作用下即得具有均匀结构的SnO2-TiO2@石墨烯复合纳米材料。从XRD谱图可知,制得的SnO2-TiO2@石墨烯复合材料中有SnO2和TiO",中国专利,,CNKI
Patent,1,刘巍,一种掺杂石墨烯的高能量磷酸铁锂电池,518000 广东省深圳市南山区西丽街道留仙洞工业区北区10号厂房第一层西(2),2016-05-04,CN105552431A,发明专利,"本发明公开了一种掺杂石墨烯的高能量磷酸铁锂电池,所述磷酸铁锂电池的原料包括以磷酸铁锂、锰酸锂或磷酸锰铁锂为正极的活性材料和以石墨为负极的活性材料。所述正极活性材料的克比容量为170～190mAh/g,首次效率为98.8～99.6％,双面面密度为11～55mg/cm2,正极压实密度1.7～2.8g/cm2。所述石墨的克比容量为355～365mAh/g；负极压实密度为1.2～1.99g/cm2,负极面密度以对应的正极活性物质过量比为5％～30％计算其的面密度。本发明的高能量磷酸铁锂电池安全性稳定,耐用性强,体积小,充电速率快,充电放...",中国专利,,CNKI
Patent,1,白德旭,一种石墨烯锂电池及其制备方法,610199 四川省成都市龙泉驿区龙泉酱园街36号1栋3单元2楼1号,2016-04-27,CN105529469A,发明专利,"本发明涉及一种石墨烯锂电池,所述石墨烯锂电池包括锂金属阳极、阴极以及设置于所述锂金属阳极与所述阴极之间的电解质,阴极还包括石墨烯层、聚合物层以及负载入石墨烯层的催化剂,聚合物层具有疏水性外表面,聚合物层的疏水性外表面在所述阴极的制备过程中通过暴露在紫外/臭氧环境下使其疏水性外表面转化为亲水性表面。本发明采用掩模方法形成三维金属基底,然后涂覆聚合物以及氧化石墨烯凝胶的方法,避免了采用石墨烯片自组装形成三维框架石墨烯的步骤；另外本发明还采用将光敏聚合物设置在基底和具有旋涡的模具之间,并采用光源进行固化和改性的方法使光敏聚合物更好的涂覆于基底上,形成三维聚合物表面结构,增加了电极的能量密度。",中国专利,,CNKI
Patent,1,郭玉国;吴雄伟;邓奇;殷雅侠;万立骏,储能液流电池用氧化石墨烯修饰的电极材料,100190 北京市海淀区中关村北一街2号,2016-04-27,CN105529473A,发明专利,"本发明涉及储能液流电池用氧化石墨烯修饰的电极材料及其制备方法,所述电极材料由碳素材料基体和其表面的氧化石墨烯复合物构成,所述方法利用水热法将氧化石墨烯负载于碳素电极表面,经过修饰的电极材料,其比表面积得到了大幅度的增长,增加电解液与电极的接触面积,增加了电极与电解液的反应活性位点,同时改性后的电极其含氧官能团急剧增大,减少了全钒液流电池电极的电化学反应内阻和电子的传输电阻,减少了电池在大电流密度下的过电位,从而极大的提高了全钒液流电池大电流密度下的电压效率和能量效率。",中国专利,,CNKI
Patent,1,唐颐;石张平;王洋霞;张亚红,石墨烯包裹的超分散纳米碳化钼电催化制氢催化剂及其制备方法,200433 上海市杨浦区邯郸路220号,2016-04-27,CN105529474A,发明专利,"本发明属于电催化制氢技术领域,具体涉及一种石墨烯包裹的超分散纳米碳化钼电催化制氢催化剂及其制备方法。所述催化剂由1~10层石墨烯包裹的超分散纳米MoC(1~20纳米)组成,且具有很大的比表面积(100#~300#m2/g)和丰富的双孔结构(3~4和20~500纳米)。其制备方法包括以下：采用Mo3(BTC)2作为杂化前驱体,在氩气保护下经过500~1000℃碳化即可制得上述的一种石墨烯包裹的超分散纳米碳化钼电催化制氢催化剂,该碳化过程的升温速率控制在1~80℃/min,碳化时间为0.5~24小时。该催化剂在酸性和碱性条件下均表现...",中国专利,,CNKI
Patent,1,解勤兴;陈国航;鲍荣荣;解超;张宇峰,一种聚苯乙烯基多孔炭/石墨烯复合材料及储能应用,300387 天津市西青区宾水西道399号,2016-05-04,CN105551819A,发明专利,"本发明公开了一种以废弃聚苯乙烯为原料制备氮掺杂多孔炭/石墨烯复合材料的方法及其超级电容储能应用：将废弃聚苯乙烯用浓硫酸磺化,将其与有含氮官能团的化合物反应,再与石墨烯混合均匀,干燥后在惰性气氛下600-1000度进行高温碳化和活化。用该方法制备的氮掺杂多孔炭/石墨烯复合材料为电极组装的超级电容器,具有高比能量、高比功率、高倍率性能和长循环使用寿命。",中国专利,,CNKI
Patent,1,张建民;李亚珂;刘玉山;王艳坤;高成伟;严芳芳;王子逢,一种纳米二氧化钛/石墨烯复合材料及其制备方法,450001 河南省郑州市高新技术开发区科学大道100号,2016-05-04,CN105551828A,发明专利,"本发明属于纳米复合材料制备领域,特别涉及一种纳米二氧化钛/石墨烯复合材料及其制备方法。所述方法为分别将带正电的二氧化钛溶胶与带负电的氧化石墨烯溶胶混合形成絮状沉淀,然后经硼氢化钠水热还原得到纳米二氧化钛/石墨烯复合材料。本发明的纳米二氧化钛/石墨烯复合材料比表面积大,具有良好的电化学性能,能用做超级电容器的电极材料,比容量高,循环稳定性好。还能用于锂离子电池阳极材料,稳定性好,不易衰减。所选用的制备材料安全无毒,环保无污染；制备工艺简便易行、安全,不引入有毒物质,成本低廉,便于进行工业化。",中国专利,,CNKI
Patent,1,解勤兴;周姝雯;解超;张宇峰,一种夹心结构多孔炭/石墨烯复合材料及超级电容应用,300387 天津市西青区宾水西道399号,2016-05-04,CN105551829A,发明专利,"本发明公开了一种类三明治夹心结构多孔炭/石墨烯复合材料及其制备方法和超级电容应用：将聚丙烯腈纳米纤维布用石墨烯溶液进行表面涂布,在200-300度条件下进行预氧化1-2小时,然后在600-1000度进行碳化和活化,经水洗、干燥后得到多孔炭/石墨烯复合材料。用本发明技术方案制备的多孔炭/石墨烯复合材料为电极组装的超级电容器性能优异,具有高比能量、高比功率、高倍率性能和长循环寿命等特点。",中国专利,,CNKI
Patent,1,阮殿波;郑超;傅冠生,一种活性石墨烯/活性炭复合电极片的制备方法,315000 浙江省宁波市鄞州区五乡西路552号,2016-05-04,CN105551830A,发明专利,"本发明具体涉及一种活性石墨烯/活性炭复合电极片的制备方法,属于新能源储能器件技术领域。所述的制备方法包括将还原石墨烯与造孔剂按质量比1：(5-10)混合均匀,先在水中等体积浸渍8-24小时,烘干后在惰性气氛下,在600-1000℃的条件下活化处理0.5-4小时,活化后经清洗、烘干得到活性石墨烯；将活性石墨烯进行改性处理；将改性后的活化石墨烯与活性炭按质量比(10-90％)：(10-90％)混合,再将活性石墨烯/活性炭混合物、导电剂以及粘接剂按质量比(75-93％)：(2-10％)：(5-15％)混合,然后碾压形成炭膜；将炭膜与集流体通过导电胶粘贴在一起,加热固化后即可得活性石墨烯/活性炭复合电...",中国专利,,CNKI
Patent,1,冷金凤;邵月文;王润龙;赵德刚;王艳,一种镀铜石墨烯/铜基电触头材料及其制备方法,250022 山东省济南市市中区南辛庄西路336号,2016-05-04,CN105551839A,发明专利,"本发明涉及一种镀铜石墨烯/铜基电触头材料及其制备方法。电触头材料包括重量含量为0.1-2.0%的镀铜石墨烯和98.0-99.9%的铜-稀土合金,稀土占铜-稀土合金的重量比为0.03-3.0%。制备方法为：石墨烯镀铜、雾化制粉、球磨混粉、冷压成型、真空电弧熔炼。本发明在铜合金中添加镀铜石墨烯增强体作为骨架,使材料具有高硬度、高耐磨性、抗机械冲击性能、抗熔焊性。稀土的加入,提高铜合金电触头材料的抗氧化性和耐电弧烧损能力。",中国专利,,CNKI
Patent,1,冷金凤;王润龙;周庆波;纪霞,一种镀镍石墨烯/银镍电触头材料的制备方法,250022 山东省济南市市中区南辛庄西路336号,2016-05-04,CN105551860A,发明专利,"本发明涉及镀镍石墨烯/银镍电触头材料的制备方法,步骤包括：石墨烯直流磁控溅射镀镍、镀镍石墨烯与银粉和镍粉球磨混粉、冷压成型、烧结、加工成型,其中0.1-5.0wt%镀镍石墨烯,10%-40wt%镍粉,余量为银粉球磨混粉。该方法制备的电触头材料,通过在银粉、镍粉中加入镀镍石墨烯增强体,在不降低其导电性、导热性的同时,提高银的硬度、耐磨性和抗熔焊性。",中国专利,,CNKI
Patent,1,周懿涵,一种石墨烯增强银基电触头材料的制备方法,250022 山东省济南市南辛庄西路336号济南大学,2016-05-04,CN105551861A,发明专利,"本发明涉及一种石墨烯增强银基电触头材料的制备方法,步骤包括：银镍合金雾化制粉、银镍合金粉与石墨烯球磨混粉、热压烧结、加工成型,银镍合金粉与石墨烯按重量比0.1-5.0:95.0-99.9球磨混粉。本发明通过在银镍合金材料中加入适量石墨烯增强体,在不降低其导电性、导热性的同时,提高电触头材料的耐电弧侵蚀性。",中国专利,,CNKI
Patent,1,谷峰;余崇圣;弋天宝;蔡茂林;盖川;潘洪亮;向双扬;何代军;段小伟;张亮,柔性石墨烯冷光板,401329 重庆市九龙坡区凤笙路15号附3号,2016-05-04,CN105554933A,发明专利,"本发明公开了一种柔性石墨烯冷光板,包括采用柔性弹性材料制成的基层,所述基层上设有银浆导电层,所述银浆导电层上设有发光层,所述发光层上设有绝缘层,所述绝缘层上设有石墨烯导电层。本发明的柔性石墨烯冷光板,通过采用石墨烯来代替传统材料ITO,具有更好的导电性更佳、透光率高和可折叠弯曲的优点,且材料来源充足,绿色环保；具体的,石墨烯导电层为柔性石墨烯冷光板提供一个电压电极的作用；绝缘层起到发光层与石墨烯导电层之间的绝缘作用；发光层为柔性石墨烯冷光板的发光显示部分；银浆导电层为柔性石墨烯冷光板提供一个电压电极的作用；基层采用柔性弹性材料制成,具有可柔性的作用。",中国专利,,CNKI
Patent,1,宋宏婷,石墨烯催化剂,610041 四川省成都市武侯区高升桥北街8号2栋3单元4楼6号,2016-05-04,CN105552318A,发明专利,"本发明公开了石墨烯催化剂,属于催化剂领域。本发明的石墨烯催化剂,包括称取一份γ-巯丙基三甲氧基硅烷,取适量无水乙醇作为溶剂,搅拌均匀,按照γ-巯丙基三甲氧基硅烷：苯基三乙氧基硅烷摩尔比1:1向溶液中加入苯基三乙氧基硅烷,搅拌均匀后,按照γ-巯丙基三甲氧基硅烷：四乙基氢氧化铵摩尔比1:1.2向溶液中加入四乙基氢氧化铵,加热回流反应48h,自然冷却至常温,通过旋转蒸发仪将溶剂蒸出,得到石灰乳状产物,用四氢呋喃与甲醇的混合溶液洗涤产物,真空条件下冻干得到二元胺POSS等三个步骤。本发明的石墨烯催化剂具有应用于锂聚合物电池中,有效提高电池的容量和工作平台的特点。",中国专利,,CNKI
Patent,1,李朝阳;崔永顺;夏文飞;邸勋;吕维加,一种氧化石墨烯改性骨水泥及制备方法和应用,264203 山东省威海市环翠区张村天目路香江街26号,2016-05-04,CN105536050A,发明专利,"本发明涉及一种氧化石墨烯改性骨水泥及制备方法和应用,骨水泥由粉体和液体两部分组成,粉体为氧化石墨烯改性羟基磷灰石1～50％；硫酸钙50～99％；液体主要成分为氧化石墨烯水溶液或水。本发明的氧化石墨烯改性骨水泥的应用于多种骨折的固定和骨缺损的填充修复材料。直接将氧化石墨烯与羟基磷灰石结合改性,避免了在羟基磷灰石制备过程中氧化石墨烯对其改性时杂质的引入。氧化石墨烯中的羟基与羟基磷灰石中的羟基形成氢键结合,确保了骨水泥在操作时,无渣滓、粉末的掉落或剥落,也无固液分离现象,引入氧化石墨烯对羟基磷灰石改性,赋予骨水泥良好的抗菌性能、抗水溃散性,生物相容性,本发明工艺简便,广泛用于生物材料。",中国专利,,CNKI
Patent,1,杨伟;喻鹏;石小军;陈志;刘洋;包睿莹;谢邦互;杨鸣波,一种羟基磷灰石-石墨烯-壳聚糖三元交联还原复合材料及其制备方法,610065 四川省成都市武侯区一环路南一段24号,2016-05-04,CN105536069A,发明专利,"本发明公开了一种羟基磷灰石-石墨烯-壳聚糖三元交联还原复合材料及其制备方法,在三元交联还原复合材料的制备过程中,CS的交联反应与石墨烯前驱体氧化石墨烯GO的还原反应同时原位进行；GO原位还原的形成的石墨烯网络结构与原位交联的CS聚合物网络结构复合形成复合网络结构,HA纳米粒子则均匀分布于所形成的复合网络结构中。该复合物具有高的力学性能,高的孔隙率和优良的生物相容性,可改善传统骨组织材料中羟基磷灰石的流失问题以及吸水后机械强度大大下降的问题,有望应用于骨组织修复。",中国专利,,CNKI
Patent,1,郁鑫鑫;吴云;周建军,采用二维石墨烯薄膜提高电子束纳米栅刻写中衬底导电性的方法,210016 江苏省南京市秦淮区中山东路524号,2016-05-04,CN105551949A,发明专利,"本发明公开一种采用二维石墨烯薄膜提高电子束纳米栅刻写中衬底导电性的方法,包括如下步骤：CVD法制备石墨烯于Cu片、旋涂PMMA或MMA转移载体,并湿法去除Cu片、转移至衬底,并去除PMMA或MMA、旋涂电子束抗蚀剂,并电子束曝光和显影、去除电子束曝光显露区域的石墨烯、栅金属制备及剥离、氧等离子体去除石墨烯。本发明利用二维石墨烯薄膜的高电导率来提高衬底表面的导电性,解决电子束纳米栅刻写过程中由于衬底导电性差导致的无法识别标记和套刻误差大的问题,提高了电子束套刻的精度；同时石墨烯薄膜在电子束抗蚀剂的下面,具有超薄、对抗蚀剂粘附性好的特点,对电子束抗蚀剂的曝光和显影没有影响,而且后期石墨烯的去除十分...",中国专利,,CNKI
Patent,1,王燕;潘志建;叶佐昌;张进宇,石墨烯高频特性模型及其参数提取方法,100084 北京市海淀区100084-82信箱,2016-05-04,CN105550449A,发明专利,"本发明公开了一种石墨烯高频特性模型及其参数提取方法,包括：石墨烯本征模型,包括四个本征单元,四个所述本征模型单元之间串联；第一金属接触模型,包括第一接触电阻和第一结电容,所述第一接触电阻和所述第一结电容并联；第二金属接触模型,包括第二接触电阻和第二结电容,所述第二接触电阻和所述第二结电容并联；接地耦合模型,包括三个接地耦合单元,每个所述接地耦合单元包括第一等效电容、第二等效电容、第三等效电容和第一等效电阻；两端耦合模型,包括第四等效电容、第五等效电容和第二等效电阻；参数提取方法,包括带等效电感和等效电容的优化目标函数。本发明具有如下优点：能准确地反映石墨烯的高频特性、耦合特性。",中国专利,,CNKI
Patent,1,陈淑芬;张帅;章琴;黄维,一种石墨烯有机电致发光器件的制作方法,210023 江苏省南京市亚东新城区文苑路9号,2016-04-27,CN105529410A,发明专利,"本发明公开了一种石墨烯有机电致发光器件的制作方法,包括以下步骤：S1、将玻璃基底进行表面除污、除水处理；S2、将气相沉积法得到的石墨烯转移在表面除污、除水处理后的玻璃基底层上；S3、将空穴传输层附着在石墨烯膜层上；S4、将电致发光器件发光层附着在空穴传输层上；S5、将电子传输层附着于有机电致发光器件发光层上；S6、将不透明金属电极层附着于电子传输层之上；S7、通过对电致发光器件进行电场处理抑制电流迟滞现象,提升器件光电性能。本发明方法简单易行、效果明显,所获电致发光器件能最佳。",中国专利,,CNKI
Patent,1,贾芸芳;邵晨;郭智勇;盛博文;琚成,丝网印刷型自参比-石墨烯场效应晶体管生化传感器,300071 天津市南开区卫津路94号,2016-05-04,CN105552123A,发明专利,"本发明创造提供了一种丝网印刷型自参比-石墨烯场效应晶体管生化传感器,该石墨烯场效应晶体管传感器采用丝网印刷技术制备,既具有石墨烯场效应晶体管的器件优势,又可满足液体环境中生物化学传感器三电极检测的需求,工艺简单、成本低廉；此外,自参比的结构设计,不同于现有液栅石墨烯场效应晶体管,采用了将参比电极、石墨烯场效应晶体管集成为一体的设计方案,具有全固态、易操作的优势；最后,由于采用了对石墨烯材料和衬底分别进行羧基化和氨基化处理,有利于提高器件的稳定性。",中国专利,,CNKI
Patent,1,庾财斌;吴宇;姚佰承;饶云江,一种基于石墨烯调Q的脉冲型光纤窄线宽激光器,611731 四川省成都市高新区(西区)西源大道2006号,2016-06-01,CN105633788A,发明专利,"本发明涉及光纤技术、光学工程和材料工程技术领域,具体涉及一种基于石墨烯调Q的脉冲型光纤窄线宽激光器。本发明在掺铒光纤上制作一个分布反馈布拉格光栅DFB,并在制得的DFB区域完全包裹石墨烯薄膜,以石墨烯作为DFB窄线宽腔的调Q材料即饱和吸收体,实现泵浦光功率速率大于5MHz的快速调整石墨烯对DFB复合腔的损耗,产生高频脉冲激光输出。本发明实现了一种对光纤激光谐振腔进行调Q的全光纤脉冲型窄线宽激光器,其具有成本低,结构简单,稳定性好,调制速率快,输出线宽窄,易于集成等诸多优点,在光纤通信及光纤传感领域具有广泛的应用前景。",中国专利,,CNKI
Patent,1,徐海波;周泉竹,电化学氧化切割碳系三维材料端面制的氧化石墨烯及方法,266100 山东省青岛市崂山区松岭路238号,2016-05-25,CN105600772A,发明专利,"本发明提供了一种电化学氧化切割碳系三维材料端面制的氧化石墨烯及方法。该方法为：将一碳系三维材料作为一极,将另一碳系三维材料或一惰性材料作为另一极,分别与一直流电源的两极相连接,至少有一极碳系三维材料的一个端面作为工作面与一电解质溶液液面平行相接触；通电电解,作为工作面的端面的工作区间位于所述电解质溶液液面下方到上方的-5mm至5mm的范围内；通过间断或连续地控制所述端面处于所述工作区间内,使得端面上的石墨片层被电化学氧化膨胀解离和切割成氧化石墨烯,得到含有氧化石墨烯的电解质溶液。该方法具有更高的氧化膨胀解离和切割能力,能够在低能耗和无污染的前提下得到层数更低和粒径分布更均匀的高质量氧化石墨烯。",中国专利,,CNKI
