RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,张鉴炜;石刚;蒋彩;鞠苏;江大志,碳纳米管/石墨烯复合薄膜及其制备方法,410073 湖南省长沙市德雅路109号中国人民解放军国防科学技术大学航天科学与工程学院,2016-01-13,CN105236392A,发明专利,"本发明公开了一种碳纳米管/石墨烯复合薄膜及其制备方法。该碳纳米管/石墨烯复合薄膜是由石墨烯片层堆积而成,石墨烯片层之间生长有碳纳米管,连接上下层或左右相邻的石墨烯片层。制备方法包括制备含石墨烯类物质的溶液A；制备含高分子碳源和过渡金属催化剂前驱体的溶液B；将溶液A和溶液B混合,得混合溶液；将混合溶液过滤,烘干,得掺杂石墨烯类物质薄膜；将掺杂石墨烯类物质薄膜在还原气体和惰性气体中加热升温,得到碳纳米管/石墨烯复合薄膜。本发明的碳纳米管/石墨烯复合薄膜的面内方向和厚度方向都具有高导热性能,可应用于散热系统中,解决高热流密度领域的散热问题。",中国专利,,CNKI
Patent,1,何孝军;邵小龙,一种制备超级电容器用相互连接的石墨烯纳米片的方法,243002 安徽省马鞍山市花山区湖东路59号,2016-01-13,CN105236394A,发明专利,"本发明公开了一种制备超级电容器用相互连接的石墨烯纳米片的方法,属于炭材料制备技术领域。该方法是以溶于N,N-二甲基甲酰胺的煤焦油为碳源,纳米氧化镁为模板,氢氧化钾为活化剂,三者研磨混合后将混合物转移至刚玉瓷舟中,置于管式炉内在常压条件下进行加热,直接制得产物。本发明以廉价的、富含芳香性碳氢单元的煤焦油为原料直接制备石墨烯纳米片,具有工艺简单、成本低、适合工业化生产等优点。本发明制备的石墨烯纳米片电极材料在6mol/L#KOH电解液中,当电流密度从0.05A/g增加到20A/g时,电极材料的容量保持率达83.3％,在20A/g电流密度下,电极材料的比容为261F/g,显示了很高的容量和很好的速率...",中国专利,,CNKI
Patent,1,李耀刚;李佳慧;侯成义;王宏志;张青红,一种氧化石墨烯薄膜的制备方法,201620 上海市松江区松江新城人民北路2999号,2016-01-13,CN105236396A,发明专利,"本发明涉及一种氧化石墨烯薄膜的制备方法,包括：用毛笔蘸取氧化石墨水溶液,然后刷涂在基底上,加热干燥,即得。本发明的操作方法简单,制备过程方便快速；本发明所制备的氧化石墨烯薄膜宏观尺寸、形状等参数,及还原程度均可控,且可有效降低石墨烯片层间的堆叠,导电性增强。",中国专利,,CNKI
Patent,1,王美玲;孟国文,碳量子点-石墨烯纳米片复合体的制备方法,230031 安徽省合肥市蜀山湖路350号2号楼1110信箱,2016-01-13,CN105236397A,发明专利,"本发明公开了一种碳量子点-石墨烯纳米片复合体的制备方法。它先将花生壳分别置于乙醇和去离子水中超声清洗后干燥,再按照花生壳、1,6-己二胺和氢氧化钠溶液的重量比为1～1.4：1.8～2.2：40的比例将三者混合后置于180～220℃下密闭反应,得到反应液,之后,先对反应液依次进行过滤、离心分离和透析的处理,得到复合体溶液,再干燥复合体溶液,制得石墨烯纳米片上负载有碳量子点的碳量子点-石墨烯纳米片复合体。它的原材料来源广泛、价廉,制作过程便捷、环保、产量高、成本低,其产物极易于商业化地应用于环境、医学、食品等领域中Cr3+的荧光检测。",中国专利,,CNKI
Patent,1,冯国通;邱宁;王秀振,一种微波辅助制备石墨烯的生产方法,266109 山东省青岛市高新技术产业开发区华东路826-8号,2016-01-13,CN105236398A,发明专利,"本发明提供了一种微波辅助制备石墨烯的生产方法,步骤为：将石墨放入微波膨胀装置中进行快速膨胀,得到蠕虫状石墨；将蠕虫状石墨进行氧化反应,经洗涤、干燥后得到干燥的氧化石墨；将干燥的氧化石墨送入微波还原装置中,在真空或惰性气体保护条件下同时进行剥离与还原,得到干燥的石墨烯粉末。本发明的优势在于膨胀之后的蠕虫状石墨更有利于氧化过程的进行,其次,剥离与还原在一个步骤内完成,大大节约时间同时避免了强毒性还原剂的使用,本发明克服了传统石墨烯制备工艺中制备周期长的缺点,并简化了操作过程,减少了部分化学试剂的使用,是一种速度快,产率高,污染低,适合工业化的生产工艺。",中国专利,,CNKI
Patent,1,隋坤艳;谭业强;刘成;张庆旭;张文谦;张明;夏延致,一种氧化石墨烯/海藻酸钠液晶复合溶液的制备方法及应用,266071 山东省青岛市市南区宁夏路308号,2016-01-13,CN105237816A,发明专利,"本发明公开了一种氧化石墨烯/海藻酸钠液晶复合溶液的制备方法,包括以下步骤：先将氧化石墨烯加入去离子水中,制得氧化石墨烯溶液,氧化石墨烯溶液的浓度为1-10mg/mL；然后向氧化石墨烯溶液中加入海藻酸钠,制得氧化石墨烯/海藻酸钠液晶复合溶液；氧化石墨烯/海藻酸钠液晶复合溶液中氧化石墨烯与海藻酸钠的质量比为0.5-0.05。本发明通过在氧化石墨烯(GO)溶液中添加海藻酸钠(SA)促进其液晶相的形成,所制得的氧化石墨烯/海藻酸钠液晶复合溶液具有较低的液晶临界浓度,而且工艺简单,易操作,成本低廉,对环境友好,产品易于获得。本发明有望实现在更低的氧化石墨烯(GO)的浓度下制备高度取向的纤维和薄膜材料等,...",中国专利,,CNKI
Patent,1,施利毅;颜蔚;王令;李爱军;陈昶,氮掺杂石墨烯空心球的制备方法,200444 上海市宝山区上大路99号,2016-01-13,CN105236399A,发明专利,"本发明涉及氮掺杂石墨烯空心球的制备方法。以聚苯乙烯微球为模板,石墨烯为碳源,三聚氰胺为氮源,经煅烧,得到了NGHM。制备得到的NGHM对ORR有很好的催化性能。与商用的Pt/C催化剂相比,虽然ORR在NGHM的起始电势比在Pt/C上略低,但ORR在NGHM上的限制电流密度与在Pt/C上相当。另外与Pt/C相比,NGHM具有较高的稳定性及耐毒性,且成本低。因此制备的NGHM完全有可能替代商用Pt/C。",中国专利,,CNKI
Patent,1,王丽华;张子珍;赵建国,一种石墨烯制备过程中的除杂方法,037009 山西省大同市兴云街1号山西大同大学物理与电子科学学院,2016-01-13,CN105236400A,发明专利,"本发明公开了一种石墨烯制备过程中的除杂方法,包括如下步骤：A、在石墨原料中加入浓硝酸,将石墨氧化成氧化石墨；然后加入过量的碳酸钠进行中和；B、在步骤A中得到的氧化石墨中加入吸附剂,然后使用盐酸、乙醇和水的混合液进行冲洗过滤,然后进行烘干；C、将步骤B中得到的氧化石墨投入处理液中,过滤收集沉淀物,使用纯水冲洗、然后进行烘干；D、将经过步骤C处理过的氧化石墨进行过滤,然后放入反应釜中；向反应釜中通入臭氧；然后将反应釜泄压,向反应釜中通入流动的一氧化碳,直至氧化石墨干燥。本发明能够解决现有技术的不足,提高了石墨烯制备过程中非金属杂质的分离除杂效果。",中国专利,,CNKI
Patent,1,郑金木;乔素珍;张柏华,改性石墨烯／胶乳复合材料制备高强度、高隔绝性避孕套的方法,117000 辽宁省本溪市经济开发区神农大街18-13,2016-01-13,CN105237828A,发明专利,"本发明涉及复合材料及医疗器械领域,具体为一种利用改性石墨烯/胶乳复合材料制备具有高强度、高隔绝性避孕套的方法。将改性石墨烯制备成稳定的分散液,然后在胶乳配合及预硫化熟成阶段后直接复合,或者在该阶段中同时完成硫化复合,最终制成复合胶乳液。复合胶乳经熟化后,采用模具浸渍方法制备出避孕套产品。与现有产品相比,本发明制备出的石墨烯复合的避孕套,具备可有效阻隔小尺寸病毒的透过,在相同厚度下的抗撕裂性,爆破体积和极限伸长率等性能指标均明显提高。本发明具有原理科学,特点显著,无毒无害,性能稳定,与现行的避孕套生产的工艺匹配度高等优点。",中国专利,,CNKI
Patent,1,郑金木;乔素珍;张柏华,含改性石墨烯／胶乳夹层的高强度、高隔绝性避孕套的制备方法,117000 辽宁省本溪市经济开发区神农大街18-13,2016-01-13,CN105237829A,发明专利,"本发明涉及复合材料及医疗器械领域,具体为一种含改性石墨烯/胶乳夹层的高强度、高隔绝性避孕套的制备方法。将改性石墨烯制备出稳定的分散液与胶乳液以及常用助剂混合均匀,制成复合胶乳液；采用三次浸渍工艺成型,第一次和第三次浸渍时为常规胶乳液浸渍；第二次浸渍时,浸渍液为改性石墨烯/胶乳的复合胶乳液,最终制成最内表面和最外表面为常规胶乳膜,中间为含改性石墨烯/胶乳复合材料膜为夹层的三明治结构的避孕套。本发明制备复合石墨烯的避孕套,具有阻隔小尺寸病毒穿透特性。在相同尺寸下的抗撕裂性,爆破体积和极限伸长率等指标均明显提高。本发明具有原理科学,特点显著,无毒无害,性能稳定,与现行的避孕套生产工艺好匹配等优点。",中国专利,,CNKI
Patent,1,陶国良;夏艳平,一种镀银石墨烯的制备方法及其在导电阻燃高密度聚乙烯抑爆材料中的应用,213164 江苏省常州市武进区ﾜ韬ﾷ1号,2016-01-13,CN105237847A,发明专利,"本发明属于阻隔抑爆材料技术领域,特别涉及一种导电阻燃高密度聚乙烯/镀银石墨烯复合抑爆材料的制备工艺。通过“石墨烯的纯化处理；石墨烯的酸化、硅烷化处理；石墨烯悬浮液的制备；银氨溶液的配制；石墨烯的化学镀银”这些步骤,得到表面化学镀银的石墨烯。再将镀银石墨烯与高分子材料共挤出,得到导电阻燃高分子/镀银石墨烯复合抑爆材料。具有优良的导电性,化学性,阻燃性和抑爆性能,可以克服现有抑爆材料中的缺陷。",中国专利,,CNKI
Patent,1,吉诺·高弗雷迪;奥尔多·隆戈;奥尔加·瓦伦蒂诺;里卡尔多·菲利萨里;亚历山德罗·卡萨里尼,用于合成包含石墨烯的纳米结构聚合物的阳离子聚合方法,意大利圣多纳托-米拉内塞,2016-01-13,CN105246927A,发明专利,"一种用于合成包含石墨烯的纳米结构聚合物的阳离子聚合方法,包括在适合于活化阳离子聚合的至少一种无机强酸的存在下,使借助于超声波分散在溶剂中的氧化石墨与至少一种乙烯基单体和至少一种乙烯基芳香族单体反应,其中：-所述氧化石墨包含按重量计从5％至60％的结合氧,-所述乙烯基单体包含至少一个羧基,其中结合至氧化物的氧和羧基之间的比率以摩尔/摩尔计为在从1:10至10:1的范围中,并且-所述乙烯基芳香族单体与氧化石墨和包含羧基的乙烯基单体的量的总和之间的比率按重量计为在从50％至99％的范围中。",中国专利,,CNKI
Patent,1,邱凤仙;陈彩红;笪祖林;杨冬亚;曹天林,氨基功能化的氧化石墨烯/偶氮聚合物复合波导材料的制备及应用,212013 江苏省镇江市京口区学府路301号,2016-01-06,CN105218779A,发明专利,"本发明属于高分子纳米复合材料合成领域,涉及一种氨基功能化的氧化石墨烯/偶氮聚合物复合波导材料的制备及应用。本发明先由对硝基苯胺和间苯二胺制备得到偶氮生色分子4-(4-硝基-烯基)苯基-1,3-二胺,接着NAPD与IPDI在T-12催化下制得异氰酸根封端的偶氮苯预聚体；然后将氧化石墨超声剥离制得氧化石墨烯分散液,在2-(7-偶氮苯并三氮唑)-N,N,N',N'-四甲基脲六氟磷酸酯的作用下与乙二胺反应制得氨基功能化的氧化石墨烯；将异氰酸根封端的偶氮苯预聚体加入EAGO中,经真空干燥成。所制得的氨基功能化的氧化石墨烯/偶氮聚合物复合波导材料,热光系数(dn/dT)比普通有...",中国专利,,CNKI
Patent,1,袁兴中;吴志斌;钟华;王侯;陈晓红;冷立健;肖智华;蒋龙波;黎一夫;曾光明,还原氧化石墨烯的制备方法、还原氧化石墨烯及其应用,410082 湖南省长沙市河西岳麓山湖南大学环境科学与工程学院,2016-01-06,CN105214607A,发明专利,"本发明公开了一种还原氧化石墨烯的制备方法、还原氧化石墨烯及其应用,其制备方法包括：将氧化石墨烯与水混合,超声剥离,得到氧化石墨烯混合液；将所述氧化石墨烯混合液与乙二胺二琥珀酸混合,于微波辐射下进行还原反应,得到还原氧化石墨烯。本发明的制备方法简单易行、反应条件温和、生产成本低、绿色环保无污染、EDDS可重复利用等优点,其制备得到的还原氧化石墨烯表面含氧官能团低,共轭程度高,分散性好,比表面积大,层间距大等特点,能广泛应用于处理含抗生素废水,具有处理过程操作方便,吸附量大,吸附时间短,无二次污染等优点,可应用于废水中抗生素的无害处理,对开发石墨烯基的材料以及应用于环境领域具有十分重要的意义。",中国专利,,CNKI
Patent,1,马杰;庄媛;陈君红,一步法制备多孔海藻酸盐-石墨烯纳米复合凝胶球的方法,200092 上海市杨浦区四平路1239号,2016-01-06,CN105214611A,发明专利,"本发明公开了一种一步法制备多孔海藻酸盐-石墨烯纳米复合凝胶球的方法。包括：在酸性、碱性或中性水溶液中,加入氧化石墨烯、海藻酸钠和二价金属碳酸盐,通过超声和搅拌形成均匀混合溶液。将上述溶液逐滴滴入酸性溶液中,温度为18℃～100℃,即可获得多孔海藻酸盐-石墨烯纳米复合凝胶球。本发明制备的多孔海藻酸盐-石墨烯复合凝胶球比不造孔的凝胶具有更高的比表面积,进一步提高了材料在吸附领域的应用前景。",中国专利,,CNKI
Patent,1,李伟;王明宇;岳远志;王柏臣;马克明;任荣;卢少微,马来酸酐修饰的氧化石墨烯/双马来酰亚胺纳米复合材料的制备方法,110136 辽宁省沈阳市道义经济开发区道义南大街37号,2016-01-06,CN105218815A,发明专利,"本发明属于纳米材料技术领域,具体涉及一种马来酸酐修饰的氧化石墨烯/双马来酰亚胺纳米复合材料的制备方法。该方法是在溶剂中,采用马来酸酐对氧化石墨烯进行表面修饰,在氧化石墨烯表面引入能与树脂基体进行化学反应的双键基团,然后将马来酸酐修饰的氧化石墨烯加入到液态的O,O′-二烯丙基双酚A(DBA)中,经超声分散后,加入双马来酰亚胺基二苯甲烷树脂(BDM)进行反应,生成石墨烯改性的双马来酰亚胺树脂纳米复合材料。用本发明所述方法所得的纳米复合材料,可有效改善双马来酰亚胺树脂的韧性和强度,进一步提高双马来酰亚胺复合材料的综合性能。本发明制备的纳米复合材料可以广泛应用于航空航天、汽车船舶、机械电子等诸多领域,...",中国专利,,CNKI
Patent,1,晋冠平;陈方平;苏景裕,一种普鲁士蓝/石墨烯/碳纤维复合材料的制备方法,230009 安徽省合肥市包河区屯溪路193号,2016-01-13,CN105233794A,发明专利,"本发明公开了一种普鲁士蓝/石墨烯/碳纤维复合材料的制备方法,首先制备碳纤维/石墨烯复合载体,然后在其上沉积普鲁士蓝。本发明制备的CFs/GNs/PB复合材料对水溶液中的金属铯具有优良的选择性吸附能力,便于操作和分离。",中国专利,,CNKI
Patent,1,黄杰;杨冰,一种制备改性石墨烯-聚甲基丙烯酸甲酯复合薄膜的方法,400054 重庆市巴南区李家沱红光大道69号,2016-01-13,CN105237930A,发明专利,"本发明公开了一种制备改性石墨烯-聚甲基丙烯酸甲酯复合薄膜的方法,本发明的改性剂选用7-氨基-4-甲基香豆素,本发明选用水合肼、维生素C或葡萄糖等化学还原剂；先制备改性石墨烯,再配制改性石墨烯的分散液,然后将改性石墨烯的分散液加入到聚甲基丙烯酸甲酯溶液中,得到分散均匀的改性石墨烯-聚甲基丙烯酸甲酯混合溶液；最后将上述混合溶液倒入器皿中,在大气或者真空环境下,于40-80摄氏度干燥至恒重,得到改性石墨烯/聚甲基丙烯酸甲酯复合薄膜。其中,改性石墨烯的质量分数为0.1%-15%。本发明具有制备简单、反应条件温和、易于操控制等优点。",中国专利,,CNKI
Patent,1,郭丽伟;王逸非;陈小龙;贾玉萍,一种在半绝缘硅面碳化硅上原位外延生长石墨烯PN结的方法,100190 北京市海淀区中关村南三街8号,2016-01-06,CN105217604A,发明专利,"本发明提供了一种在半绝缘硅面碳化硅(SiC(0001))晶片上生长石墨烯PN结的方法,包括步骤：1)提供半绝缘硅面碳化硅晶片,清洗干净并干燥；2)对经步骤1)得到的半绝缘硅面碳化硅晶片进行选区硼离子注入掺杂；3)将步骤2)得到的半绝缘硅面碳化硅晶片置于保护性气氛中进行热退火处理；4)在所述保护性气氛的生长炉中以高温热分解法处理由步骤3)得到的半绝缘硅面碳化硅晶片,得到在碳化硅衬底上原位外延生长的石墨烯PN结。本发明提供的原位生长石墨烯PN结的方法工艺简单,有利于实现稳定、规模化制备石墨烯双极器件或多极器件,具有潜在的应用价值。",中国专利,,CNKI
Patent,1,方晓亮;董雅洁;郑南峰,一种低温还原氧化石墨烯的方法,361005 福建省厦门市思明南路422号,2016-01-06,CN105217606A,发明专利,"一种低温还原氧化石墨烯的方法,涉及氧化石墨烯的还原方法。提供利用Pd纳米材料对氢气的活化作用,可实现低温条件下对氧化石墨烯还原的一种低温还原氧化石墨烯的方法。1)将氧化石墨烯加入第1溶剂中,超声,得到氧化石墨烯分散液A；2)将Pd纳米材料加入第2溶剂中,超声,得到Pd分散液B；3)将步骤2)所得的Pd分散液B与步骤1)所得的氧化石墨烯分散液A混合,超声,得分散液C；4)将步骤3)所得的分散液C真空抽滤成氧化石墨烯-Pd薄膜；5)将步骤4)所得的氧化石墨烯-Pd薄膜置于氢气气氛中还原,完成低温还原氧化石墨烯。",中国专利,,CNKI
Patent,1,赵兵,一种基于木质素的石墨烯制备方法,215001 江苏省苏州市高新区泰山路2号,2016-01-06,CN105217607A,发明专利,"本发明涉及一种基于木质素的石墨烯制备方法,首先将木质素溶解于去离子水,配置成质量百分比5%-10%的木质素水溶液,加入NaOH调节pH值=10-12,然后按照10:1-1:1的体积比,将NaOH处理过的木质素水溶液与0.01-1g/L的氧化石墨烯溶液混合,在120-160℃的温度下水热反应1-24h,得到石墨烯溶液,用乙醇和去离子水反复清洗,离心,干燥处理后得到石墨烯粉末。本发明采用碱处理后的木质素作为还原剂,通过水热反应法制备得到石墨烯,绿色环保、成本低廉、工艺简单,并且制备得到的石墨烯具有良好的分散性和稳定性。",中国专利,,CNKI
Patent,1,林文杰;方岩雄;刘金成;谢凯宏;谭伟;孙大雷;张维刚;张ﾟj;萧耿苗;姚蒙,一种纳米Ni-Mo/氧化石墨烯催化剂及其制备方法,510006 广东省广州市番禺区广州大学城外环西路100号广东工业大学工学四号馆515室,2016-01-06,CN105214676A,发明专利,"本发明公开了一种纳米Ni-Mo/氧化石墨烯催化剂及其制备方法；旨在提供一种分散均匀,稳定性好,具有优良的加氢脱硫催化效果的催化剂；其技术要点：所述的催化剂为氧化石墨烯表面负载纳米镍粒子和纳米钼粒子后,再采用还原剂还原制得；属于催化剂技术领域。",中国专利,,CNKI
Patent,1,王磊;王文雅;李书珍,一种TiO2/CdS/石墨烯复合光催化材料及其制备方法,200235 上海市徐汇区漕宝路120号,2016-01-06,CN105214689A,发明专利,"本发明一种TiO2/CdS/石墨烯复合光催化材料,按质量比计算,以TiO2/CdS:氧化石墨烯为100:1～5的比例复合而成。本发明还提供了上述TiO2/CdS/石墨烯复合光催化材料的制备方法,先制备出TiO2/CdS复合物黄色粉末,然后制备出氧化石墨烯分散液,最后将TiO2/CdS复合物加入到氧化石墨烯分散液中,水热反应,所得反应液离心、洗涤、干燥即得TiO2/CdS/石墨烯复合光催化材料。本发明的TiO2/CdS复合物,可以显著提高催化材...",中国专利,,CNKI
