RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,王园朝;赵红岩;程和勇;沈依俐,氧化石墨烯键合的毛细管电色谱整体柱及其制备方法,310036 浙江省杭州市下沙高教园区东区学林街16号,2016-06-29,CN105709707A,发明专利,"本发明提供了一种氧化石墨烯键合的毛细管电色谱整体柱,其制备方法为：将GO与DMF混合,超声分散后加入pAS和DCC,于40～80℃、避光、氩气保护条件下搅拌反应12～48h,之后反应液经过滤,得到pAS#GO；将其与环己醇混合,超声分散后加入苯乙烯、DVB、甲苯、自由基引发剂、AMPS,继续超声分散后通入氮气,得到反应混合液；将所得反应混合液引入预处理过的毛细管内预设固定相的位置,然后将毛细管两端用硅胶封口,置于40～100℃下进行固化反应6～24h,之后毛细管经后处理,制得所述氧化石墨烯键合的毛细管电色谱整体柱；本发明反应过程简单,步骤少,反应条件可控,制备效果更理想。",中国专利,,CNKI
Patent,1,王祖刚,石墨烯负载TiO2/CaO双层复合纳米材料的制备方法,266607 山东省青岛市莱西市河头店镇嘉盛路北,2016-06-29,CN105709714A,发明专利,"本发明公开了石墨烯负载TiO2/CaO双层复合纳米材料的制备方法,其特征在于,具体包括如下步骤：(1)制石墨烯水相；(2)钛金属材料预处理；(3)制二氧化钛纳米管；(4)制TiO2/CaO#复合材料；(5)制石墨烯负载TiO2/CaO材料。本发明中石墨烯水相和苯胺的融合使TiO2/CaO#复合材料在浸渍过程中石墨烯有序纳米棒阵列垂直生长在复合材料表面上,赋予复合材料更加优异的电化学性能,即高导电性能,紫外光下照射后,降解率提高了22-45％,水热反应制得双层纳米管结构有利于增加TiO2...",中国专利,,CNKI
Patent,1,刘屹东;闵永刚;冯亚飞;蔡志远;蔡楷誉,一种石墨烯/聚苯胺复合材料的制备方法,210038 江苏省南京市栖霞区新港开发区恒达路3号紫金科创高通特别社区,2016-06-22,CN105694031A,发明专利,"本发明属于石墨烯复合材料制备技术领域,具体涉及到一种石墨烯/聚苯胺复合材料的制备方法,具体步骤是先将膨胀石墨制备得到氧化石墨烯分散液,再将苯胺单体和适量的氧化剂加入石墨烯分散液中,利用氧化石墨烯的氧化性和酸性使苯胺发生聚合反应,同时氧化石墨烯被还原得到石墨烯,本方法节约了反应成本、精简了反应工艺,使整个反应过程更简单更环保。",中国专利,,CNKI
Patent,1,封伟;黄征程;沈永涛,可替代富勒烯的高结晶性类石墨烯量子点的制备方法,300072 天津市南开区卫津路92号,2016-06-22,CN105692581A,发明专利,"本发明公开可替代富勒烯的高结晶性类石墨烯量子点的制备方法,利用小分子碳水化合物作为碳源进行一步水热法合成尺寸为纳米级的碳量子点,将这些碳量子点进行控温微波还原处理,去除其表面的含氧基团。将氯仿溶剂与处理完毕后的碳量子点水溶液进行混合,对混合液进行萃取分离的操作,收集下层的氯仿溶液,利用减压蒸馏法除去下层氯仿溶剂即得到最终产品。本发明制备方法易操作、时间短、产率高,可实现大规模制备,通过一步溶剂选择分离作用即可得到有机相可溶且尺寸均一的石墨烯量子点,有望将此材料应用到光探测器、太阳能电池等有机光伏领域中。",中国专利,,CNKI
Patent,1,吴平霄;杨珊珊;琚丽婷;朱能武,一种含石墨烯结构的碳纳米材料及其制法与应用,510640 广东省广州市天河区五山路381号,2016-06-22,CN105692585A,发明专利,"本发明属于吸附材料再生利用领域,公开了一种含石墨烯结构的碳纳米材料及其制法与应用。所述方法,包括以下步骤：(1)将吸附有抗生素的蒙脱石置于管式炉中,在惰性气体的保护下高温热解,得到碳材料-蒙脱石的复合体；(2)将步骤(1)中碳材料-蒙脱石的复合体进行酸洗,干燥,得到含有石墨烯结构的碳纳米材料。本发明利用废弃的蒙脱石制备含石墨烯结构的碳纳米材料,不仅实现了废弃蒙脱石的再生利用,而且制备的含石墨烯结构的碳纳米材料形貌完整,具有优异的氧还原的电催化性能。所述碳纳米材料可应用于燃料电池领域。",中国专利,,CNKI
Patent,1,范晓星;李思雨;金丹;王绩伟;宋鹏,一种多孔石墨烯的制备方法,110000 辽宁省沈阳市沈北新区道义南大街58号,2016-06-22,CN105692593A,发明专利,"本发明公开一种多孔石墨烯的制备方法,具体步骤为：1)将石墨烯分散在NMP溶液中,超声振荡分散均匀得石墨烯分散液；2)将石墨烯分散液以负压抽滤的方式负载在滤膜上得薄膜状石墨烯薄膜；3)以薄膜状石墨烯薄膜为电极置于电解质溶液中电化学腐蚀得多孔石墨烯。该制备方法低成本,方便,快捷,不需要高温,孔的尺寸大小可控,得到的多孔石墨烯还可以原位进行后续处理。",中国专利,,CNKI
Patent,1,贾希来;朱晓;魏飞,一种多孔石墨烯纳米线及其制备方法与应用,102249 北京市昌平区府学路18号,2016-06-22,CN105692594A,发明专利,"本发明提供了一种多孔石墨烯纳米线的制备方法。该多孔石墨烯纳米线的制备方法包括以下步骤：合成石墨烯纳米线的多孔催化剂纳米线；引入碳源,在多孔催化剂纳米线上生长石墨烯；除去多孔催化剂纳米线,得到所述多孔石墨烯纳米线。同时,本发明提供了一种采用上述制备方法获得的多孔石墨烯纳米线材料。该多孔石墨烯纳米线材料是一种新型结构的纳米碳材料,它兼顾了石墨烯、碳纳米管和多孔碳的特性,在电化学储能、催化剂载体、复合材料、以及吸附和脱附材料等方面有广泛应用,并且该材料的制备方法操作简便,容易工业化生产。",中国专利,,CNKI
Patent,1,杨苗;高微微;赵骞;谢涛;柏浩,一种片层多孔氧化石墨烯的制备方法及其产品,310027 浙江省杭州市西湖区浙大路38号,2016-06-22,CN105692598A,发明专利,"本发明涉及一种片层多孔氧化石墨烯的制备方法,包括以下步骤：1)将氧化石墨烯和粘结剂溶解于水中,配成前驱体溶液；2)将所述的前驱体溶液置于容器中进行双向冰冻反应,得到中间产物；所述的容器的底部具有楔形装置；3)将步骤2)得到的中间产物冷冻干燥以去除溶剂,得到片层多孔氧化石墨烯。本发明还涉及一种片层多孔氧化石墨烯。本方法操作简单,通过双向冰冻法得到的片层多孔石墨烯具有规则的大面积双轴取向的层状多孔结构。",中国专利,,CNKI
Patent,1,高超;彭蠡;孙海燕;杨清,一种无碎片超大片氧化石墨烯的制备方法,310027 浙江省杭州市西湖区西溪路525号C楼715室,2016-06-22,CN105692599A,发明专利,"本发明公开了一种超大片无碎片氧化石墨烯的制备方法。该方法氧化石墨晶体水洗之前,采用网筛分离的办法,将碎片分离出。并采用10倍以上体积的冰水进行稀释,使得其晶片不会因硫酸的溶解热而得到破坏。进一步采用摇床震荡洗涤,使得氧化石墨烯片层在剥离的时候避免了机械力的破碎。本发明制备过程简单安全可控,耗时耗能少,通过简单的在产品前分离操作一步得到无碎片超大的氧化石墨烯。",中国专利,,CNKI
Patent,1,高超;彭蠡;刘峥;王冉,一种超柔轻质石墨烯电热膜的制备方法,310058 浙江省杭州市西湖区余杭塘路866号,2016-06-22,CN105692600A,发明专利,"本发明公开了一种超柔轻质石墨烯电热膜的制备方法,本发明利用超大片无碎片氧化石墨烯溶液组装成膜,并在高温下修复石墨烯片层结构,使得石墨烯膜内部缺陷得到最好的控制。石墨烯膜在1V-10V下可以在很短时间1s-10s内实现对高温25℃-1500℃的快速响应,升降温速率为600-2000℃s-1。同时此石墨烯电热膜本身存在很多褶皱,具有极好的柔性,可适用于各种柔性器件。因此,此石墨烯电热膜结构简单,可大面积大批量制备,工作电压安全,热转换效率高,导热性好,响应快速,温度可以精确控制,韧性好,可以用于不同的应用环境。",中国专利,,CNKI
Patent,1,相小琴;周步存,一种石墨烯块材的制备方法及得到的石墨烯块材,213100 江苏省常州市武进区西太湖科技产业园兰香路8号,2016-06-22,CN105692601A,发明专利,"本发明提出了一种石墨烯块材的制备方法,通过将若干张氧化石墨烯薄膜在粘结助剂的作用下,经高压加热形成石墨烯块材,本发明的所述石墨烯块材的制备方法,使用氧化石墨烯为原料,制备高定向石墨烯导热块,尺寸可以做的很大,达到400*400*400mm以上的体积,代替高定向热解石墨,工艺简单制造周期短,价格便宜,应用更为广泛。",中国专利,,CNKI
Patent,1,蒋永;赵兵;高强;陈芳;高煜斌;杨雅晴;高阳;焦正,一种简易快速制备薄层石墨烯的方法,200444 上海市宝山区上大路99号,2016-06-22,CN105692602A,发明专利,"本发明涉及一种简易快速制备薄层石墨烯的方法,步骤为：a.取石墨原料放入烧杯中,向其中加入过硫酸铵和浓硫酸,搅拌,再加入双氧水,静置,水洗涤干燥；b.取氧化剂、浓硫酸、步骤a所得的干燥后的产物放入烧杯中,搅拌后,用蒸馏水和稀盐酸交替洗涤离心；c.在步骤b所得的离心产物中加入蒸馏水,再加入插层剂,超声,然后用乙醇清洗；d.在步骤c所得的清洗后的产物的水溶液中,加入还原剂,搅拌,充分还原,冷却至室温后,用去离子水和乙醇交替洗涤,干燥,得到薄层石墨烯。该方法不仅操作简单,周期大大缩短,生产效率高,制备的石墨烯第2次循环可逆放电比容量可达1015.8mAh/g,高于石墨烯标准的理论比容量(540mAh/...",中国专利,,CNKI
Patent,1,汪训国,一种气相等离子制备粉状石墨烯的方法,311188 浙江省杭州市余杭区钱江经济开发区顺风路503号,2016-06-22,CN105692604A,发明专利,"本发明公开了一种气相等离子制备粉状石墨烯的方法,按如下步骤：1)将等离子反应腔室抽真空至100#Pa以下；2)将碳源气体和惰性气体的混合气体通入等离子反应腔室；3)在设定温度和设定压强下开始等离子反应并保持混合气体的通入和真空抽气操作；4)得到粉状石墨烯。本发明粉状石墨烯的制备方法得到的石墨烯纯度高,石墨烯结晶性好,缺陷密度低,同时,本发明方法适用于连续化生产。",中国专利,,CNKI
Patent,1,杨永强;王勤生;刘峥;邓宏康;程小豹;金玲;朱志鑫;文煜,一种生产公斤级大片径氧化石墨/氧化石墨烯的方法及装置,214174 江苏省无锡市堰新路330号,2016-06-22,CN105692605A,发明专利,"本申请人提供了一种生产公斤级大片径氧化石墨/氧化石墨烯的方法及装置,装置含有可密闭平底反应容器、控温槽和储液罐等部件,其中,平底反应容器内壁表面喷涂抗酸防腐层,且与容器外壁之间存在循环控温介质层；循环控温介质层通过容器外部的循环恒温控温槽控温；容器底部的卸料口与外部的储液罐连接,通过泵机可将容器内反应物料抽送入储液罐；储液罐上方装有搅拌器,内部两侧装有超声板；储液罐中下部分别装有上层废液出液口和物料出料口。整个装置操作便捷,人为介入因素少,产品重复性好,且性能稳定,适宜规模化生产。",中国专利,,CNKI
Patent,1,刘利彬;向宇;王传举,一种基于化学还原法的石墨烯可压缩气凝胶及其制备方法、应用,250353 山东省济南市长清区西部新城大学科技园,2016-06-22,CN105692607A,发明专利,"本发明提供一种基于化学还原法的氧化石墨烯可压缩气凝胶及其制备方法、应用。以原始石墨为原料,首先采用Hummers方法制备氧化石墨烯(GO),然后再以氧化石墨烯为原料,通过加入不同浓度的氧化芘丁酸(OPBA)使用化学还原方式水热法制备水凝胶,冷冻干燥后浸泡高分子溶液得到可压缩气凝胶,在亲水亲油和电传感器方面有较大应用。制备的可压缩性、高弹态的氧化石墨烯气凝胶,对于开发环境友好型,符合工业管道、救生舱、军舰舱壁等高档用革苛刻要求的高性能产品具有重要的指导意义。步骤简单、操作方便、实用性强。",中国专利,,CNKI
Patent,1,张延宗;王榕,一种利用氧化还原一步制备石墨烯的方法,611131 四川省成都市温江区公平镇惠民路211号,2016-06-22,CN105692608A,发明专利,"本发明公开了一种利用氧化还原一步制备石墨烯的方法,所述的制备方法包括以下步骤：将用石墨粉氧化后得到的氧化石墨溶于预定温度下的包括有机溶剂和水的混合溶液中,同时加入还原剂并对其进行超声处理得到石墨烯分散液；将所得石墨烯分散液进行真空抽滤清洗,干燥所得过滤物得到石墨烯。在本发明中,将传统制备石墨烯的氧化还原法中氧化、剥离、还原三个阶段简化为两个阶段,即氧化阶段和剥离还原阶段,尤其是,剥离阶段和还原阶段缩减为一步,使得剥离还原阶段同时进行,既缩短了反应时间,也提高了生产效率,为石墨烯的工业化生产提供了新的方法。",中国专利,,CNKI
Patent,1,曾志翔;于全耀;刘刚;乌学东;薛群基;曹慧军,碱性石墨烯-镍电镀液、其制备方法及应用,315201 浙江省宁波市镇海区庄市大道519号,2016-06-29,CN105714360A,发明专利,"本发明公开了一种碱性石墨烯-镍电镀液、其制备方法及应用。该电镀液包含镍盐、络合剂、作为溶剂的水、还原剂、稳定剂以及石墨烯等,所述石墨烯均匀分散于所述电镀液内,且所述电镀液呈碱性。利用该电镀液制备石墨烯-镍复合镀层的方法包括：将待电镀的工件作为阴极、纯镍件作为阳极置于前述电镀液内进行电镀操作,从而在所述工件的金属表面形成所述镀层。本发明的电镀液中,无需添加任何表面活性剂而石墨烯可以均匀分散和稳定存在,利用此电镀液,可借助简单电沉积工艺形成石墨烯-镍复合镀层,无需复杂设备,工艺简单可控,成本低廉,适合大面积生产,且所获镀层平整致密,石墨烯分布均匀,具有优良综合性能,对基材具有更好的防护效果。",中国专利,,CNKI
Patent,1,李海涛;包丹丹;刘迎亚;渠陆陆,一种石墨烯炭过滤材料及其制备方法,221000 江苏省徐州市云龙区复兴北路,2016-06-29,CN105709498A,发明专利,"本发明公开了一种石墨烯炭过滤材料及其制备方法,包括果壳活性炭粒,所述的活性炭底空隙中含有1%的氧化石墨烯,制备方法包括以下步骤：称取粒柱活性炭,烘干后加入氧化石墨烯分散液,其质量比为(250:1),搅拌30min,超声30min,重复两次后烘干。本申请的过滤材料可有效去除饮用水中抗生素,为目前的水处理特别是饮用水的净化处理提供给了一种高效滤材。",中国专利,,CNKI
Patent,1,马飞;张龙;孙兰;徐可为,一种氮掺杂石墨烯N-rGO与纳米片层团簇MoSe2复合结构及制备方法,710049 陕西省西安市碑林区咸宁西路28号,2016-06-22,CN105696014A,发明专利,"本发明公开了一种氮掺杂石墨烯N-rGO与纳米片层团簇MoSe2复合结构的制备方法,用于提高光电化学分解水制氢的效率。它是采用两步水热反应合成,经退火处理,形成了直径约为100nm的MoSe2纳米片层团簇与N-rGO片层相互缠绕的异质复合结构,MoSe2/N-rGO复合结构具有比单独MoSe2更优异的可见光吸收特性,且MoSe2与N-rGO形成的异质界面能够有效抑制光生电子和空穴的复合,增强电子和空穴的分离,在外加电场作用下光生电子迅速被电解液中的H+所俘获,产生氢...",中国专利,,CNKI
Patent,1,刘荣良;褚士波,一种含石墨烯材料和竹原纤维的空气过滤布,250000 山东省济南市历下区经十路9777号鲁商国奥城3号楼2305,2016-06-29,CN205340343U,实用新型,"本实用新型涉及一种含石墨烯材料和竹原纤维的空气过滤布,包括HEPA层、石墨烯层、竹原纤维层,其特征在于HEPA层下方设置有石墨烯层,石墨烯层下方设置有竹原纤维层,石墨烯层介于HEPA层和竹原纤维层之间,竹原纤维层采用竹原纤维压制成型,或者和其他纤维混合压制成型；石墨烯层利用石墨烯颗粒附着在其他纤维材料上形成过滤层；将上述三层结构按顺序复合后即可形成本实用新型所述的石墨烯材料和竹原纤维的滤材。本实用新型的有益效果是,利用石墨烯材料对有机污染物有很强的吸附能力,对甲醛、苯等污染物吸附效果明显,竹纤维大大提高了滤材的吸附能力及抗菌能力,对过滤空气中PM2.5的效果显著,本实用新型丰富了滤材的除甲醛、...",中国专利,,CNKI
Patent,1,刘荣良;褚士波,一种含石墨烯材料和纳米材料的空气过滤布,250000 山东省济南市历下区经十路9777号鲁商国奥城3号楼2305,2016-06-29,CN205340344U,实用新型,"本实用新型涉及一种含石墨烯材料和纳米材料的空气过滤布,包括HEPA层、石墨烯层、纳米材料层,其特征在于HEPA层下方设置有石墨烯层,石墨烯层下方设置有纳米材料层,纳米材料层利用纳米银颗粒附着在纤维材料上形成本过滤层,石墨烯层介于HEPA层和纳米材料层之间,形成本实用新型所述的石墨烯材料和纳米材料的滤材。本实用新型的有益效果是,利用石墨烯材料独特的物理化学性质,石墨烯与有机污染物之间可以产生非常强的络合反应,从而对有机污染物有很强的吸附能力,对甲醛、苯等污染物吸附效果明显。再加上HEPA过滤层的高效过滤效果,以及纳米银除菌层超强的杀菌能力,极大提高了滤材的除甲醛、苯,杀菌抗菌、防异味、过滤PM2...",中国专利,,CNKI
Patent,1,王正洲;李晓艳;蒋书剑,一种纳米α-磷酸锆负载氧化石墨烯阻燃剂的制备方法,200092 上海市杨浦区四平路1239号,2016-06-22,CN105694107A,发明专利,"本发明属于材料技术领域,具体涉及一种纳米α-磷酸锆负载氧化石墨烯阻燃剂的制备方法。所述的纳米α-磷酸锆负载氧化石墨烯阻燃剂,其组成和结构是α-磷酸锆以纳米粒子形式负载在氧化石墨烯片层的表面。它通过如下方法制备：将天然石墨、硝酸钠、高锰酸钾和浓硫酸混合,通过Hummers氧化膨胀的方法制备氧化石墨烯；然后将α-磷酸锆的前驱物溶液加入到氧化石墨烯溶液中搅拌均匀,再通过回流的方法制备出纳米α-磷酸锆负载的氧化石墨烯阻燃剂。本发明利用α-磷酸锆和氧化石墨烯两者协同作用,可提高氧化石墨烯片层在高分子材料中的热稳定性和阻燃效果。",中国专利,,CNKI
Patent,1,李春根;侯豪情;周刚勇;冯艳;朱健;叶婉,一种基于分子组装的聚吡咙/聚酰亚胺/氧化石墨烯三元纳米复合材料的制备方法,330095 江西省南昌市紫阳大道99号,2016-06-29,CN105714408A,发明专利,"本发明公开了一种基于分子组装的聚吡咙/聚酰亚胺/氧化石墨烯三元纳米复合材料的制备方法,其特征在于,包含以下步骤：(1)配置用于静电纺丝的混合溶液,混合溶液包含以下组分：四酸和四胺,聚酰胺酸,氧化石墨烯,溶剂；(2)将(1)所得的混合溶液进行静电纺丝,制得前驱体纳米纤维；(3)将(2)所得的前驱体纳米纤维在真空中干燥；(4)将(3)中所得的干燥后的前驱体纳米纤维进行热处理制得复合纳米纤维；(5)将(4)中所得的复合纳米纤维在多聚磷酸溶液中进行交联,制得基于分子组装的聚吡咙/聚酰亚胺/氧化石墨烯三元纳米复合材料。",中国专利,,CNKI
Patent,1,朱健鹏;张洪学;刘宇艳;蒋红梅,密炼机石墨烯-油料处理及投料设备,214199 江苏省无锡市锡山区东港镇港下红豆集团有限公司科技办,2016-06-29,CN105710987A,发明专利,"本发明涉及一种密炼机石墨烯#油料处理及投料设备,其特征是：包括石墨烯#油料储罐,石墨烯#油料储罐上分别设有石墨烯进料口和油料进料口,石墨烯进料口与石墨烯称的出料端连接,油料进料口与油料称的出料端连接；在所述石墨烯#油料储罐内部设置有超声发生器,在石墨烯#油料储罐上部安装电机,电机的动力输出轴与搅拌转子连接,搅拌转子位于石墨烯#油料储罐内。在所述石墨烯#油料储罐的底部设有出料口。所述石墨烯称的进料端与石墨烯储罐的出口端连接。所述石墨烯储罐的进料端通过输送管道与气力输送装置连接。所述石墨烯称连接于石墨烯储罐下方。本发明使石墨烯与油剂混合并经充分分散,设备结构简单,制造成本低。",中国专利,,CNKI
